n_harmonics,base_freq,magnitudes,instruments
9,2.3265391339469232,"[ 0.90253237 -0.35296596 -0.47466006 -1.32065275  0.92965104 -0.71452775
  0.87425654  0.29470401  0.70576049]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.996501525436953,-0.01598582900619811
-2.995881679355821,-0.04086563679063557
-2.987686335986819,-0.23075002855228313
-2.987535969845134,-0.19833708367399427
-2.984066240857986,-0.28436864214229535
-2.972169463498493,-0.5513475246508074
-2.9684750871347,-0.6290458228874729
-2.962704910740606,-0.7447795506303629
-2.95907206645683,-0.8532779293482342
-2.957378506394308,-0.883695209045995
-2.9573704747438816,-0.8967170863612357
-2.957175556352829,-0.8733564564521524
-2.9453759486533126,-1.0840000495790332
-2.918469444717688,-1.4488505318338276
-2.910543400377616,-1.5166638995378667
-2.909786259674968,-1.4855579799078766
-2.89918892338759,-1.5136550070041603
-2.898496577784149,-1.530295478427755
-2.8940788035500296,-1.5014545955141787
-2.894040829842059,-1.50666589084871
-2.8934486187215485,-1.503791538159713
-2.892778539184571,-1.4892234346783884
-2.8913839544324467,-1.4851201833630825
-2.8863167819670927,-1.4619237479667004
-2.8817451817832316,-1.4530105414930883
-2.876799617858641,-1.419560661428631
-2.860081402395004,-1.2116953136112754
-2.8532028764790827,-1.1300487405413366
-2.848931349332995,-1.07185667995423
-2.8404458600105773,-0.911416922849315
-2.8387632601512065,-0.903790784083034
-2.835958908826563,-0.8370990653245612
-2.83164128907487,-0.7774595413927851
-2.8214728534382383,-0.5884690128144887
-2.8196557356826477,-0.553012202042046
-2.813770627181661,-0.44216936999841094
-2.8109148159573163,-0.36425252140971875
-2.8102715437473353,-0.3496107202716946
-2.8086108086491883,-0.3282503130541756
-2.80003408718501,-0.2271888838303844
-2.7844488173261395,0.06641266982906843
-2.7732191415078877,0.17554690525969302
-2.772694468007538,0.16039010247605642
-2.7694986260321266,0.19676517338815352
-2.760911689039067,0.2563669898459206
-2.7587213739926844,0.24566116801145776
-2.7581603879324113,0.27884140449513123
-2.7468147921187165,0.31783375757574833
-2.737851803124628,0.343454132713969
-2.7314106659279354,0.2670000552183149
-2.7303314718623355,0.32822939191814016
-2.7288101543117027,0.2651574447305085
-2.708593009109608,0.18307802189734182
-2.70054010697933,0.12070843127583611
-2.700228121520527,0.10637013308075773
-2.691001251186239,0.021612600850743145
-2.690905379938071,0.007365862054330555
-2.6907420956864465,0.0009955566538099939
-2.6735784736535857,-0.12496635346746651
-2.6588420578896725,-0.25213192702677806
-2.654164116223943,-0.2778370165600654
-2.6474958412792375,-0.3090808167077834
-2.64478419394385,-0.2925807485210982
-2.597839832743756,-0.026981414995983607
-2.5893684467778444,0.17372572735990024
-2.585542091185884,0.2514645757285728
-2.5804413734562877,0.3811796520166908
-2.5783190376501377,0.40532650373628265
-2.5740939109419427,0.49008400537454055
-2.56491942686264,0.7697641806757269
-2.554559136531997,1.064677360301162
-2.551493842372575,1.1619435606323654
-2.5479742173523583,1.2800542208626604
-2.545584206714942,1.3298019662217386
-2.5424958331733007,1.4671869596891673
-2.540128379428877,1.5356360002229383
-2.539570161518857,1.563194018034222
-2.5383389025531313,1.5789124624147577
-2.5368404026615243,1.641078834820037
-2.5289837873750356,1.9104308404783645
-2.5267757094122083,2.0130044750500664
-2.5247372047282557,2.0387724357825348
-2.5154376969081103,2.3414994260271413
-2.503260194747704,2.7221019418883294
-2.4940885364292824,2.9790552250518347
-2.48806153843133,3.1228807889742645
-2.4821080225978687,3.2133862365680415
-2.476208337582549,3.337398110407487
-2.474824251138732,3.394203469755301
-2.4702959575990344,3.4383226695661593
-2.4593868139009913,3.5861586011535436
-2.4462679846655435,3.639993863319571
-2.438005879581521,3.653996131795055
-2.437674903562552,3.6199413369840654
-2.4332368508863156,3.6166932169367576
-2.4260927747542502,3.535904846738431
-2.420555668653814,3.474807310821616
-2.4195761440152244,3.428920022117707
-2.4137738364311394,3.387103955514259
-2.4125068098692006,3.3478364735884525
-2.404684055126293,3.2130919996409886
-2.390031737788978,2.854427566001472
-2.3880361944515753,2.8044496727869475
-2.384497374942944,2.6865860529866286
-2.3812888155113425,2.6232221766550037
-2.3771188625400166,2.5172726399158316
-2.364760392569008,2.109733396979172
-2.36218571049511,2.0247610735698527
-2.3554969604163576,1.8079368419959707
-2.3398098301640786,1.3220889868785735
-2.3390391097915026,1.2642461789891648
-2.3359959595253783,1.173235704656785
-2.3294010511218337,0.953238295750114
-2.3210282033774416,0.7467431077358995
-2.3177903568606815,0.6400579601401037
-2.313974443517032,0.5277516179004391
-2.290393666478434,0.017607974584709918
-2.287939895440781,-0.02268287657604297
-2.2867948770346436,-0.07060772944510658
-2.272185648908846,-0.3164873830634283
-2.2570017408977368,-0.5061132303629142
-2.238729266867278,-0.6628366178308615
-2.22408700691144,-0.8205186481833725
-2.221913222808345,-0.822388469434529
-2.221213735837223,-0.8226113103785
-2.2037711464808525,-0.9827846148238193
-2.2020048802191514,-0.9846723276668382
-2.1922986446794126,-1.0849952804135792
-2.18368301588635,-1.205953541484039
-2.166299786391199,-1.4725359541634595
-2.149120143694991,-1.7613669031442851
-2.1471040389317357,-1.8149304366900598
-2.126912910386186,-2.321991889163562
-2.1186110371065565,-2.539109624578362
-2.117990636969898,-2.5818686968123408
-2.1128492799092524,-2.654253059126286
-2.110704599462475,-2.7276424278738367
-2.1091955359201644,-2.7846095498774783
-2.103764655506403,-2.8887126720367555
-2.102486162799409,-2.937466260815521
-2.1003340843228853,-2.995673616398498
-2.099552419816849,-3.0050103834276793
-2.087053232633198,-3.313599969991387
-2.0868809218078876,-3.3108298669671896
-2.0865260824670653,-3.341230874323454
-2.0680465752833737,-3.6530142611680505
-2.0635032804684377,-3.779377078684379
-2.0619918972248223,-3.7705498469581995
-2.027357605650732,-3.952294642030699
-2.024768542106285,-3.923777164848574
-2.0227014139961357,-3.914425476239537
-2.016191827306525,-3.8268696196060814
-2.014598512544073,-3.787926718957991
-2.012168684231011,-3.796728657520467
-2.009016710884292,-3.7241740495260838
-2.000638737053692,-3.55139983428661
-1.9973631545974755,-3.449328181861639
-1.980934752092123,-3.0124792168254593
-1.9726429108701284,-2.6920957527495935
-1.9677817128779878,-2.5390033749389285
-1.9677013890218893,-2.5621403875696003
-1.9669189139027545,-2.5155901595808685
-1.9537902509765548,-1.9807927849048907
-1.9530357020704534,-1.978943520322906
-1.945636790479992,-1.6659067192010077
-1.9265801307269441,-0.9081540471305799
-1.922390006904826,-0.7709200735270517
-1.9178527219401975,-0.6367487413309608
-1.9157218869301798,-0.5615270133348679
-1.9139525878940105,-0.48770829481497296
-1.9133158625012723,-0.48035155701645
-1.9055106184450352,-0.21940556510237044
-1.8935827399916887,0.05808989033309709
-1.89056274655938,0.09435050870148178
-1.8827775245787897,0.1810435239627647
-1.8807500788837233,0.2532748883010094
-1.8797419521879823,0.22676613511895932
-1.8768980469553098,0.25827995312446916
-1.876528634449406,0.2729858456153086
-1.8626861271800792,0.2604095069338536
-1.8581339186673467,0.2574947600518399
-1.8547420176047131,0.14574878613030257
-1.8530520930513443,0.18283558797811067
-1.849881687217182,0.10061808475538075
-1.8484309695070018,0.05301286194640123
-1.846862173084799,0.04712932194839234
-1.8461761139356374,0.059562926051576454
-1.833238619937849,-0.2734607601892189
-1.8329320146241663,-0.29345329249138336
-1.8316195928041632,-0.3217312700071633
-1.8306368672811781,-0.3588139920683104
-1.827581264716139,-0.4541422415108257
-1.8244077558944842,-0.5629986045417588
-1.8111699593891961,-1.1212754696431084
-1.799491070599043,-1.6693826037564983
-1.7896008111127517,-2.1443822531181986
-1.7818813637360116,-2.4973209943073806
-1.7791815655153984,-2.6788521278761213
-1.7791346449825347,-2.685193633360229
-1.7748303024714605,-2.888139525318895
-1.7714334577968631,-3.0410387213185572
-1.7704650865083837,-3.120948374840537
-1.7650696552637237,-3.3869646662933084
-1.7566906684251535,-3.7407237914982128
-1.7250374018844215,-4.719643177221386
-1.7246499502058734,-4.758763606074028
-1.7227230552170523,-4.782867025239533
-1.7207579383897915,-4.800903696025178
-1.7142966298688322,-4.814864825901844
-1.7084632172849579,-4.833360645440335
-1.7061597241644766,-4.843046958479802
