n_harmonics,base_freq,magnitudes,instruments
10,4.108791007180201,"[-0.1416783  -0.6505819  -1.28883559 -0.60038813 -0.4829155  -1.18253174
 -0.65790532 -0.9875563  -0.45175533 -0.52304572]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.997191891849547,1.732512542779498
-2.9964118543366673,1.6927121026150769
-2.994824219128656,1.5220365956887365
-2.9934104791961955,1.3338206111441022
-2.992213271621859,1.2138062651162569
-2.985409618953396,0.417220838848044
-2.98342280968008,0.18409628375892387
-2.975271944058756,-0.866738134863672
-2.9658122978283723,-1.9260315710783653
-2.9631142202760463,-2.211503019679539
-2.9575808740568403,-2.7049914781983078
-2.9549140573180512,-2.8868833789668336
-2.9514092623869264,-3.137723729935319
-2.9491517912729774,-3.211699561550587
-2.9412439435278674,-3.471213797118978
-2.938096784335343,-3.495178658883579
-2.934758604646502,-3.4641422369878963
-2.9334412533172394,-3.3990634553942805
-2.930063348624923,-3.318472739058075
-2.928756242401558,-3.265209661390287
-2.9218363504760685,-2.811754500492929
-2.911440118774419,-1.7755333920505014
-2.9073538014724747,-1.2715919613185938
-2.9064431469726224,-1.1522250338309998
-2.903353884613365,-0.7608294647262037
-2.897659918473658,0.03048400656868731
-2.892474279641949,0.789023903121141
-2.8857892078826235,1.7860851562154108
-2.885715202552145,1.788955631730384
-2.876233278815634,2.9906546071230338
-2.8756690286694813,3.042946709632691
-2.84646098398253,4.719658148338515
-2.830921600502911,3.8600339576301774
-2.826629173487807,3.4477837553476123
-2.8215301597081353,2.845536602245872
-2.8151767350655543,2.034506172423364
-2.8142669413523285,1.8274922345668636
-2.8124178484545492,1.5983881523326877
-2.807397206727482,0.8771797697875645
-2.801269572971543,-0.05831984034002911
-2.798119111140742,-0.5466285780229717
-2.792148496221291,-1.3752474474100402
-2.791582737417272,-1.4419703508327228
-2.7884234922839433,-1.846306643878712
-2.779245157248978,-2.9006493043666097
-2.778279883521326,-2.9839533090337795
-2.7739014766535024,-3.377547645568993
-2.7735830680240507,-3.4216012505831706
-2.7717087795525175,-3.533790131997557
-2.7641487739494766,-3.9018496070913242
-2.7633132491543275,-3.985066680710987
-2.7533367196046816,-4.052356720000349
-2.750209352008035,-3.9737888919206297
-2.737588053185964,-3.2927396064548042
-2.7358281296421088,-3.1739188297440655
-2.7314737637971325,-2.7906571648301424
-2.7249759372383773,-2.170150284720236
-2.7030846185991466,0.12008418252935293
-2.694346305474998,0.8752515646192012
-2.6817122530904007,1.6211651271890295
-2.673335951970776,1.8487928456467257
-2.669436536036951,1.8994134526016906
-2.6672214196623534,1.8948205207483493
-2.6671829261954247,1.921689016896787
-2.6604521443611744,1.8207298492861947
-2.6596270109467026,1.7883155581552508
-2.642475656505229,1.1289517718057465
-2.6375804876767868,0.8975464534317762
-2.6352509214493303,0.722262819418594
-2.633304461038154,0.6335169075647503
-2.6285574348595695,0.4289625187955502
-2.6183998005635174,-0.06933364091122567
-2.616356297860955,-0.15352570422498507
-2.611094184543955,-0.31841055572899585
-2.6092150794062645,-0.35829131038371165
-2.605437992175344,-0.4524622912142611
-2.6051635113950127,-0.45187241540616496
-2.6044123652232747,-0.46840279507824434
-2.596731979793467,-0.5130179030934202
-2.581736819694017,-0.25476207466120715
-2.572485276261504,0.03183108013549692
-2.5715659247369467,0.09608730605308669
-2.568613981887655,0.21215322582651966
-2.560365240409452,0.6167590202498991
-2.536947038622414,1.7125669891884185
-2.5248382497280826,2.0817708814745983
-2.5244582154856703,2.05380254788506
-2.523105732331929,2.0749957879791614
-2.5209789213773575,2.09797398807731
-2.5208690788096413,2.0916964959297513
-2.5173443708156396,2.1361720644067885
