n_harmonics,base_freq,magnitudes,instruments
7,4.077225209989792,"[-0.60771489  0.33084478  0.81730128  1.8929276  -1.10602193 -1.00351276
  0.26705273]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9980129103915907,-0.4743348024407939
-2.9972491292998567,-0.48266709493880944
-2.9939903427345396,-0.4712181433371379
-2.9794564686833667,-0.49790366086699134
-2.9751054076172934,-0.5023207025839328
-2.9651923456700935,-0.5348202519599244
-2.9642164865798257,-0.5421345973519989
-2.962468516571643,-0.5597410644807556
-2.962191000502532,-0.5404014715873521
-2.9589663345397277,-0.5621644253393994
-2.958269376185628,-0.554770490540427
-2.941830998827787,-0.7484520120132171
-2.9298386739951874,-0.9963201717361938
-2.924982807059619,-1.0706424892053819
-2.923863339823807,-1.1073905791594036
-2.9237821996321594,-1.118926783770313
-2.917348874498811,-1.2641010503236891
-2.9119752707623157,-1.4196268153955374
-2.901398357684058,-1.6972081229172222
-2.900193612960515,-1.7344233071150974
-2.8914169800383873,-2.020797202660153
-2.8911534305864883,-2.0146767399425083
-2.885752470511449,-2.197362982967861
-2.881758823192543,-2.3018722014743416
-2.8741977458742825,-2.5380342524657573
-2.8717482134538135,-2.6087795778484715
-2.8710335843443646,-2.6410718343845603
-2.861748761206403,-2.8678245965040854
-2.8610406025777015,-2.9087641085591422
-2.8542047569982456,-3.059600564683064
-2.8523258087185903,-3.0971203800163942
-2.851865978563477,-3.108241137274656
-2.836746365474055,-3.3396566191715458
-2.833291263143212,-3.3664786115350784
-2.8307679182966035,-3.36393395474443
-2.8273618061200914,-3.374919444151257
-2.8263746954782807,-3.397988897975646
-2.819074387135845,-3.4018303295566077
-2.8183284765837673,-3.41855054072592
-2.8178962289613994,-3.384203115404022
-2.816862879602943,-3.4128100810690443
-2.8164103220987786,-3.407046539661289
-2.8162958346869464,-3.4026375813993646
-2.8139037260199444,-3.3845091371347533
-2.8127835060364763,-3.380081359291109
-2.812699021827657,-3.360213476776835
-2.811492328856216,-3.362624291606429
-2.804050817007614,-3.3165150520793674
-2.8033271358900462,-3.3012462686468464
-2.802225744521172,-3.280508404640416
-2.7911161219378884,-3.119155374705194
-2.7713039996521833,-2.673544182003104
-2.7706861316154496,-2.63365415405241
-2.768793843038634,-2.6012008784232172
-2.7645419685120327,-2.48200756478168
-2.761482060344452,-2.4290562350454903
-2.7585893869018445,-2.339900594448645
-2.7568930025801106,-2.2956201711110835
-2.754813706457291,-2.2119697939900673
-2.75292816196305,-2.1681071242656835
-2.748758567795192,-2.053735772425967
-2.745112289404198,-1.9381378941950724
-2.7427256010096697,-1.8835969176275529
-2.742249789402221,-1.8612843023004555
-2.7361802722645594,-1.69425358971569
-2.7317824406799676,-1.5571516273610555
-2.7309880854704423,-1.522020491939082
-2.7248443092625187,-1.3620153810255446
-2.719392809663475,-1.1877562574954588
-2.716724982873999,-1.1297984701965798
-2.7034154753362185,-0.7502947117297012
-2.6868660737716805,-0.3327888354266957
-2.684253926884465,-0.2754692125498437
-2.6775205670146396,-0.06199056436707959
-2.6684244836132187,0.15601259904750964
-2.66045656777471,0.36310574379088406
-2.660233685844247,0.37924507014861064
-2.6548542224911325,0.5282415200130977
-2.652337659924125,0.5885598797283339
-2.6425071849885793,0.8283158111844814
-2.637612814675233,0.9422336220905848
-2.6258558000591905,1.245892692017739
-2.622979333628795,1.3137098053080356
-2.6165622976469374,1.4732833261273548
-2.6110772033292364,1.592891695094336
-2.6109577947194764,1.5767212911165742
-2.609617593657304,1.6015667388477133
-2.5944779665735513,1.84782329672741
-2.5909588382944584,1.8660508069952155
-2.583802611675276,1.9133409320704087
-2.578490597438476,1.9586979298682188
-2.573852451033111,1.9504009741099355
-2.5722310808677693,1.9349483532921687
-2.5698189738772714,1.943564713462389
-2.566137644365612,1.9046080100218001
-2.5635351472393304,1.9086443251680327
-2.56124511744929,1.8584724591112836
-2.540314905220424,1.3817405641486498
-2.5309265858073964,1.0648938546259479
