n_harmonics,base_freq,magnitudes,instruments
8,3.7583669146960768,"[-1.3341318  -0.12688995  1.28359324 -1.56712812 -0.61962435 -1.9486417
 -1.35858431 -0.6644735 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.991051789961627,-1.286546989652542
-2.9862013832711636,-1.5220418056895384
-2.965495371574026,-2.4836303362000383
-2.9627764559569596,-2.610204131742863
-2.9622758826249824,-2.625903278530841
-2.961638791823804,-2.6416780222097267
-2.9604284589866783,-2.703279699468803
-2.932230997589996,-3.431563220946871
-2.929190069018652,-3.431186199216406
-2.9234565500810845,-3.4487601579233416
-2.9079614302862353,-3.1865651395372816
-2.9018480717621284,-2.9813274883869076
-2.9013997210347946,-2.965367766520784
-2.899992100814941,-2.898390136005699
-2.899422416727327,-2.885689850622909
-2.891407312747739,-2.526875735322099
-2.8904044288941115,-2.4826761546814216
-2.8860996303037902,-2.2652174628198103
-2.882702953357999,-2.057938125805412
-2.8795609000247344,-1.8757821106955985
-2.8795076138412807,-1.8710878571269458
-2.8792021046135456,-1.8540294433204518
-2.8780358980455363,-1.779728758933872
-2.874055814698473,-1.5346358069363562
-2.860599351598296,-0.672707766884459
-2.8586180639046623,-0.5506543309964672
-2.856238093531922,-0.39503321925285667
-2.8532452085012565,-0.21649241770691377
-2.846559807678714,0.2092206544625066
-2.841987961344986,0.4618158991026658
-2.841327649946773,0.4928848620292098
-2.8340954214336316,0.8785168126531655
-2.827775575357789,1.159703812365955
-2.818141065662342,1.4962848888430875
-2.805194302739041,1.7739151693684625
-2.7975585911706062,1.8197575045840937
-2.7960449715382056,1.8304654938602327
-2.7940527523792413,1.8435606039805847
-2.7910724605726553,1.8218194417443512
-2.7845916617469997,1.7635073538000055
-2.782853646820989,1.7338420612753584
-2.7729998594796967,1.56118599595864
-2.766365467131926,1.4146585901106505
-2.7619196204247167,1.3043032988984498
-2.7587360096650855,1.209194428572356
-2.754619757066469,1.1153674385122168
-2.7498883271580086,0.971439843656217
-2.7375299703099407,0.6663940236721662
-2.737049363322976,0.6643685463664107
-2.7360747102145355,0.6302955971328962
-2.7315269471333163,0.5353064856026423
-2.7296699010832475,0.5107124993365154
-2.727151862288431,0.46277037343190114
-2.724818669930007,0.44044613955520157
-2.722968018506833,0.39976601629134223
-2.7145734161086787,0.3581010324904437
-2.700756631072948,0.4013476843245802
-2.6909072413765216,0.5534089684215648
-2.6907522506144934,0.564119458093437
-2.6870167834655945,0.6280441572723072
-2.686196793842174,0.6489492499746897
-2.6844594095944716,0.7009754558562339
-2.681770748670737,0.7727243557525404
-2.6772537597333796,0.9023401670115847
-2.6765158180807145,0.9124045884420344
-2.6758683460138464,0.957707685327158
-2.6737743483064724,1.0063264704447208
-2.6731641299338547,1.037352081854356
-2.663487120238994,1.3707241438988882
-2.657285655143144,1.5811382801799474
-2.654903216517053,1.6708572928049183
-2.637626573665698,2.209260155403374
-2.6301609575852467,2.3749730826842725
-2.6289952091685587,2.3994736776736505
-2.627976228337478,2.4205782924646386
-2.60969202717906,2.49409852237272
-2.607407353781523,2.4820242468044844
-2.6032118602484635,2.4162074218185956
-2.600404786161619,2.349404847282125
-2.581221069811181,1.6211984522788196
-2.577983302280164,1.4457109066811087
-2.5724363182585446,1.1216039835871239
-2.568278750060848,0.8351678684118
-2.56565304491625,0.6674753947561924
-2.5615188730303684,0.354174858940733
-2.552886842112703,-0.3105709533116171
-2.52968555658568,-2.2004131994816833
-2.528690961571857,-2.282451800550537
-2.522146678211115,-2.787048545897685
-2.5087294185230675,-3.693453013269969
-2.4999467987105843,-4.154993456453425
-2.4899268044000404,-4.551482274870825
-2.4897322055223965,-4.558496453394896
-2.4818247583898914,-4.744229138849863
-2.4805379698839563,-4.761661170456762
-2.4802262628901146,-4.768031653867053
-2.468666385832539,-4.785023764657165
-2.4671395856070593,-4.782342403528723
-2.4661151385878943,-4.767062855501365
-2.464590768562191,-4.751638738170526
-2.464214708102118,-4.738039958369707
-2.4592191885992527,-4.648457317336382
-2.4584021634742683,-4.624444709707141
-2.431956664109889,-3.478718101576402
-2.429792733350674,-3.3544435858407367
-2.426485837992111,-3.132168206067929
-2.423967231753915,-2.9819093756782107
-2.422875532532048,-2.9087920722234935
-2.4124436423274473,-2.22377621485128
-2.398649137505288,-1.303132344915275
-2.3934678359271464,-0.9605500764306165
-2.386954922378586,-0.5512619077887692
-2.3869312658488164,-0.556869369824455
-2.3841159464752293,-0.379294674444178
-2.3659157559368165,0.5348105641826579
-2.348927967037719,1.083642632952326
-2.3463774605494208,1.1575278617112645
-2.3376496230074295,1.263614716620266
-2.33315014268244,1.3044679258387282
-2.331566804243468,1.292462240936268
-2.323171344126567,1.2891529898043446
-2.3180901340333033,1.260121705946155
-2.306080063282452,1.0689471332826768
-2.3029589168570532,0.9935192104932828
-2.30214623852423,0.9607287151468058
-2.2731328533169988,0.060600399268424705
-2.2699453512388637,-0.06542442594845671
-2.264048408005693,-0.2812403776078227
-2.2598522692767644,-0.44998687875640386
-2.2521851887641136,-0.7547590933029005
-2.233649172193588,-1.492260487663299
-2.229637351490342,-1.648305386549135
-2.2237910651976103,-1.8525898993462664
-2.2174913415384054,-2.0848674364591626
-2.2129093763146828,-2.243752298196627
-2.2109151313383197,-2.2935491060381237
-2.2056937284074762,-2.455793998782301
-2.2035664283782994,-2.511470665379203
-2.1919485992347125,-2.7896553011690672
-2.190392011137006,-2.8268311739424927
-2.1761211221661005,-3.0449912373217884
-2.1717660697514587,-3.073033460844961
-2.170836494711099,-3.0777317717670014
-2.16340037272153,-3.1031244311631294
-2.1625795144813953,-3.0990365260034447
-2.1515831290087934,-3.028933589186129
-2.149174505577834,-2.99335673344361
-2.1472867607511,-2.9555253835080193
-2.146321442890712,-2.935634439946425
-2.1456755113381227,-2.933573217026445
-2.138120375248083,-2.7635092377407946
-2.1237827518480827,-2.3049259644175555
-2.112662037399807,-1.8205858841416966
-2.105756823524538,-1.4754629835508668
-2.103049755760784,-1.336442162608921
-2.102208589650194,-1.2842867611564721
-2.0983742338407714,-1.078446892296973
-2.090084927187055,-0.5744322055734897
-2.0845629520065136,-0.24401632715259147
-2.079971803424913,0.0447325924319875
-2.0744625419119638,0.38261464397019374
-2.0669667604059407,0.863395031018273
-2.0554455112095873,1.507917570700972
-2.0533209661652174,1.6229379426174735
-2.0529562165841115,1.6494667322634642
-2.0420647434255517,2.162781371328697
-2.037331535619164,2.3683081552208334
-2.0359075821216654,2.4088991883146056
