n_harmonics,base_freq,magnitudes,instruments
10,2.0261137934837175,"[ 0.67154091 -0.39351847 -3.15192025  0.62543186  1.4819554   0.59987012
  1.20494209 -0.04513238  2.32356448 -1.17801217]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.99471065054741,-0.1718534954991368
-2.9882901188743034,-0.07243750061874835
-2.974617929216752,0.33824794078796927
-2.971949097152809,0.40387157855931183
-2.9709361660239537,0.46215441861945633
-2.962865963258717,0.6627058642900205
-2.9627972770070516,0.6439318254765258
-2.9589019734410944,0.7988775886539294
-2.9456775678296205,1.073309173220199
-2.9419067728009676,1.1974712581146933
-2.9312853806602117,1.462245003334126
-2.9276803774446454,1.4656081880833125
-2.919350020633246,1.7037815574247364
-2.9113794654743694,1.7311761725250825
-2.9081312248017044,1.800229019585037
-2.9068762338967185,1.8577237781750269
-2.9066917702175794,1.8242877395053814
-2.893000891352515,1.982336703634401
-2.891435417429447,2.0139284046293326
-2.886266074881688,2.003054034519854
-2.87877689415856,2.084850316146726
-2.8784240283843756,2.0429170095705844
-2.8704285916244014,2.0373556936199924
-2.8657299706547423,2.101413593445782
-2.8627749175218833,2.100297263531823
-2.850433071476986,2.036818172773703
-2.8440096958961085,1.9686447705175383
-2.841104891266168,1.946583017743791
-2.8374820644700374,1.8579961028251504
-2.8372563695051376,1.92262679466799
-2.8305679029144715,1.8475679803630083
-2.821594637168269,1.7415728715484464
-2.8211059506889464,1.69556299191654
-2.8193950867544544,1.6459105156513252
-2.819370214214624,1.7048488990371697
-2.817555839034136,1.6390663265933014
-2.8097705857973754,1.4867654832780113
-2.7958108989843558,1.2852703120068891
-2.795234922250037,1.2648468367053616
-2.783413144216336,1.0609587566756449
-2.7790244103491126,1.010427513577222
-2.769283290188719,0.8612994575725332
-2.765875734177931,0.7568879488087293
-2.76505651942543,0.7466657070004719
-2.7620463002280644,0.739289484820426
-2.754735154868079,0.5805643364179237
-2.753233960192752,0.5369322941022254
-2.7514725790617724,0.5343816343540205
-2.7503999708199025,0.49866298767982387
-2.74210352808516,0.3967300477131137
-2.729124320367341,0.18835800791101914
-2.7239227670474717,0.1738759420547399
-2.7221928034373626,0.05618128808918851
-2.7156022027943143,0.018165934410394647
-2.705959753798755,-0.09126937744510197
-2.6947400303447946,-0.21074098933871346
-2.689509877247869,-0.28891331936045844
-2.686921277294452,-0.3375930112413364
-2.6817862664374275,-0.3973009322246381
-2.6767396636783074,-0.4344142836421084
-2.6722602315680097,-0.46704653701943644
-2.671323103270632,-0.5328824790620454
-2.671242405057871,-0.5031661985150545
-2.6701265767135336,-0.5159510315139547
