n_harmonics,base_freq,magnitudes,instruments
8,3.632493535540966,"[ 2.84485297  0.64165974 -0.10260578  1.13645534  0.98549722  0.80732681
  1.72365067  0.42039409]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.98412712182186,-1.9648695891920813
-2.9763172999486693,-1.6089271144962594
-2.97554040514956,-1.5765877127874768
-2.9683843321545273,-1.2350887237995523
-2.948851657519395,-0.07192711045563843
-2.938071862370121,0.5865182674899987
-2.9281015646229824,1.1262977478978073
-2.926714345450812,1.2062350682009093
-2.914955037608001,1.75713897669199
-2.9093832240801856,1.9857497630170284
-2.9090938736972305,1.957348710967416
-2.899853358479888,2.2416589445216535
-2.895075617172983,2.3719933005679907
-2.891026090442661,2.428650188456003
-2.8897601718900594,2.434434814343641
-2.8819562345871512,2.5057261469521936
-2.8744630324582854,2.4346627687581774
-2.8726087972901224,2.4110257939262265
-2.8658285589562986,2.310080578326895
-2.860213010116353,2.1878521817466665
-2.850703745224328,1.8961746091622484
-2.8480693864701596,1.8248134101621305
-2.834271774897612,1.2779304192661352
-2.8328481159056853,1.2202943242427329
-2.825109263734448,0.9074185026052503
-2.8245886625902643,0.8878462788363881
-2.82266675794013,0.8112301869000312
-2.806897739927046,0.14247968766986696
-2.806671164080778,0.14479777179296374
-2.7243997273140224,0.14688634605631312
-2.7206614422081734,0.24755187957831815
-2.719101354767469,0.32013363442893844
-2.716000318175827,0.4547483222482663
-2.702907577599145,0.9603804805429087
-2.7016602618943164,1.0189320167843008
-2.6870475970773007,1.5797269374514995
-2.687032445862209,1.597241984039797
-2.6862046356982603,1.6050632960001527
-2.6853810405991587,1.6721847861153123
-2.6848882857031917,1.7112939872489292
-2.677719213309409,1.9438227422979644
-2.677295166242362,1.9526340977278305
-2.674891600611131,2.0033587176269627
-2.673845016466455,2.038370254144307
-2.6574797699698114,2.598996549127522
-2.644751325174598,2.8987226993401074
-2.6389648221703936,2.98815427586161
-2.637682537765926,3.033948954538094
-2.6330763760774687,3.1096703791877265
-2.6282344054797333,3.137029755477842
-2.6253263169193577,3.2154931367484982
-2.6200125203307354,3.241346005937258
-2.614197085274208,3.310128623076246
-2.607850956283386,3.342246107546454
-2.602296165958491,3.3458572515112905
-2.6018718964262844,3.360247674238081
-2.5993536173774094,3.363405512147548
-2.591198561091847,3.3628548626666426
-2.5901632345680876,3.385317705627591
-2.5830790307735345,3.394440465583126
-2.5788264118436643,3.396446176390953
-2.57756279139763,3.374924656840833
-2.575270515668527,3.4180213449714074
-2.570929125240127,3.366085536687085
-2.563044754094255,3.3691580832118917
-2.5616185636491524,3.317835975600589
-2.5597728231127745,3.367690399188425
-2.540480090970806,3.250266298905499
-2.538614600002498,3.2370512109074014
-2.520403288896155,3.0859619060044614
-2.5184176513524896,3.0976270345732653
-2.5159120589407227,3.0215904545986545
-2.5157377866150794,3.0015049039308637
-2.5141196983578906,3.009385265404003
-2.511462714732118,2.9474498538234934
-2.498938953971116,2.7677386391112133
-2.4952778568298735,2.6671582713171365
-2.4929003710623237,2.6525815286670524
-2.477683354670945,2.2718755544513476
-2.4728216079264143,2.1247468983049256
-2.4726772722190598,2.129041062315769
-2.467012572638385,1.9453967908684815
-2.4643197948244264,1.8460302991270408
-2.4632864019478355,1.8369159578849366
-2.4610986385379547,1.7532688595534673
-2.4557628002637046,1.574121899753694
-2.4546328188804494,1.541298039337823
-2.4518280544073994,1.4384786202950701
-2.45101981144288,1.4167917392178837
-2.4494776339754285,1.3293388331907432
-2.4406505105959404,1.0632474665353828
-2.43914932939739,0.9640110481247351
-2.4298977582556813,0.6013320134822009
-2.4298284416790663,0.6372125894750093
-2.4285173830668176,0.564223756568347
-2.422850252385291,0.3566163971227389
-2.4179311915346453,0.16618743949210188
-2.411713874509979,-0.04160040287004427
-2.4045292518245023,-0.29569655406121786
-2.4015686496942226,-0.41598886932462176
-2.394759309393005,-0.5975623845812771
-2.370573735838227,-1.2557143624881515
-2.3601734564583685,-1.4502381284906987
-2.350755182090058,-1.631086839178967
-2.350333955742714,-1.6359605153436418
-2.3468464400746827,-1.684492441499288
-2.3372554551948213,-1.8203974474181992
-2.3214294856433897,-2.022347570806409
-2.3180087318153664,-2.061354885106255
-2.316034077677358,-2.071034951016282
-2.3123762237294208,-2.098846275769279
-2.3110470457388628,-2.1161719772557355
-2.3055632033018965,-2.183385939971434
-2.3048428085006063,-2.202584928359857
-2.300968255226933,-2.247544951052502
-2.300262685189243,-2.2532192612768887
-2.2981697470669027,-2.298442278715663
-2.295464949665499,-2.3368907780883883
-2.2855690056285205,-2.456425215759706
-2.2755922203879635,-2.6138654189895485
-2.257150225878223,-2.9381123528846698
-2.2548394534558964,-2.96016609329417
-2.2524748748474455,-2.9974171161452285
-2.242936756078233,-3.130323442638968
-2.241968127091533,-3.1254112606280127
-2.2409208264854463,-3.1338846663172912
-2.240206651147827,-3.1342839739468733
-2.230369641201249,-3.215617375378356
-2.2238581480571877,-3.2434847788621255
-2.220476597365808,-3.2484581974451863
-2.2162120332578796,-3.2128869555923654
-2.2143609790607117,-3.1984628400807913
-2.213812926507351,-3.2123018234487413
-2.2087146784361025,-3.178593706249577
-2.2029903369889254,-3.078649156649793
-2.202179055554707,-3.0650279835048035
