n_harmonics,base_freq,magnitudes,instruments
8,4.2097389375757155,"[-0.91639492  0.51113371 -0.39306293  2.77202065  0.39210824  0.1321419
  0.41605817 -0.04437028]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9894662541008943,-3.5850575361028274
-2.986661685916488,-3.605421062066851
-2.984442738954934,-3.6035402480471994
-2.9833670933197625,-3.605692243007329
-2.975436654781711,-3.575976575419079
-2.9743258716767462,-3.5576830550943215
-2.9629603440234744,-3.3925027270597203
-2.9613763442509713,-3.36076417109934
-2.948083151224658,-3.0561648048458014
-2.941449372490064,-2.8349606519661705
-2.940970013723253,-2.819732611366668
-2.937991710708342,-2.741612958603765
-2.9371980384035403,-2.7060268590559593
-2.9364147406219363,-2.665568410865699
-2.9345688481919687,-2.6217340485650507
-2.926012952871105,-2.350029344717278
-2.923479764277746,-2.248021836938857
-2.914710266906231,-1.9871006402363098
-2.9058988856292327,-1.7164527770160547
-2.9048992132216744,-1.6813504611417633
-2.898778593426323,-1.539095495532026
-2.894312624040449,-1.4095678037181247
-2.888747296747737,-1.3023641999397582
-2.887604563981295,-1.283155652945545
-2.8805594644935537,-1.1555512257673781
-2.874658089238423,-1.0454863546155346
-2.8738375502335365,-1.0450941652192736
-2.870470204755329,-1.0517534548915073
-2.8653665255361793,-0.96929560084404
-2.8646761679541104,-0.965912908382998
-2.860510083812802,-0.9105373152735556
-2.859082428184094,-0.9160266929878841
-2.8464742216452503,-0.8548100420819686
-2.842718735832285,-0.792558257740062
-2.8399493331953103,-0.7807527227920282
-2.820793134379379,-0.6655131130493468
-2.8151070047859,-0.5284273698530781
-2.811932180877908,-0.5185079019671387
-2.8097149694446397,-0.4557827171348468
-2.80066447542472,-0.28029931156768356
-2.794793460803437,-0.15947025285603955
-2.7930239542262543,-0.10771415948045747
-2.7885930563494767,0.005410295911747836
-2.787530701345184,0.0446479971193076
-2.7809043976259415,0.24727041454093537
-2.7800332737695106,0.25241473034624173
-2.7792132755148016,0.30434879026018735
-2.7718248560031506,0.5169125361238015
-2.7640849548501647,0.7612295187761264
-2.7534443146082896,1.1094218774041718
-2.7342169905228975,1.5170219458882757
-2.7332975106368886,1.5606556436347951
-2.731386099702711,1.5861242390735366
-2.721380036281784,1.6753823023080938
-2.6900683684402624,1.2765876015961248
-2.6874495785563095,1.205485660226376
-2.6820824142730766,1.0725157861922014
-2.677874770234263,0.9189887155649389
-2.6683287180707076,0.5823116596372644
-2.6675330917258773,0.559001682895586
-2.664968610243897,0.4636043587844765
-2.6620711085233957,0.33275419759043934
-2.6610327021540634,0.3206581126279062
-2.660070612647307,0.2972721310720894
-2.657840314137266,0.15437465480188223
-2.652545124437933,-0.023479291059578994
-2.64378569577374,-0.3432887233751478
-2.632955597480635,-0.6653647867943153
-2.6304684245489938,-0.7378372750443523
-2.6243498717764706,-0.8569825901139977
-2.6171260094571327,-1.0070888208873845
-2.610775627720087,-1.040792456072658
-2.6060329930708885,-1.1098470830306535
-2.6010557618353314,-1.1265052193810103
-2.597326069293537,-1.093333858142451
-2.576031933118042,-0.8500219965642565
-2.5683707432764047,-0.7093941972425615
-2.5676954916215844,-0.7089859400077384
-2.5648617009302885,-0.615956943160686
-2.55354453877339,-0.35991797272885884
-2.552498847570161,-0.3355329610081673
-2.551128159010949,-0.29733594245792566
-2.5447486294949115,-0.12823832714757
-2.5417827711163605,-0.07814909275831494
-2.541176927803911,-0.07658728896142639
-2.5393843513567074,-0.01190038340862046
-2.5387136847926177,-0.02329580432218542
-2.5297301209235394,0.1572806916340891
-2.5281036611642875,0.20445402860198442
-2.5258579558544585,0.26325929590272273
-2.5232926061104255,0.3646164739011876
-2.511517879615661,0.5377270004736656
-2.5101150841659132,0.5637736999419831
-2.502846049495794,0.6931860715498498
-2.498711922783703,0.7698539862428248
-2.4942846247506734,0.871290246189136
-2.493170217636198,0.8896387639505693
-2.491889655405272,0.9042209590167323
-2.489514653830755,0.95707834578084
-2.4841661158501314,1.0503172088648074
-2.4722450195814227,1.3089980010598066
-2.4631124270167923,1.5285746079242355
-2.4614897553018276,1.5738602313555747
-2.4582206559714317,1.6421288339017663
-2.453807613618276,1.7898099231737945
-2.4434412179637395,2.092304080308231
-2.441056893569227,2.15481951762554
-2.438840622120325,2.225360309517638
-2.435512936768827,2.3645869261291925
-2.427432709110089,2.598168088932325
-2.4245246932595013,2.7382799017181463
-2.421316347382602,2.805983238986613
-2.4137718252892704,3.0417706150534047
-2.403652555749991,3.2675239360240136
-2.395109759508093,3.3970261630446816
-2.3923288904204183,3.4119602538524467
-2.388470862100773,3.4178666955887875
-2.3854691266128,3.418390235103002
-2.370102950980341,3.163572746082297
-2.3646152495385877,2.980752706261006
