n_harmonics,base_freq,magnitudes,instruments
7,1.6499611190298338,"[-0.90506891 -1.04423436  0.77005697 -2.07952863 -0.00449253 -0.06768989
  0.26766748]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9948199511126026,-0.44392997802571454
-2.9918530867669917,-0.4796818094203822
-2.984642881117533,-0.5713635819400795
-2.9804696588981887,-0.6212013400306151
-2.9759157549060604,-0.6692542897486339
-2.975010385522755,-0.6691935966440957
-2.968461631964691,-0.7354267601630591
-2.953346695505143,-0.8666094382747497
-2.9453930413406937,-0.9508581397512407
-2.9371872097613556,-1.009290656813218
-2.934249900523667,-1.0324954003482631
-2.932833447248682,-1.0441044868632376
-2.9192309481506378,-1.112966066098272
-2.9168071517894436,-1.120026978224271
-2.9024620804521586,-1.1980875201336423
-2.891162162300045,-1.2328806106421677
-2.883127108881151,-1.2780225829545526
-2.8792557014604108,-1.2729565951886712
-2.843228451558434,-1.3878726839107594
-2.833407083458046,-1.4118586088541785
-2.829719697973455,-1.4156638326752182
-2.828915213442145,-1.4340980453683154
-2.82645245099921,-1.4141056439791204
-2.825541316751483,-1.433208273366343
-2.824612148896641,-1.4282601096604695
-2.8239110006751122,-1.4424913032292557
-2.814905601473221,-1.4593201048577076
-2.8107147790354174,-1.4625846138559806
-2.8104224093672476,-1.4791872647617905
-2.804323192765417,-1.4679376746702204
-2.800048350302186,-1.4633039967548254
-2.7950161623929803,-1.503472495511078
-2.7841491062158474,-1.5252282652057778
-2.769703850083402,-1.5634296559299292
-2.7688012620160842,-1.577118370882179
-2.7614882006389996,-1.5808211599552375
-2.761467851927466,-1.5979776242770103
-2.757968319617782,-1.5869229190289134
-2.752735830068567,-1.6160455461403822
-2.7481606532077354,-1.6118409978726596
-2.7015525636821733,-1.7848723569469667
-2.700495212623226,-1.7989726414394909
-2.6922034188121673,-1.8161160650324777
-2.6727894735395394,-1.8939753095489857
-2.6679592959276,-1.912025507323227
-2.6622409341960207,-1.9079226963178557
-2.6569552029574557,-1.9318707747747537
-2.653350880049188,-1.9510023107186831
-2.647517357885839,-1.974106964748089
-2.6462815891728804,-1.973346531082817
-2.6455221414074686,-1.9882973424958943
-2.6406803934942236,-1.9824260611428943
-2.638343457255059,-1.9838247567619864
-2.634497746757647,-2.0035897324461627
-2.632786072054853,-1.9976845793572546
-2.632132294044597,-2.0054233870345484
-2.6167212535293127,-2.023430017302209
-2.606215910520538,-2.041188794400394
-2.591308641141784,-2.0408895107727743
