n_harmonics,base_freq,magnitudes,instruments
7,2.9919662624744934,"[-0.82676392  0.44349255 -0.14316352  0.50514258  0.9692967   0.90493802
  0.20122897]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998140280035268,0.939379533427893
-2.9853599992632125,0.7546754267181618
-2.9844202134291464,0.7025387503607664
-2.983452906654158,0.7125698592737639
-2.9766625370309576,0.5770958667036942
-2.9758980553587815,0.566949486729148
-2.974395860451617,0.5330123081110955
-2.9715663089081414,0.5086545403105304
-2.9543908272420105,0.16153620090754517
-2.9486981051629964,0.05254403110723337
-2.948003555064543,0.07515010781856374
-2.9408136408038223,-0.0885149286030649
-2.9389719444665507,-0.1160282888403683
-2.9309533361546016,-0.2595991827606795
-2.926185290273919,-0.3639404366433973
-2.9027252246254505,-0.7473294015049259
-2.876632096482216,-1.0493777480110935
-2.8585892688396344,-1.1782566345490362
-2.8578500381413954,-1.1903589974219495
-2.857015800676101,-1.181632979705139
-2.8550272263139256,-1.170055595615413
-2.8399613708654385,-1.170300748130042
-2.839780008938696,-1.1790248354088617
-2.8369327444127848,-1.1525330096068125
-2.829647122191232,-1.134707450740514
-2.816486295125536,-1.0388455369172016
-2.8126466252084565,-1.0285611296737927
-2.809252014282742,-0.938409274090383
-2.8091469625197307,-0.9867288592565238
-2.791574076390509,-0.7858457641733002
-2.787894538041459,-0.702566627890153
-2.7866888120418256,-0.7142833330015739
-2.7772993937198924,-0.5814459689537995
-2.7626065674296845,-0.39349859494454537
-2.754492487502866,-0.314318704196677
-2.749328145735996,-0.2631271333305504
-2.740098389074797,-0.16552113871151972
-2.7334754396513072,-0.09952744137125015
-2.7291606047447194,-0.11451849214456683
-2.728469698210115,-0.10302591829582668
-2.7158594942974776,-0.07667918046195557
-2.711482943925275,-0.09765392232813827
-2.702367431625289,-0.12695315750462072
-2.695920866632548,-0.16441698260249601
-2.6951523461943916,-0.1929999001603899
-2.689562775358038,-0.2447149829497094
-2.689339213710367,-0.21441442938038888
-2.689194998947026,-0.26671622586432
-2.6890884280149265,-0.27556357952851335
-2.6774857252818896,-0.41309912747344096
-2.6744638814547708,-0.4811079905659177
-2.674402119838065,-0.4600726525670087
-2.6693679989643644,-0.5717237596283251
-2.656716944514362,-0.8081439357258805
-2.6478986999097054,-1.0865373351311622
-2.6456542785254342,-1.061824913068729
-2.6351121380067606,-1.3836511786232473
-2.628827270019846,-1.5779248102729204
-2.620837873206355,-1.8255792544889615
-2.6190927782330338,-1.873591868594489
-2.618788283531755,-1.8739318844494102
-2.6119391317794687,-2.053967032019421
-2.6036406785232353,-2.312761813843804
-2.6001858495637546,-2.4002242226644603
-2.5888859192274247,-2.6974804449722525
-2.5885603319235635,-2.708459631374996
-2.5867288684000633,-2.7342477295749017
-2.585831916187253,-2.7622141939884646
-2.584063009464296,-2.7714392273380635
-2.583875553876413,-2.7827505898091096
-2.583586381820634,-2.812226205135115
-2.577069178934946,-2.957362651534053
-2.573180362914977,-2.9970039072080055
-2.5506799320605458,-3.2838875851907905
-2.5475182212116785,-3.2687937692280804
-2.5448573015973666,-3.341016941827066
-2.539422994981087,-3.3237457696372665
-2.53685802304454,-3.3355748643818646
-2.524950947348776,-3.230132675142423
-2.5226424416630273,-3.210953504365153
-2.520741057772923,-3.206276425666485
-2.5178981745042996,-3.177121607603681
-2.5133563787633415,-3.1023332824954006
-2.511460054754524,-3.0775833216951924
-2.505703777345674,-2.9664716182838187
-2.5054543233481175,-2.962443606544665
-2.493967399597369,-2.724197206809411
-2.482214773889485,-2.4091030135648857
-2.4817051224485276,-2.440603852927073
-2.4787135160894938,-2.316702453422119
-2.466756375927904,-1.961755416060562
-2.4593084796436075,-1.741934237260467
-2.439736025022653,-1.1535653780950703
-2.432089721346503,-0.9235942530253737
-2.430307174958771,-0.8852219805500088
-2.425144487318839,-0.7405532147039897
-2.421778867353034,-0.6326273031412278
-2.419794034353439,-0.5942793408243509
-2.4128870396270385,-0.43912741931749816
-2.4094597546534797,-0.3441340864108141
-2.4039541832321514,-0.2266503239631117
-2.4034360429126256,-0.25112885944260005
-2.4015911528394067,-0.21461066910377227
-2.4000641568300134,-0.17195128413488237
-2.3908084041943507,-0.05273501857062497
-2.383590267642412,0.03082526602155959
-2.3684176077934023,0.07526925256889437
-2.3668408331520183,0.07471830169577756
-2.3667358930742717,0.06927118102205396
-2.3639532049421295,0.06514968276399417
-2.360847841628228,0.07959734977713259
-2.359732632737846,0.05702421715870262
-2.3537928311242213,0.023721291550781645
-2.3503529557158185,-0.013464496701773562
-2.3349085064080075,-0.17917639659581167
-2.3341368467236623,-0.20907532112826221
-2.3305393593951123,-0.2643844778387744
-2.3270829429074693,-0.3174023097348002
-2.3245530578107334,-0.3581463476949436
-2.321823295658758,-0.3854610036519569
-2.314145711226664,-0.5574219275876817
-2.308682501833774,-0.6509255918787502
-2.30762337527648,-0.6734712288778362
-2.3042035287367666,-0.7062103980397941
-2.2951312344817936,-0.8987976635440736
-2.2807574768614383,-1.112608449241094
-2.2779310979918805,-1.2207368591044083
-2.256019074081074,-1.4656676428958533
-2.2501025054508563,-1.474878775529086
-2.2500985064254726,-1.4800595196992643
-2.2236977159513236,-1.3367316483703193
-2.2173231707395056,-1.2138133092761598
-2.2001060170566897,-0.8873099638148663
-2.186943221957418,-0.49638661217821944
-2.171907751323243,0.0020129957116362084
-2.1574761941981073,0.5210194963639871
-2.1520812123058715,0.7138200326312552
-2.143506027281779,1.0434560732090061
-2.122710067310133,1.779850135194722
-2.1192710791836666,1.8894330675503461
-2.1133992936480195,2.0510831088103925
