n_harmonics,base_freq,magnitudes,instruments
7,1.378594377259081,"[ 1.43365842 -0.86064485  0.92174295 -0.51201462  0.64339231 -0.8675783
  1.24967205]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9952999142211683,1.0593691557829157
-2.9947220547456403,1.0596127421116124
-2.9890495218218556,1.0897385711515681
-2.9808905940854955,1.1320075350392322
-2.979904806176622,1.130868769816152
-2.9790679537635594,1.1385412323318331
-2.9721228844429577,1.1712621481237582
-2.9719479023638034,1.1729107667425693
-2.9549507436371076,1.2496013663497936
-2.9521379523616016,1.2620950576104053
-2.9517474089418783,1.2659222114566813
-2.941810984582205,1.3032179990164234
-2.923218856193203,1.377018044591608
-2.922725832958048,1.3753218172724966
-2.9192068489847607,1.3924764888161874
-2.9078530173500052,1.4217213125878538
-2.907788776100699,1.42635289420271
-2.902831763400254,1.4404842092806696
-2.9017183526440364,1.442364614471234
-2.9005075354586407,1.4428128867425032
-2.898794649437441,1.4475712575719402
-2.894698682362962,1.458881820786006
-2.886917463576464,1.4760458014495987
-2.875032529566931,1.48813917350641
-2.8745763877776973,1.4956094440146948
-2.8670439247645625,1.4997618609996344
-2.85952511514907,1.4990937244339633
-2.8553249507323617,1.4986880764765644
-2.8549739792701248,1.4963998327916248
-2.8534283283990254,1.5029115829466575
-2.844791636284008,1.4956778634660925
-2.8443970739303834,1.4960542744676417
-2.8417123550485384,1.4909445925706097
-2.8370046745690143,1.4933559059013402
-2.828693050140396,1.4763707428178814
-2.826570035091513,1.473091632251453
-2.825102240029696,1.472961113580777
-2.8206298818980318,1.4604311294843517
-2.8156382366936326,1.4531570588338691
-2.793885343059066,1.379408170944607
-2.7861770255326226,1.3476071072234777
-2.7762256708936492,1.302829631224623
-2.7622708910473013,1.226501218363208
-2.7596961517145706,1.2106822760528173
-2.7542360240443795,1.1802129819587277
-2.750055208272631,1.1547295751364108
-2.7300464976756453,1.0197635055191776
-2.726706745059701,0.9960594409131703
-2.7139023961133377,0.9027767703548011
-2.7113860706024377,0.8807427360586794
-2.7059736211408136,0.8412317047087761
-2.700331081619816,0.797144610796507
-2.700317472504498,0.7955523792150027
-2.700108257675805,0.7933353878027363
-2.6997899740868476,0.7937922500131004
-2.6984116993660043,0.7829652688239819
-2.6981066708582238,0.781506176720722
-2.6966205526178997,0.7668808334502493
-2.6891877568408002,0.7068950050426084
-2.681230567574427,0.6491407192631724
-2.6755462854981733,0.6027790445398162
-2.6734934971965076,0.5850028209512467
-2.664362648729269,0.5068766252625366
-2.663004035326955,0.4982992127497227
-2.658953196500385,0.4634710267185304
-2.653426313620593,0.42529861007682185
-2.6481687209380587,0.3843897687313658
-2.6288279577202847,0.23644043029903128
-2.625303329719057,0.21051941934918234
-2.6213301258881883,0.18357451545751505
-2.6186250109066282,0.16791149457277046
-2.6158824892036274,0.15117686322328408
-2.6078155668664618,0.10048891780579092
-2.6021039311282914,0.0667114976053945
-2.592096068177926,0.010247408427048464
-2.591160672977568,0.0007065874240937114
-2.590616695786918,0.0008320786654398235
-2.58833393253595,-0.007868184739752286
-2.5848067182496663,-0.024827363423383608
-2.584773190973018,-0.026800806494661267
-2.579709976422979,-0.050122972940290646
-2.5743977387628023,-0.06951806331592915
-2.570294603459711,-0.08834011367165251
-2.56283017838495,-0.11322974588325176
-2.5577599129846194,-0.12779585392236645
-2.5560739207315915,-0.1288270229634355
-2.5411203886966622,-0.16032542049744883
-2.5252283935274016,-0.16553110563574824
-2.5202295733029607,-0.16698146311679693
-2.5146536413735965,-0.15910602202517876
-2.5117581966482816,-0.1580159245369889
-2.507640458610373,-0.1505538940812493
-2.507065467938477,-0.1462954267872572
-2.497394212669165,-0.12549758051706777
-2.4873450401347243,-0.09425711504188652
-2.461795071246713,0.03621806251327545
-2.461689882322661,0.035372071819615394
-2.4564577100752505,0.07035267082205565
-2.442446257978987,0.16923198790983254
-2.4409261232417987,0.18023788002026056
-2.440287885206161,0.18313645020356772
-2.4357556921039913,0.22457325082929636
-2.4272876874687372,0.2997581031300693
-2.425211427455114,0.3122250488519443
-2.4230717571092315,0.33008865855985037
-2.4228486172946218,0.329517594596053
-2.418743334301041,0.3734338037403899
-2.417359620028644,0.38605370773713454
-2.417292327461004,0.38576985862398855
-2.4159231426893335,0.3985860715326326
-2.4146963664662326,0.4106775960793254
-2.40657680008525,0.48913417336089965
-2.403191679856856,0.5282833190182746
-2.4012138536743084,0.5477438168254617
-2.400956390955165,0.5501904807160375
-2.3953332127696516,0.6081655927349107
-2.3839213894217055,0.7307359329882593
-2.382747419170387,0.7453782465488917
-2.3809728763376166,0.7649815510574021
-2.380225144767382,0.7744325819059659
-2.3768462748822623,0.8100248849504189
-2.3762044235233617,0.8146258975005491
-2.372086694265678,0.8639122108573106
-2.3669099340593602,0.9260021131316526
-2.3605114968645964,0.9955583595946917
-2.3568420423940277,1.0381661380653944
-2.3486656199343487,1.1359274046641874
-2.3448984188540667,1.175969270574399
-2.3429582160382934,1.201106723756653
