n_harmonics,base_freq,magnitudes,instruments
7,3.5757557867431524,"[ 0.21010446  0.2700597   0.09823835  0.67914513 -0.06427137 -0.20673485
  0.83575654]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9949201487339376,2.0641165852918144
-2.9910723318622496,1.9691560071223992
-2.985650309628496,1.8310676446825545
-2.985090879402267,1.8065727201634965
-2.963086636613135,1.174443237178842
-2.9573055351112214,1.0188264680494654
-2.948854113785022,0.8020353587653123
-2.9470368316347946,0.7483908061678098
-2.944540407737276,0.7022237573495043
-2.9430036253700766,0.6596399492203426
-2.9397453601752934,0.5949916247579592
-2.9390416902916323,0.5777868449961334
-2.9257328632058917,0.34791193787329333
-2.9196205266442643,0.2736137119037051
-2.9166408969268653,0.2506603620989535
-2.900943030816587,0.1736346947496747
-2.8959268254959194,0.17844551181309987
-2.8927990373706685,0.1861480346736339
-2.883916737336189,0.22316351396634335
-2.8771217478154165,0.27163248627190134
-2.8750034989949462,0.2865154319114769
-2.8727402414272545,0.3053771279197707
-2.8714073398209923,0.3133523300330254
-2.8706602868357463,0.3185713625338342
-2.865221190150389,0.3609114412367942
-2.8581693754383903,0.4198239689836806
-2.8441248939536883,0.5001050402667693
-2.836445165710202,0.5115195994398601
-2.8245556768835964,0.47906259689897523
-2.8225379430709308,0.4639371042598448
-2.8169018140941526,0.4095027681065495
-2.8075477067154155,0.25059771270489095
-2.772292743075988,-0.8932142473603971
-2.769412267580126,-1.0333620844585245
-2.765876776948531,-1.2036437113207732
-2.7654762146937752,-1.2252552830602594
-2.7648488782725127,-1.2461494137719298
-2.759858235156113,-1.4907619360404603
-2.7521358217082534,-1.899787238290413
-2.748188723021652,-2.1046867365123854
-2.747389887046605,-2.148303602431564
-2.746520569710048,-2.1949255609915572
-2.745248556382988,-2.2628085231504778
-2.7398562353339475,-2.553283458245616
-2.733885946288638,-2.8655086144969144
-2.725491497879274,-3.303863223916539
-2.722934641164729,-3.4314722103173017
-2.7225392472577523,-3.446977914981148
-2.7178705248249284,-3.6677772721962354
-2.7126299000616982,-3.898690401139039
-2.7095091469143027,-4.030622921432919
-2.697243819736319,-4.4521327098335215
-2.694862065848798,-4.52567034335137
-2.68755460111323,-4.697006541121182
-2.6820637246339833,-4.788059918825086
-2.6790698606261625,-4.816550312476699
-2.6446954278500368,-4.374281179309026
-2.6402671477747672,-4.223279043564049
-2.6346488280161333,-3.990447436163979
-2.630911064230457,-3.8143263681490303
-2.6244591197836638,-3.4932288371996765
-2.618146560826641,-3.146055243773286
-2.610510099339223,-2.6904367448523248
-2.6101413742906363,-2.651321333074761
-2.607722992537527,-2.5030877496887984
-2.6062805221978356,-2.404127505285224
-2.596787971928814,-1.7857602230630323
