n_harmonics,base_freq,magnitudes,instruments
7,1.3728077351152699,"[ 0.46654535 -1.56321439 -0.04301643 -0.52698859 -0.79253695  0.4093753
  2.50627399]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9887644604036194,2.281936720896242
-2.987087074891334,2.284124983181128
-2.985290828724871,2.285806288805355
-2.9583713746213416,2.213141792979888
-2.9520983858334997,2.180199086818744
-2.950776481298073,2.174400050461102
-2.9313716423414657,2.0369339437198914
-2.9298292210528842,2.0204231485581223
-2.91431875835056,1.869136578159379
-2.911286815137365,1.8333238613813072
-2.910798836597457,1.8289346261156383
-2.9107199434842013,1.8274610697637712
-2.9099218686313373,1.8170344586040874
-2.9082644711716723,1.7970120993796563
-2.9000935637880874,1.6993099749429204
-2.8913604328218008,1.5725510164335519
-2.883157561058778,1.4534163378259897
-2.8777833525328167,1.3645907577658947
-2.873197602576388,1.2915742276363864
-2.863991011648034,1.1324197652266883
-2.8424291763196656,0.7130003912716303
-2.8396532929739484,0.6580127155550687
-2.835141899836558,0.5654805126052813
-2.8288381309743196,0.4285005447249311
-2.82421488741913,0.32458466003692465
-2.8224462785927766,0.2877289999011802
-2.819122233535292,0.21365717439827936
-2.818503712339256,0.19698037343852745
-2.816513410061458,0.1493631726140381
-2.8128551799015034,0.06740954348505757
-2.8092243038548146,-0.01859578655087152
-2.7959900832941487,-0.33423757275355787
-2.795084591945715,-0.35646800562748976
-2.788398208304381,-0.5182162459935518
-2.7863783852768296,-0.5679138985690546
-2.7697817385481516,-0.9820072252549337
-2.767630504089963,-1.0379095564582206
-2.766059936715104,-1.076372424618028
-2.765991049648303,-1.0773551444976177
-2.7622730320790962,-1.1750831031368083
-2.7611838596090568,-1.199848115031402
-2.7596126689579803,-1.2346966926534455
-2.7496183641827683,-1.4943794242237693
-2.7419065213490024,-1.6851261366378285
-2.7382622557313416,-1.7750141825965582
-2.7346668516343993,-1.8674417729788022
-2.733019584737064,-1.9074480523528354
-2.7233026972450647,-2.1427675510779736
-2.721478766611739,-2.1898220586175015
-2.715429362814401,-2.3304178175626156
-2.713378212467398,-2.3791068722054947
-2.710702556131369,-2.442555977915093
-2.704328771985362,-2.590205281349541
-2.6964690879245525,-2.769331704706834
-2.693439341710855,-2.834155483796892
-2.689094462155288,-2.9282671660870974
-2.674148349647421,-3.238253242076442
-2.673403214741354,-3.2507144552883265
-2.6523012543372477,-3.6344790817441037
-2.6485229474165624,-3.6988160282948406
-2.6437331992820448,-3.7726324509461966
-2.642346140867879,-3.792728443754324
-2.63471319244833,-3.906041783258139
-2.6328572956176095,-3.929525342701465
-2.629069312170743,-3.9796019441431505
-2.59210024946205,-4.32011619888741
-2.5872843748997294,-4.348303979517882
