n_harmonics,base_freq,magnitudes,instruments
9,4.867106808073453,"[ 0.06513147  1.77314883  2.48214374 -0.76305246  0.88224032 -0.08631895
 -1.17384223 -0.81882268 -2.00630051]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.998043185918664,-1.7227470638838316
-2.992769287066358,-1.2703533141284047
-2.9715903935488046,0.33151354959731705
-2.9616104256841087,0.8090612435383325
-2.958879433632081,0.8810253620108576
-2.956686920027228,0.9572374334728803
-2.954166818614867,0.9542204414366519
-2.9527869216662253,0.9843601519188513
-2.949132594278515,1.0121170710944594
-2.9427525422548366,0.9077227269326099
-2.94259153639336,0.9300086928285477
-2.9239977571771307,0.15718271922058294
-2.922558941552156,0.07547766492122053
-2.9198509045380936,-0.07229051245042258
-2.9169638775727416,-0.2553044352839757
-2.909844428391172,-0.6495998466099797
-2.8961760275271526,-1.2108598392937855
-2.895352055478904,-1.2674914303271352
-2.8896613503162962,-1.3576755278717418
-2.8822537412509712,-1.3306597245009497
-2.8786868270946506,-1.2564978861445741
-2.8687066849335547,-0.7653509425344414
-2.866230683509518,-0.5783055812320457
-2.859553075458554,-0.06361547768489881
-2.8583612628331876,0.07491819028795542
-2.831873594590566,2.9754126212285463
-2.824907783835653,3.6873964478223193
-2.820752408119273,4.033243590770146
-2.810653399176603,4.650980387647326
-2.8097864431576474,4.669250545236421
-2.808345094043001,4.681891655601902
-2.7994823478608963,4.81516343441263
-2.793368222506941,4.67928837505638
-2.7926229141359262,4.63766501178793
-2.7904195295997036,4.544313435808519
-2.785541501310516,4.250870800531766
-2.7834224762957236,4.092317053366674
-2.7790193919308486,3.7015627907765345
-2.776282598473552,3.4552630828215807
-2.77569636616854,3.3744648152326104
-2.774880679303868,3.3036971813421805
-2.7726736748104246,3.065847922815754
-2.7648032581536723,2.1480211834837166
-2.7383115877245663,-0.9615520910770614
-2.7292903240002726,-1.6209069931275462
-2.7251463211078097,-1.8149053316977322
-2.719590366373312,-2.014034000294487
-2.7175596507302298,-2.0164912245776274
-2.7124268862648266,-2.0594208080832637
-2.7075573626968494,-1.9287040966452025
-2.703634754217863,-1.8642436612151565
-2.685078030006099,-0.7278840386108932
-2.6783848767441985,-0.19169436004864226
-2.6622489508732032,0.9504723199385956
-2.6595727155164415,1.0907981401481817
-2.652479439992368,1.385804251681015
-2.6511568862476076,1.4381896160427006
-2.641081041188328,1.5909343452207678
-2.6408375601097145,1.5892200728440542
-2.6363657516636345,1.5512063363098643
-2.6257621786530008,1.266130951575164
-2.616193386599055,0.8499936071133256
-2.610892469865891,0.5982689183416101
-2.601678812870568,0.1408109699929609
-2.6012281061902938,0.11850551637301836
-2.598631431286546,0.014379565492651262
-2.5764232597532786,-0.4517910720723133
-2.5725739043553624,-0.40765974725059756
-2.5568553026488,0.1801610027030446
-2.553187176114012,0.40955438292521595
-2.5381059904501306,1.4331141724132672
-2.536638057050131,1.5641981831595333
-2.528775866106648,2.1141969580481015
-2.5236408408471958,2.369984753801832
-2.522811189413498,2.432083485729601
-2.5174911632906385,2.6544422664429543
-2.5093025296778206,2.9025051630032612
-2.506846152908463,2.904202605413697
-2.501041636305125,2.891921218500813
-2.4952880236801143,2.749135109055182
-2.486711640917293,2.3402714220736143
-2.482990235201343,2.105137169854579
-2.4704409784955406,0.9757847378255908
-2.4645681537924733,0.36924839173673646
-2.464404139946814,0.36029026719308527
-2.462552405071613,0.19048492062475875
-2.4620479294337745,0.14472351206591233
-2.4577738021779743,-0.3260326365720644
-2.444521041158408,-1.6594077363914999
-2.4444670981379937,-1.6737017183612015
-2.436556376730591,-2.333310216092412
-2.4306059696220643,-2.715753759148054
-2.4279033130229557,-2.8368650741105257
-2.4218954147906357,-3.071837554051534
-2.4205956003070668,-3.114230450850138
-2.4160695268574544,-3.1893932678882755
-2.4065915470843873,-3.2128621565932614
-2.4021223269270857,-3.1009963852629943
-2.3965194462366464,-2.9299419065028642
-2.3805644594974247,-2.143177341559692
-2.3647250640525708,-1.2883315051442077
-2.3636354663953334,-1.1951824199887087
-2.3632981838121,-1.167493156752959
-2.36297327029626,-1.1488747925610023
-2.359054003842719,-0.9690192916058671
-2.3572671060798775,-0.9096525425876696
-2.3515053722087513,-0.6583922645261063
-2.3466311516438667,-0.49342967253140324
-2.332673149369883,-0.21238774072343336
-2.331648674959797,-0.2041461548446616
-2.3244650786857433,-0.1626798713848907
-2.3225529051916176,-0.16453525786934642
-2.300545901082949,-0.2775997586395073
-2.2979335758973933,-0.31311577372637883
-2.2956411503779846,-0.3303873850375262
-2.288806385603611,-0.34542690882649707
-2.2831379597655133,-0.38651109554846724
-2.2794452345699563,-0.37843506481501715
-2.2592067386205024,-0.3496081670452755
-2.2507845690287214,-0.3410846014453614
-2.2474074248891434,-0.36707569315858324
-2.243456607549259,-0.4143775032210428
-2.232402427727439,-0.5843878255855814
-2.2280025933095975,-0.7260128882559413
-2.224849129503507,-0.815302002618961
-2.2186553047955493,-1.1106288526628767
-2.2185727303320744,-1.1070879353301177
-2.2130050898025058,-1.4229068364126072
-2.2065487324311546,-1.8300913073816627
-2.202189399886265,-2.0851749344507065
-2.1947594635957115,-2.6066558397541315
-2.1836325079035213,-3.395794890683899
-2.176920181996736,-3.872093532715724
-2.1683697462542613,-4.310093858942809
-2.1676255087126366,-4.345296930308789
-2.160760603952757,-4.572971917142434
-2.1592356219370727,-4.6225691134415925
-2.15860239764471,-4.616206602848689
-2.15857354341132,-4.668376853540415
-2.1570824313142873,-4.6896385206847855
-2.143317670882011,-4.585007855999989
-2.1421364728061736,-4.585250123756611
-2.1367932232922646,-4.3766262076272895
-2.1366385624367306,-4.376428165713971
-2.128693015824725,-3.931672359277157
-2.1282369280641813,-3.9221678002392317
-2.12701484895149,-3.8626001087946973
-2.115600346860743,-2.8501746187435075
-2.1122083770672604,-2.511385419339652
-2.0986301202920696,-1.157156464532388
-2.0983848659311475,-1.1377860212413
-2.0934029058976007,-0.6521271627532498
-2.0888352850456178,-0.248325543319237
-2.0764344707770555,0.8237456118908733
-2.0736789577533856,0.9821413900524826
-2.0690983905157934,1.2341325774904595
-2.062474849262738,1.5109491470213618
-2.058886158212121,1.5943094383961165
-2.0552089095353403,1.6807272874826673
-2.052262099767632,1.687378971243458
-2.041632455507538,1.5920950054356258
-2.0414530577637655,1.6054535073680694
-2.0351165182782625,1.4071236920304753
-2.02759593941897,1.1329752553811485
-2.0244039201280897,1.0312142436853413
-2.0218883265978613,0.9172180027615809
-2.013328560728924,0.4864350074872628
-2.002688881388673,0.056526109867344965
-1.9921786155459456,-0.2802419422919516
-1.9855957876789279,-0.45901154219830775
-1.980775713337715,-0.5181767735613673
-1.972131698034697,-0.49385911108570435
-1.9668501231145081,-0.45114739980816804
-1.9667561167389955,-0.45464201131577564
-1.9553875961152265,-0.15899300920031062
-1.9447690721157573,0.24114655948099337
-1.9354687899627407,0.6694394217747969
-1.9290829673714405,0.9980289129075561
-1.9284491866739792,1.0397034886499699
-1.9229824248718785,1.3256747101886315
