n_harmonics,base_freq,magnitudes,instruments
8,3.003856717472289,"[-0.17615106 -0.28346045 -0.97354707 -0.99945325 -0.73565202 -1.85348763
  0.44484172  0.33067192]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9969294777456685,-1.5803781478932173
-2.9878766430014716,-1.1397836767900273
-2.983160426631801,-0.9024627050891768
-2.9767212115685098,-0.619219101707048
-2.9756034873339408,-0.519452869041611
-2.9688999291371436,-0.18665458571669874
-2.9638378526136275,0.09481036647364152
-2.959076377747926,0.2834399343772058
-2.9434515567314556,1.0270250147965425
-2.9426720901461603,1.0564833051341154
-2.940018537834555,1.212519987069024
-2.939295537433956,1.2097263386945718
-2.9332367206931496,1.463760356005698
-2.9266591744938513,1.6978422554275499
-2.919181669480996,1.8987163158634135
-2.919075860128725,1.9391144110671326
-2.8903531508404963,2.5269468694978827
-2.889343377318463,2.530377904382863
-2.8820019335462175,2.6572167603761203
-2.8745072266498704,2.6716215239223247
-2.860000485205177,2.624435613814449
-2.8568107176075275,2.6436531538586605
-2.853269060710132,2.602941646084977
-2.8472779688050815,2.492339271508528
-2.8414964638478963,2.535757263940808
-2.839185233423308,2.4507681050784877
-2.8305303923161063,2.397288300140907
-2.8146248160287293,2.1824171040548177
-2.8103569825192607,2.1431132210372894
-2.8081765296718,2.0546167289358914
-2.8059772181705265,2.052963049048083
-2.8042776920663566,2.03201670221556
-2.8026370140015415,2.0034886583604745
-2.7778243803993665,1.7193077353431951
-2.771413567310364,1.593900110139834
-2.7647066878821294,1.5082271194671766
-2.7604466457872654,1.4968987924097659
-2.7508924515960675,1.3839979272986491
-2.7507800793346853,1.3188573316425691
-2.746274425808263,1.3378007715940032
-2.745199329570988,1.2987343472419925
-2.7334227753362486,1.119408510673109
-2.722594412213666,0.9534150706655098
-2.7105074644889937,0.7853385760460085
-2.705418764616481,0.6576363707883877
-2.7026412419679486,0.6217920652707922
-2.7007450857575863,0.5885795921593502
-2.6922713077120966,0.40818929774898083
-2.681101556161611,0.14077926572419788
-2.671503830525867,-0.1119039880307452
-2.6712763278472638,-0.15924844993856024
-2.6684934599926695,-0.21785652722252893
-2.666058059036706,-0.2887929208164006
-2.6360203792550854,-1.1827811476494643
-2.6303686613283244,-1.3240852376052086
-2.6289262874986097,-1.3862549015532037
-2.6138352892449768,-1.8241995850347708
-2.6069298920249286,-1.9870497372176186
-2.6067956084145747,-1.987489577793115
-2.605387498115171,-2.0187189387868174
-2.5876635057868604,-2.327802052076759
-2.5618589556606546,-2.5231410011243622
-2.56080485179153,-2.4957795210685556
-2.5598131778978983,-2.4573933835403428
-2.5432870463217583,-2.333891610393327
-2.5397745418958424,-2.2185335027869724
-2.5265772814365857,-1.9923327828514672
-2.526511701980399,-1.9769546783045941
-2.5126973882517314,-1.6099970152422076
-2.500610851936218,-1.143131610209449
-2.4957576049522325,-0.976013152603627
-2.486821058825849,-0.6140396386027774
-2.4744645693867,-0.12806579151206018
-2.464796667452693,0.2351835697111216
-2.4604309131097635,0.3765366235810058
-2.4527790206063163,0.6434276680402202
-2.4488252145605136,0.748079993884896
-2.446250166626558,0.8010800681691291
-2.439979346681425,1.0016400037308324
-2.4178917336918775,1.5030473772003825
-2.41692445802364,1.4538133469291172
-2.4111875272466845,1.561488939709547
-2.4107126126256535,1.595593107446954
-2.4019807623735594,1.648182928900898
-2.3895322255540066,1.6421454112350187
-2.380620229225992,1.5830466573596345
