n_harmonics,base_freq,magnitudes,instruments
8,3.491407575042517,"[ 1.60920269 -0.54167695  1.07180072  2.98804187  1.25416717 -2.65505655
 -0.29178005 -0.2452661 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.991527261451346,0.24255152938754043
-2.9900659183910454,0.2247759791005954
-2.9878279235384033,0.1953502083705646
-2.9806891820072052,0.12195809957830558
-2.96564883238655,-0.030339914601569103
-2.9601207575672595,-0.09231678581861866
-2.9491431117280364,-0.1513455537718206
-2.9412008543113775,-0.1584439053982986
-2.9350084961194582,-0.13419217675770564
-2.934565559729438,-0.13461125362995385
-2.932277059050481,-0.11727422065525799
-2.9140201599843785,0.1327944273901257
-2.8942045481847414,0.6703320126874784
-2.8918241987508315,0.7468539653084506
-2.887791682607433,0.8787573170537734
-2.8797561480175053,1.1688445538586616
-2.8758750723444413,1.3120929803958974
-2.863668062799234,1.736754664081729
-2.8571933844846695,1.9471504423050727
-2.856414292801735,1.9776805529196197
-2.852873894252268,2.0796850619219835
-2.8440594121297758,2.296752174238248
-2.832901688616598,2.4582424130292515
-2.8310500799665874,2.468476984998718
-2.826716491513226,2.48470728615803
-2.816695349652306,2.4290855873393977
-2.8113682053157243,2.344209120620913
-2.80397882247587,2.1549816647272757
-2.793849185213205,1.7676745236958311
-2.7877556570119015,1.484970850845793
-2.757920743261769,-0.48908737443114564
-2.7499600549023944,-1.084431039966941
-2.7497018987449646,-1.0984920197488437
-2.738177256637998,-1.939186428183579
-2.7308689001172,-2.4306663344305885
-2.727199065406272,-2.662676943554462
-2.7271168322853163,-2.6659772142435023
-2.7231745185675145,-2.893478321940918
-2.7210324036990974,-3.005802859028498
-2.714651878944852,-3.314095466902425
-2.713513763210651,-3.361549401130443
-2.690921369522301,-3.816918213869118
-2.685661749501169,-3.7761206010274937
-2.6789281297794325,-3.6403821003022183
-2.667215071728823,-3.161702611557137
-2.6653552671367673,-3.0616561851352646
-2.6630373128674822,-2.9278448247172784
-2.66172442031635,-2.8475652421325606
-2.6594404566427094,-2.6989410488302332
-2.6545277386570802,-2.3476589824957284
-2.651981275819006,-2.154107298200543
-2.6461816782860703,-1.6729484349661476
-2.6423560375321555,-1.3230539671148742
-2.641743962576434,-1.2704529848640975
-2.626439432754728,0.2720369723030407
-2.616437885188891,1.342720287143088
-2.6046503654918247,2.590406569491597
-2.6041063408702874,2.6493095401668874
-2.5926307568692133,3.764481840629502
-2.5909977760828955,3.9069305947650883
-2.5829021700715025,4.581954756062802
-2.58129371233258,4.707443085715374
-2.5809638986677146,4.72983890345916
-2.5777507904587305,4.959984117875128
-2.5731564716538022,5.254828852275387
-2.571301709483608,5.366467503261945
-2.567665207376246,5.5529327339001675
-2.564720760577158,5.689900340020918
-2.5598916178963886,5.874537670800123
-2.5446579181551545,6.1319342586798005
-2.542229292369126,6.126008619260095
-2.532987938930754,5.998265106873584
-2.5255471816669743,5.781243078568181
-2.508409389463357,4.93129711366433
-2.5071313387378655,4.855556212108576
-2.503323071262834,4.616374459934659
-2.5029536160153483,4.584284393524476
-2.4945303602917566,4.005602955142321
-2.470104626853249,2.2061292459545236
-2.4646322724944025,1.8234081392901882
-2.464403862054527,1.8126471945713258
-2.453282595125566,1.1081055412848382
-2.4493232226350417,0.8804937984509353
-2.448436102302275,0.83736990655186
-2.447380879218331,0.7824824705816715
-2.4442229500727968,0.6229258928978085
-2.442191462895333,0.5308300148338562
-2.426944438451581,-0.002266723136780745
-2.4268479921702664,0.0012570129064953836
-2.417812308544866,-0.1588718903502135
-2.4170627076893885,-0.17568082995988327
-2.415718216956556,-0.18733104321656363
-2.4021790176501323,-0.19626169495896856
-2.3961731122470917,-0.1338346691565686
-2.3887717505915895,-0.004087091364240044
-2.387661452664174,0.021126262170379904
-2.3693103522292667,0.4939747723440247
-2.355453385813811,0.9088094021402254
-2.349793984524803,1.069601151674668
-2.348859951243243,1.0913464649696698
-2.338232492767311,1.3505093255431404
-2.334220256874511,1.4429389465840876
-2.332591575189491,1.4537322946044535
-2.331833690103114,1.4764659167780547
-2.330865373528323,1.4911761942165045
-2.329980506046826,1.5102248528736233
