n_harmonics,base_freq,magnitudes,instruments
7,3.1609226284030383,"[-1.15455034  0.52039028  1.76547429 -0.12344675  1.15024505 -1.38902384
  0.51638551]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9962785202598012,-3.9779674190232748
-2.9925011199803278,-4.05656868526871
-2.9918536101543554,-4.072127964672248
-2.9854197041722967,-4.2174049758152075
-2.9804044410388766,-4.2347235196855175
-2.9627898547696008,-4.3659136528156095
-2.9485644996738127,-4.285447864285336
-2.9451708147485967,-4.260718400744647
-2.943913471673141,-4.240982305811594
-2.940162053045393,-4.189693076789562
-2.9350997862228567,-4.136163114821826
-2.9189682420620304,-3.7874319841895905
-2.914280683010458,-3.7071886064436654
-2.912524119032968,-3.665086612567812
-2.9056678498125077,-3.499787519792875
-2.905062099724781,-3.4890532893650197
-2.903280723930955,-3.423687014997058
-2.9019830346268094,-3.431678580500078
-2.898748095517835,-3.3418583097987336
-2.898482737788612,-3.3289407936600655
-2.88885272275769,-3.0657697075077657
-2.8805926531712505,-2.877871046127134
-2.8757908367395695,-2.785480196058191
-2.8734698412095896,-2.762349173496887
-2.8704107387047513,-2.6889722549619193
-2.869020179343372,-2.639166581166739
-2.859818907112918,-2.4812106930169335
-2.8592489799366034,-2.46734235048998
-2.8529991147825995,-2.3583192307147476
-2.852743100929536,-2.392534993954671
-2.843546736090177,-2.2597890608078948
-2.842407491466887,-2.239781662431684
-2.8422539184108997,-2.2425452321608907
-2.824768593925117,-2.1242807003972097
-2.813447154430195,-2.0509769999212764
-2.811502770850491,-2.0850037116024063
-2.808504019281762,-2.061550300344036
-2.8028795102024375,-2.044908041225034
-2.7951403958771093,-2.052974156206799
-2.781837608897404,-2.036691116084406
-2.7795240965317554,-2.017102124818558
-2.7760563589877565,-2.0227215137407777
-2.77054002580301,-2.047185706351564
-2.7686148601099365,-2.010045849817024
-2.763908435798281,-1.9964416177475426
-2.758443124067445,-2.0078404373452616
-2.751728445062537,-1.9318899005536467
-2.743386389451743,-1.8624503289631569
-2.7385998356002843,-1.8081162105230666
-2.7359508493428217,-1.751103740989417
-2.735167401622244,-1.7472298451375916
-2.7342016345121607,-1.7457826021952634
-2.704879028109528,-1.0562424718526537
-2.7029855010587,-0.9876919054449889
-2.686517266492651,-0.4141193525984006
-2.6806405441246905,-0.16934205930551038
-2.6789512941975113,-0.08791687737986197
-2.65703551738756,0.8961804683421188
-2.6408859684244446,1.6376886200064291
-2.6385990918162427,1.71820270854773
-2.6225112431579474,2.404365610142138
-2.622277644765371,2.415327658152719
-2.6146921130916,2.6828667982710273
-2.6090559938103968,2.87107969283596
-2.603279923425248,3.0217994093013822
-2.6031674585518543,3.0310188501637008
-2.5979886260643257,3.1386140133350353
-2.5970074458350476,3.161152564713742
-2.593256414657202,3.237295392367049
-2.5836106754216983,3.3873393672729257
-2.5761390675842355,3.389737475160113
-2.574012627882894,3.4145431544912226
-2.5646013729466715,3.374303963254396
-2.557572236945858,3.2543586698997164
-2.5563428211393484,3.2451604868125243
-2.552917725248355,3.155778451709247
-2.5297237315493284,2.447070858606726
-2.521715816476173,2.097451180381432
-2.5168848976316003,1.8782294152395906
-2.5147578128064705,1.7444080762955256
-2.5099318352208133,1.5239085337587368
-2.4894713388575385,0.4406867940102496
-2.4840378624913484,0.13833263687266198
-2.461303644584471,-0.9972902338180728
-2.4590483312626175,-1.1444353870209032
-2.4585821388563676,-1.1175214831730464
-2.4533273539721394,-1.3503073381951445
-2.448753589113427,-1.5490904821004752
-2.4064971225725604,-2.283155255231641
-2.4027729473979775,-2.2391490972000345
-2.4025366855763073,-2.2520342265968614
-2.4001298936656457,-2.204214374984324
-2.391749840258779,-2.0442474413425447
-2.3888204918072344,-1.9980175129791637
-2.3707354874242723,-1.4193318016318324
-2.361686164382067,-1.030031589513174
-2.360355840262123,-0.9236476666817051
-2.34243238761046,-0.03440634433652692
-2.3398857292235657,0.11780738698197239
-2.3312472013220247,0.6207642339639688
-2.3261548216364814,0.8977773160510184
-2.324744113534427,0.9468020492749228
-2.3222466903326264,1.1136806613101833
-2.31348722800998,1.63062894149799
-2.312928601247099,1.6238792026537596
-2.295454732816795,2.5241118373833022
-2.2833824235538325,3.038014954714152
-2.282729500224331,3.0502670258444975
-2.2820022469691947,3.0800713276210097
-2.2764049967229365,3.291661883896379
-2.2710674524588987,3.45807420299625
-2.2652843927895563,3.6173580809721217
-2.264537841059159,3.6201281853956035
-2.2516201971869574,3.815577430745072
-2.241966532131395,3.839843558691814
-2.2339245528849943,3.7914646533232648
-2.2217952121228577,3.6282367353835876
-2.220397595744517,3.6178514452151127
-2.2089369576932962,3.3208175835893146
-2.2053858256540284,3.217656009922713
-2.184161928294511,2.4081549933719257
-2.1759173816315966,2.051878645717022
-2.175212517292663,2.016497406477345
-2.1733490394186257,1.9101754124984303
-2.1654593614166875,1.5731996583995915
-2.1582200313140496,1.2627056524306586
-2.1493630019315195,0.8308128335741163
-2.144819361871911,0.6759646991149282
-2.14389260223642,0.6065417674963973
-2.143196916650856,0.5811107774524229
-2.1361026159114145,0.2974657018915446
-2.13604598025056,0.30170437618840124
-2.1348629079244406,0.2685196022069165
-2.1270528638105786,-0.07943487852093409
-2.123023866929913,-0.19557126458719676
-2.12248775404308,-0.19079529480574325
-2.118951594179753,-0.3158476121733721
-2.1033914791885677,-0.7378764153917107
-2.1002384807985184,-0.7721322385633359
-2.0981736845847516,-0.8116212618855788
-2.0910789216398014,-0.9074515801592244
-2.089608914046989,-0.9520110491818276
-2.0879347284837255,-0.9752963412695148
-2.081488309832431,-1.024882974642077
-2.079374776530507,-1.0294715335624558
-2.0758084323746604,-1.0586816319850971
-2.074977987232056,-1.0667786737650213
-2.0705731326678682,-1.05192875084599
-2.070560379842914,-1.071709025018815
-2.06465831103682,-1.031591128794146
-2.0523366561720295,-0.9436853044810496
-2.0522744813705516,-0.9324283964323951
-2.0447573190223043,-0.827735605841363
-2.0422525411080246,-0.7644429825404607
-2.039221332985192,-0.7365919483688765
-2.037523664599221,-0.7053752326102956
-2.035588638324504,-0.6524021265880697
-2.03454452325639,-0.6615211498456766
-2.031365333615849,-0.6183765827053727
-2.030862551444068,-0.5728676964766584
-2.0198473354964426,-0.32704795175142265
-2.0045769657587047,0.008766067586617379
-1.9830652566927849,0.5203986144353564
-1.981141932042394,0.5851048286937683
-1.9715790126397004,0.775848219451308
-1.9663382636191604,0.8511640516507701
-1.9620830409346603,0.8998394199406009
-1.9476757474456978,1.1230987028600994
-1.9358996282922494,1.2729383395799259
-1.932875056073883,1.2595914506549297
-1.9274838722153738,1.2907861225742618
-1.9233531947103346,1.3045639932918494
-1.912212406485211,1.3552196055599546
-1.9103566028821162,1.3474073301768925
-1.8856583406970715,1.2731994586134272
-1.883054590163606,1.258048859989808
-1.8794234207736493,1.2364546798341878
-1.8772840378331122,1.1751140560194115
-1.8705123098357206,1.1514708815806967
-1.857083372047156,1.044430444078846
-1.856781612295138,1.054286672800996
-1.8541204022376196,1.0132180909988282
-1.840049149467312,0.8848185291651188
-1.835336949479962,0.8567366970222325
-1.8166979389536348,0.6761447410882135
-1.8099564317091228,0.6236024260137575
-1.80205181073209,0.5302186597483911
-1.7950783714995888,0.48649886371905066
-1.7902610324288288,0.4754347303524082
-1.7835606369356287,0.4175210183176783
-1.7833725563147111,0.4041663309185185
-1.7743585655897536,0.34752488311746715
-1.751855313800622,0.18578589094036163
-1.7433626414151415,0.07753774184291705
-1.7354782302634966,0.043441037868690656
-1.731152961300004,0.02276620355321354
