n_harmonics,base_freq,magnitudes,instruments
9,2.4837690703684476,"[-0.86601774  1.2079234   0.31884325 -1.21478137  2.12383281  0.13640641
 -0.98617429 -0.33892978  0.09985514]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.987748520716324,3.8345928505429394
-2.9785070106951435,3.932826793999893
-2.977233758532584,3.9118313097627815
-2.973477614691494,3.9650456901206113
-2.9645239376901893,4.004753830632221
-2.963461016609198,3.9945179751683253
-2.956535859447986,4.020661558910311
-2.9524723124549332,3.984379685201229
-2.949030469923252,3.9788606776501045
-2.9478101079452594,3.961906560754794
-2.9462226333546524,3.9595879620236816
-2.9422788293158124,3.9506570398114738
-2.9403489946378927,3.9313740410277553
-2.940105851785985,3.932088458165431
-2.938736223596627,3.9227706827187663
-2.9330454261553065,3.8728808589022936
-2.927333389535505,3.7987011797112173
-2.9249400528463116,3.776213994888923
-2.9242450198465235,3.7667879871525587
-2.9150195320462196,3.665414788741109
-2.9017995645512578,3.4187797003129026
-2.8970208095160954,3.299149189228395
-2.8822980176957422,2.96755355073347
-2.8764235935209044,2.7891294651902516
-2.874220671039354,2.7281159147235963
-2.872866729343469,2.6949652674373117
-2.8719736317045665,2.6721496937277713
-2.866068901440265,2.504401078704366
-2.853535781646894,2.109142744030009
-2.8518154299217393,2.069579488333336
-2.8259785696453523,1.2658366397265959
-2.821552965842476,1.1157168014312444
-2.815296624962487,0.9136458929016513
-2.81477590477785,0.9171230763258125
-2.814237330282992,0.912865666775133
-2.8076626739498876,0.7064024999203431
-2.797745681598062,0.4326710223085492
-2.7842782370476167,0.09296121563218289
-2.7732767193398273,-0.1366809777098501
-2.7704469276101658,-0.16745872697705474
-2.769828411183827,-0.19511590905242854
-2.7572938258467614,-0.33154368043100846
-2.7554561180697412,-0.3825308047959151
-2.747085457696264,-0.44377747111386423
-2.7414726285484914,-0.5041082455379235
-2.7191203676594746,-0.5117412687774842
-2.7138779396832886,-0.5167835012442019
-2.7138400662332556,-0.5203412541735932
-2.7138060193218645,-0.49122598721202454
-2.7134503866750483,-0.5075002139137499
-2.7128334366810902,-0.4984332628766458
-2.7085101055824916,-0.47846265072727917
-2.7084139734267962,-0.4992737659132465
-2.703511312982913,-0.4617810885531495
-2.6978207174716555,-0.4101161236431655
-2.690203557512141,-0.34937760053054256
-2.6880480568096927,-0.29204240576837937
-2.6785645371370266,-0.22128197421883344
-2.665897012081854,-0.10590395674269211
-2.662597965184441,-0.09363981983560056
-2.653989430037004,-0.0009375404136363757
-2.650688904379201,-0.002015789796004177
-2.6464012977891564,0.010701551179778234
-2.641043652104275,0.039999968290664
-2.6403190638459044,0.025923573193430874
-2.637498411568104,0.044087328185817065
-2.6350544872613977,0.03945990743524683
-2.633536811509954,0.020743796284269134
-2.6294155937871997,0.055029494967474626
-2.6276134047791904,0.005908537806687934
-2.6160983252826036,-0.043262200149631565
-2.615808927052332,-0.057195517704226435
-2.612937518041811,-0.07936575646444004
-2.6127741763595926,-0.03482588733282915
-2.6126792164671713,-0.0637716328621492
-2.6028660062169706,-0.18769657513164825
-2.5996015187164936,-0.2399973620574381
-2.595007511623568,-0.3306289498726085
-2.5909008336110064,-0.4251756306521077
-2.5903278598114436,-0.41041695972992265
-2.5879592463974523,-0.4523256875734516
-2.5819436466771313,-0.5784642264968926
-2.580589526607187,-0.6258885967606909
-2.579162226423282,-0.6455396376902127
-2.5751328977882793,-0.777161013700365
-2.572786760028247,-0.8208146035132579
-2.568721384673824,-0.9447795941586032
-2.5679082589867717,-0.9854860175650396
-2.5599646789532313,-1.2091958542076235
-2.5442606488990727,-1.7054798341603647
-2.541591290071671,-1.8091288467080373
-2.54010325543086,-1.8622220267245093
-2.5354591627914638,-2.0177068782431884
-2.5300598665902716,-2.2231120561310584
-2.50371293447579,-2.985628463823587
-2.501131257687873,-3.048979369591026
-2.5008568338222865,-3.0643443570051803
-2.487118960327577,-3.3217667575425907
-2.479400603063318,-3.4338376641562394
-2.4763479694509183,-3.4509110333965713
-2.474373047664544,-3.478554855626911
-2.470618578617544,-3.48916899978231
-2.4656617593831065,-3.4701352097523412
-2.4629497573650827,-3.4912641116926646
-2.46257629037765,-3.4744449212512354
-2.4621926534672243,-3.472859626817704
-2.461381293758614,-3.4971184275905496
-2.45573071223507,-3.4559500444062845
-2.450928440497017,-3.387407672617235
-2.433304754393398,-3.022603298660927
-2.428963134464283,-2.9110823904395606
-2.426770174616779,-2.835268293307619
-2.422631975507958,-2.7163626385353297
-2.422208481552043,-2.7017244388176893
-2.420131093010143,-2.618591105329798
-2.4177069576304273,-2.5206486508774613
-2.414459177839905,-2.4134422406312463
-2.4006296556727857,-1.8146233960959877
-2.3906140290573323,-1.3788494629188253
-2.3905845900928107,-1.3464100291549705
-2.385208781503745,-1.0984871332435133
-2.373728801506653,-0.5231534630931867
-2.369525714170042,-0.32509248548328895
