n_harmonics,base_freq,magnitudes,instruments
7,2.9648236248740965,"[ 0.74607235  1.78120919  0.17572857 -0.00741522 -0.01749193  1.31522517
  0.18242388]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9974907825181063,-2.262696016466525
-2.993086265408735,-2.3149509900297236
-2.9867444643057794,-2.415126350449703
-2.9807907306322874,-2.5412912660046865
-2.9632606561491723,-2.76980754445865
-2.9537350182867765,-2.926038529862295
-2.9363099527301864,-2.9839178362453556
-2.926806972742315,-2.9382315540666397
-2.9240827703168755,-2.973068707574599
-2.920821445623959,-2.967367711653492
-2.9190277463329064,-2.9437083232770194
-2.911010447636033,-2.8602096004152404
-2.902054825247405,-2.733465863496374
-2.8834780661730157,-2.4040907563456404
-2.8814929166573187,-2.288148676629834
-2.871365357900244,-1.9942716207951636
-2.8699441957975647,-1.968868255097254
-2.866964527332117,-1.9071420894368598
-2.844212317987343,-1.0606890625709116
-2.835493357320667,-0.7377395709966912
-2.8332721287896634,-0.6897736743971423
-2.823807318163456,-0.39138808776081846
-2.8179967070573966,-0.17310099712356822
-2.814355091944939,-0.0352779023047786
-2.8090242896310578,0.14315965110205778
-2.803141743438203,0.3646882954874964
-2.798668531905674,0.44035650667493587
-2.797305224626138,0.4648992361304015
-2.7716971854106243,1.0116712091375726
-2.7706319877636973,1.029980180175263
-2.7701870317851025,1.0319417236690926
-2.7699752679750693,1.0249782057396117
-2.768057263859527,1.0795264811818415
-2.7670998224108487,1.0768684894067644
-2.7664527243944796,1.1001993133154075
-2.7643467274471956,1.0993125202563565
-2.7634001162973965,1.062855452605317
-2.7614654827041054,1.1201290111519697
-2.755121522807336,1.1644636239236204
-2.7460043006898944,1.124165545844693
-2.7368097779057576,1.0654988031731867
-2.73615152740948,1.057773230911263
-2.734146211703327,1.0487687869999074
-2.7293092313754332,0.9503408608985766
-2.729288537146632,0.9819794451426362
-2.7160825187971884,0.7400820413979846
-2.713131307630254,0.649019332378431
-2.706179925965896,0.480206559624995
-2.700975003991678,0.2503129162008986
-2.6985227875441833,0.2212797385566676
-2.6958844186314015,0.13109151164948002
-2.6818927271075337,-0.3543441932308363
-2.6806381872954343,-0.33404042620327545
-2.672135761446076,-0.6680915852767431
-2.664881033495263,-0.9062653486277511
-2.6628323878636753,-1.0093540177074438
-2.6617401888674572,-1.0223465677492571
-2.661694552636635,-1.0310955434575102
-2.6597416902659745,-1.0769031056297338
-2.6581140793554385,-1.1411990180229534
-2.6544416773846136,-1.2697966916072596
-2.6520286713434698,-1.3414345606119407
-2.6345047298038713,-1.8821013510004398
-2.634058127195633,-1.8635981493867493
-2.618685492848601,-2.182954426466052
-2.6139510294895736,-2.2434231665807394
-2.6102230470629837,-2.2791745197462405
-2.603051210872171,-2.298906291823614
-2.598580500636224,-2.3167784183282247
-2.5937140654962327,-2.333995835713716
-2.584491636798644,-2.231098182449797
-2.5815244056271394,-2.167551130517565
-2.5764404466451998,-2.1008842786666637
-2.5737606309075804,-1.9944500429870469
-2.557872454615814,-1.5296957542804166
-2.554144409845892,-1.419781912297014
-2.553343190977619,-1.42409453823621
-2.5464195390406825,-1.117165854270692
-2.5426601529297197,-0.9283332012211333
-2.5369629616620557,-0.6406671421056387
-2.531354805884316,-0.386778107728704
-2.5276211273976315,-0.17098699613806162
-2.5226330455780053,0.06372358791185978
-2.5203895803635614,0.2213556871437179
-2.5173795544879694,0.38197047890822394
-2.514325289342965,0.5634592596084999
-2.51021607733699,0.7600652408933721
-2.505818617577017,1.0483687718696624
-2.498498111093502,1.44861658504189
-2.496751625477515,1.5690104990270752
-2.489172735691745,1.9506425342246445
-2.4870377145713203,2.0692556605799806
-2.4860174062555123,2.1297992146146782
-2.479823485529602,2.49057879260877
-2.4789448340823332,2.481225729383334
-2.4752139042635894,2.675356767150518
-2.4648776643886525,3.2204202028992315
-2.4629637287447537,3.272731855602737
-2.445393438197845,3.899238469785148
-2.441724373378917,4.0242093406604775
-2.4406362371317223,4.020397980629705
-2.4386675698005766,4.059731363673235
-2.4373250786033616,4.1046994633470995
-2.432753566916233,4.226540608286112
-2.431897514398104,4.206056574903816
-2.4271994264328915,4.2950299283765245
-2.4158288471993306,4.382239242883311
-2.4156697424332707,4.382094761905761
-2.410384670710066,4.385840567976804
-2.4037673221445814,4.329506092199722
-2.3998201147080533,4.292559484610023
-2.3756459762008637,3.70925003625753
-2.3726152573067862,3.65732872450335
-2.369159352941757,3.5208451137836163
-2.360147622438422,3.1756165687298332
-2.35576677506688,2.981611963862488
