n_harmonics,base_freq,magnitudes,instruments
10,2.415704874620176,"[-1.3762357  -0.98931091  0.63623326  1.92370789 -0.61053212 -0.31178858
  2.17929748 -0.97767295  0.53977652  0.02452229]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9973265506385642,-0.33813198168313363
-2.9947584442221755,-0.3214154837750996
-2.9937562975726877,-0.24580622103305166
-2.9901650266805033,-0.0956257440540291
-2.9894014017649506,-0.08733925536414272
-2.9814740565197653,0.07703863483537593
-2.9651208848841426,0.3385059415296344
-2.9647684747118253,0.31732947271469397
-2.959678686150889,0.41399134743867894
-2.9554779086723584,0.3937099349153754
-2.936458782713436,0.3365964086948563
-2.9326247850067038,0.2755666777869019
-2.9316303389447507,0.2367237832890315
-2.928868502312626,0.1399377162674038
-2.9278149908368842,0.21378159895641985
-2.915278212319189,-0.13141701499993405
-2.9119001297032585,-0.16495703301250622
-2.906448653690828,-0.32856543021763335
-2.900092115044127,-0.5832217649799072
-2.8986220909229763,-0.6125961635721832
-2.896556667362132,-0.6691452243999548
-2.8873780751147384,-0.9774528060141794
-2.879606147248527,-1.312324990541586
-2.8683995697631643,-1.7247671171827763
-2.8598483827911356,-1.9863451548273903
-2.8546189092986376,-2.160415330968131
-2.8511801011253572,-2.2555746799389293
-2.849530859428671,-2.309281841345699
-2.8484218355784994,-2.4062160646557325
-2.848342539507148,-2.359427893221951
-2.8421282150293967,-2.5161964680974775
-2.8384724645795467,-2.660226983571702
-2.8349732461021073,-2.7276795570883587
-2.8329376300641225,-2.810621079933137
-2.828102987531299,-2.818351962386545
-2.822416925889484,-2.9074358843694155
-2.820853010709504,-2.9793987842398018
-2.8199125377055205,-2.956587644732286
-2.8160604822369626,-2.988331444038925
-2.802491542736722,-3.006025412398334
-2.8014464589269252,-2.944890678627976
-2.7979810838028607,-3.012311986109445
-2.7905381358727492,-2.7770491019341117
-2.784546676411164,-2.776771940527065
-2.781224240285684,-2.7170296788085255
-2.766237792645211,-2.2422141612126816
-2.7571597055153565,-1.9729872791187697
-2.7344097068784556,-0.9180360817868422
-2.7309805841109185,-0.8005383714043512
-2.729393930536615,-0.6808022245177734
-2.7219419551965336,-0.3847945592441526
-2.7132672786414176,0.01172974658156566
-2.707514281248958,0.25620224656480667
-2.706462895055597,0.3120875915733251
-2.701925022985355,0.5097382463181939
-2.693714212445819,0.8077516280036354
-2.691977747771027,0.823767845927039
-2.6846688247226385,1.102123017164685
-2.6781940077363053,1.2510219761799097
-2.666114804369889,1.5138807652699198
-2.66589334579585,1.5219670087696693
-2.665767120723449,1.5159737581330022
-2.6559129768955287,1.6015275326159715
-2.6548417323897144,1.5985569614603823
-2.6515372921784217,1.5364594743344413
-2.6257459473108016,1.4341049605824105
-2.620769306003941,1.2802279849351863
-2.617218418037824,1.2479759122994425
-2.597763191677994,0.7576044526903586
-2.5822555091580597,0.2615219657432908
-2.5785949242754755,0.1961350647156244
-2.5776728636037802,0.16090569821750203
-2.5548592572723123,-0.31500221564751824
-2.551881652780815,-0.29057635015768496
-2.5422851648588685,-0.5085389472087966
-2.5410314206257985,-0.45266746503355415
-2.538980447544082,-0.5064698187455307
-2.5355137712126785,-0.5116419123148735
-2.534748118237446,-0.5148881592787448
-2.522374911542273,-0.46898680811240057
-2.52085816003521,-0.5255105791541611
-2.5150536491977213,-0.3965268458738354
-2.511731709456699,-0.37867570171048465
-2.508619723994971,-0.3659982048451036
-2.4921895921195,0.10021996084498011
-2.489141176877956,0.192698427937761
-2.4866200287986864,0.20611384907582364
-2.4757064066579835,0.5836566345495637
-2.4729952612779287,0.7646941130396661
-2.466492495835465,0.9880928675892172
-2.4612017724350927,1.2130033247217271
-2.4535131493254188,1.566786815881346
-2.4495957670355684,1.7404796030757694
-2.440276920980159,2.1285892996438327
-2.4341517673171964,2.3603987174218135
-2.4307741426697125,2.4765719457295754
-2.429168919827626,2.5763287500889125
-2.4075914230360578,3.2824453529821875
-2.3992137211126066,3.4201783787506437
-2.3975970718529203,3.444525638121516
-2.3919031219462905,3.531784404150323
-2.387456647914793,3.5968407684318855
-2.385675003036701,3.5884254032975536
-2.37880196467263,3.557527179018089
-2.3744911630234844,3.635453019207073
-2.3595224483352153,3.547967403401673
-2.357248710566825,3.418802402496026
-2.356074400623731,3.450337746106555
-2.352468016817264,3.347155770557402
-2.341350905744771,3.1322569858789318
-2.3391754760993746,3.084879626179936
-2.3387753784113516,3.094900580851409
-2.3350143267088557,2.9599922155949914
-2.326637776753464,2.684993642668477
-2.326268672788954,2.6863999499792364
-2.325576059329271,2.6419314464342496
-2.310206072599201,2.1865513926875253
-2.3083709484885118,2.1310941731360646
-2.3082280589962823,2.148043210121747
-2.3011024382168235,1.8698152524944873
-2.294316296687674,1.611042672372146
-2.2940401896615414,1.5990784833321245
-2.293202315069931,1.6551598902322746
-2.28406602344434,1.3505357303202048
-2.2831145484525557,1.3275104901498072
-2.2810387956966496,1.2842685147486255
-2.28084269842848,1.2891087868299183
-2.264515159202813,0.9093573752211929
-2.253916575302841,0.7021468294965718
-2.253302267493347,0.7309739155875783
-2.2284631814050115,0.5762394566468565
-2.2282222478868325,0.5301869983696639
-2.192585820455019,0.8138214896413226
-2.184700968731719,0.8836001224962298
-2.1757927222459506,1.0083490035320697
-2.1739948474300044,1.0076503869088758
-2.1669176004843718,1.109464232794602
-2.1653217603107966,1.08261397397397
-2.160108027657368,1.1690668345880089
-2.1594640254380946,1.1888876515894877
-2.159264163002741,1.2004262540691222
-2.154674426934804,1.2595173987290444
-2.1360019558781653,1.3301466594266789
-2.1345928203075255,1.298827265938363
-2.1312882276953724,1.3331315457676183
-2.129690211384651,1.3905833330919668
-2.1273836442031797,1.3111529208545774
-2.1179068203851332,1.3324418919431105
-2.1159464558203767,1.2611726702963508
-2.11432853379567,1.2926375773579937
-2.111280051440125,1.3343509761006187
-2.10427977393108,1.2521462091942033
-2.099040076824588,1.1714057619951586
-2.0964452395126134,1.123359324925089
-2.082277782130259,0.9155208708425381
-2.071726966058055,0.7922896571015946
-2.071343896666315,0.8261394591338639
-2.066096392002547,0.7175894480695476
-2.0585591270922947,0.6435154165450273
-2.045596274355349,0.4948379682566362
-2.0410921252122636,0.4883362657632998
-2.0289758260433963,0.42729909424961715
-2.0235828067501656,0.44699881596577395
-2.0224036998264596,0.4490042478622717
-2.0219055983706755,0.41776435641159987
-2.021830106894628,0.4179153873945742
-2.018952967084642,0.4128114611818152
-2.0186356844966924,0.3935224380850052
-2.018481476357324,0.4959423365749832
-2.0159081335185647,0.5314926732058087
-2.0093074218771045,0.5481420584293255
-2.0040229647263352,0.5732471061010492
-2.001936008294871,0.6147728920393828
-1.995430962254485,0.7096840977893025
-1.9693617810156017,1.1849622781744884
-1.9596790564887647,1.461319643231457
-1.9585770196834758,1.4050582581167528
-1.9390061372083465,1.8557084722376138
-1.9375106122027244,1.9230118982044584
-1.933520230616042,2.030118677899555
-1.9293414130470343,2.0262179072271884
-1.9163019441264952,2.1780709480234095
-1.912475180549571,2.2307644792926524
-1.9106962232737976,2.2324464958684485
-1.9106134385362625,2.2058961600258393
-1.9086570193772767,2.2529278164469115
-1.9075266083344669,2.222370410559343
-1.9022279055221847,2.2378169584929335
-1.9012460284576038,2.2138413428957513
-1.8994184888291816,2.240964569600448
-1.8984663820389525,2.2015220226420635
