n_harmonics,base_freq,magnitudes,instruments
10,4.4734766533246155,"[-0.09032017 -0.6932626  -0.78943939 -0.72725944 -1.32067094  0.87028274
  0.49826133  1.56250881 -1.53479609  0.74375419]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9983612669965547,0.7425540906579291
-2.995455278510648,0.7152976763523543
-2.9851176964649584,0.5653298118945276
-2.983717856221279,0.5229932344718863
-2.9593460519966173,-0.5924405888043001
-2.95379855602965,-0.9329755282599494
-2.9481786906444993,-1.3139250441215666
-2.9441027229172905,-1.6184695307166674
-2.9381868833061455,-2.0280456385363834
-2.929782843814217,-2.5779128307708903
-2.9174213567689997,-3.1314771746832117
-2.9166622948140684,-3.145772607354211
-2.9147867544685955,-3.2054712488146624
-2.910228877283505,-3.287299773962244
-2.9059168978222325,-3.2703873292017156
-2.905239388144791,-3.278175722731984
-2.898346825992223,-3.1372366560015355
-2.894675326293192,-2.9979198347730525
-2.8927840430232967,-2.8980906722121182
-2.8802156550361273,-1.977572958359165
-2.8656130418143166,-0.41946786704456257
-2.861268766346601,0.11052059330474041
-2.8549740650466697,0.8939300182511829
-2.853787749215561,1.0131013543786693
-2.846827591864875,1.8245366304324666
-2.846533874534174,1.8142674645394945
-2.845592570467461,1.9273335466543697
-2.8283231519521346,3.3195000941888444
-2.823998733906288,3.480188781176104
-2.8164464038808203,3.5827168792180926
-2.8124049296749423,3.5560488587919754
-2.810311596886269,3.5002873043540697
-2.790688776807462,2.303118716904249
-2.78470037836569,1.70250928355225
-2.774763727515758,0.7196600763006298
-2.773560668850224,0.6233956892499439
-2.768762905243058,0.14154016290828184
-2.7675917183862375,0.08245129738893381
-2.766833879568785,-0.006886092719814689
-2.7423094555212515,-1.1278524408733024
-2.740101808298789,-1.1249595285328111
-2.734710035398609,-1.0095571815479107
-2.7341014467318283,-0.9797404307080362
-2.732889619268854,-0.9294355350944311
-2.729135624008988,-0.7531507299474709
-2.721372104302314,-0.24960632357737755
-2.697163384978885,2.0284746886378118
-2.695924130572539,2.1227199942753434
-2.6949282254483196,2.2149204347548053
-2.6933876427961803,2.3522099185548258
-2.6909075514916774,2.54274536054226
-2.686603894019144,2.822619884855826
-2.6841025121696553,2.98302334721326
-2.6759312214579376,3.2728516285403058
-2.6601717142217316,2.9611645841984235
-2.658988392928297,2.8894267865400884
-2.6552517181052266,2.613855059935007
-2.6505644522233585,2.2065153814054965
-2.647731381345002,1.8903262146507727
-2.6426384067449984,1.3047495153245268
-2.642201193332224,1.2522403579268115
-2.635329550328818,0.3486687025092999
-2.6285783028821452,-0.6045463798555623
-2.6265906820917166,-0.8737256399897907
-2.621839181474107,-1.5228527879478417
-2.6167092084810246,-2.1779545547029033
-2.6075848164754043,-3.212228862883394
-2.5991638377986073,-3.840409248120904
-2.589182339139745,-4.144372545569654
-2.583847236395469,-4.088977785198287
-2.5641934098153647,-2.8001418003538783
-2.557597523624466,-2.082358421179273
-2.547870509018484,-0.9346174194321379
-2.5314724793613212,0.8332835127686817
-2.5286367436465325,1.0689795251615761
-2.518616769156985,1.664037680956674
-2.5143277093629335,1.7913790166027335
-2.5034554717843034,1.7421222655426571
-2.47937752170363,0.15532941974273176
-2.4769239601675066,-0.06613327028695512
-2.476238225636525,-0.12294609269367424
-2.4742579109483427,-0.32255976557781985
-2.4694433277584,-0.7616232371914271
-2.4673012939149905,-0.9665370812467062
-2.4422784857419577,-2.5236772053321497
-2.43072398805135,-2.621348158898523
-2.428624191057307,-2.5703725643313162
-2.4259991971082293,-2.510005321917306
-2.4204318183997575,-2.28815568384286
-2.4138710332229483,-1.9326949141157042
-2.3941656033048595,-0.4517617275191394
-2.383229710169184,0.3696908513502199
-2.3815418661090137,0.49340055235924685
-2.3799839381966583,0.5945736018345563
-2.3736557868854105,0.9619205616789483
-2.3663058874755034,1.3558427342361208
-2.3601291442061267,1.5824797932074774
-2.3367897196944067,1.9316759314870993
-2.331191709988894,1.959796934845521
-2.3269093872367734,2.0034317233337937
-2.312098728159633,2.1882774665483433
-2.3099666249553366,2.247387881027822
-2.3030732757260597,2.4717088063525807
-2.2881459364400603,3.2045845077828683
-2.2875083673445538,3.2278017043073817
-2.2810878645944426,3.6387565286332513
-2.2753308192342496,4.01020900790877
-2.2718934212848456,4.218282540620133
-2.2619540353691274,4.813551058013762
-2.2558005506310286,5.127134840241907
-2.253790820208806,5.198776895352132
-2.252084461179028,5.2684765621101075
-2.250876816650427,5.310641577386111
-2.2496490973031618,5.343748208134663
-2.2451638438405546,5.42064221207939
-2.2395481147636045,5.5023063435461514
-2.2374099889315637,5.45947172478693
-2.236903623079688,5.469500569980589
-2.2212427210018735,4.875461428503601
-2.2194093244422968,4.733939401615307
-2.218255988244934,4.680181216750893
-2.2128654546524933,4.2271133014960895
-2.2108581660736926,4.046777423592323
-2.2034162903739256,3.2812689631794085
-2.202183644641844,3.155972750683615
-2.169917686767458,-0.6923224504614518
-2.164174891303639,-1.245216588104881
-2.1551939560068885,-1.9742706981882125
-2.15025580387512,-2.240350985935806
-2.149343647010235,-2.3084472109052947
-2.1489201254659283,-2.339502419495773
-2.1455087458621236,-2.486510620233875
-2.1323946464122647,-2.767260089713834
-2.1258154752652056,-2.7309936790680287
-2.1179630920583445,-2.5859443178266828
-2.094580923722054,-1.626726011905942
-2.093648259293617,-1.596002142102669
-2.091350943543829,-1.4498686626196875
-2.0881470760978935,-1.2965772394256467
-2.0791417117161304,-0.8331282903901749
-2.0749396372449693,-0.6179506615841798
-2.073243363672179,-0.539561862947896
-2.0698630269470284,-0.35931679907070463
-2.0628204386185187,-0.06274786312640523
-2.0533628318287422,0.3611703501001833
-2.04713067733647,0.62969783790152
-2.045817979526042,0.6893423737690507
-2.03834313440312,1.0017524718082018
-2.035182806221512,1.125839344534791
-2.03384371705825,1.1739395386162177
-2.0288128873427267,1.353528580464415
-2.0204159424501467,1.697704020865491
-2.0110221279633906,1.9693306016686472
-2.0079579189935917,2.0904302569972923
-2.004152087720302,2.16249623183551
-2.002515924158344,2.191731435389633
-1.9914438638456682,2.364903280137087
-1.990712973096888,2.358240769202878
-1.9906588579576296,2.3508583077553746
-1.9746135714867974,2.232778305754608
-1.9707821830053298,2.137451810152786
-1.970385869926892,2.12152301414282
-1.9480285873234764,1.0055369428196161
-1.9449031619677546,0.7983082248823783
-1.94176609787758,0.5662228535411027
-1.930087902211533,-0.2589716886565321
-1.9266498667797192,-0.49290406259528474
-1.9254041995526934,-0.5715486097738851
-1.9197521468488887,-0.9532955602545115
-1.9098575162318827,-1.5407041549539433
-1.8977711254083938,-1.979884469120503
-1.8947627370925115,-2.0415784787467746
-1.8757506823837957,-1.9588439269034086
-1.8732146892080428,-1.8623753255899516
-1.8710089063254243,-1.8105367614552055
-1.8656370984122392,-1.6037732605507948
-1.854553314742932,-1.114717925637519
-1.850897021990962,-0.9435231257657065
-1.8502289572647947,-0.9079115861437793
-1.8430861437684547,-0.5864649063791428
-1.8383654389657216,-0.39404042572360726
-1.815920777305017,0.003774602772878639
-1.8153367020396827,0.0016889715248468154
-1.8108720785043082,-0.06138564218756645
-1.8088975599075405,-0.08067958349562732
-1.8030998612444615,-0.20561448718195777
-1.7949129542477174,-0.539585329862429
-1.7925305865741232,-0.6499924565525613
-1.7784490251968395,-1.446770910075441
-1.760335967598,-2.53623931070763
