n_harmonics,base_freq,magnitudes,instruments
7,2.0067881993009458,"[ 0.39470651  0.55005467  0.46690099  0.20120456  0.63222608  1.09748729
 -0.52637792]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9877986946017785,-1.0493171501233398
-2.9861298651071557,-1.0412801857217615
-2.9751273096899373,-0.8708088536041619
-2.9714639902135684,-0.8204546910998759
-2.958710940281332,-0.558848286000895
-2.9504016462998472,-0.4156277960072899
-2.9478364903146694,-0.3818837590166401
-2.9409042605924807,-0.1947674655925894
-2.9396736319318526,-0.18513135641708403
-2.9209392044308724,0.3365311544065895
-2.917316618814251,0.32982601275781753
-2.901693294006879,0.7339383376269146
-2.890837117715035,1.0324580873979958
-2.8900781555597757,1.0282927231289194
-2.886712161316234,1.1033945301219052
-2.8815995711970404,1.2743687610718506
-2.8787972612743857,1.3474042067663492
-2.873369889978825,1.4608396892981308
-2.8732308183916793,1.5162455820000817
-2.864951587373943,1.6931687961127582
-2.8621244806027324,1.7660821590907207
-2.8574855918428987,1.8658225239261668
-2.849620790291702,2.055949562208869
-2.8370010759202238,2.352897407393081
-2.8335938951887742,2.392086900022932
-2.828729464899962,2.480112889358076
-2.8284841696076617,2.5341035129164524
-2.82787583833518,2.524685440691929
-2.82775444646568,2.538308814536014
-2.8235800138790434,2.614983475674123
-2.8104016648218972,2.7947385625679186
-2.8036821221646413,2.915194015595707
-2.797512956396656,2.9664122136781015
-2.7903193242436597,3.0405293775819517
-2.7827958614582604,3.0909929874872435
-2.782132245642197,3.1065081405880264
-2.7801022465095886,3.1241619368083327
-2.7760180279435094,3.1550956361554836
-2.7663367799192162,3.197832547374835
-2.76468331214102,3.17301085706583
-2.7603591676591988,3.1489754453812355
-2.755932422213532,3.14569360232812
-2.75587347244693,3.152676073736585
-2.7508043892995317,3.1814965641387376
-2.750126853970926,3.15594654219504
-2.7425690328845818,3.1302372888577183
-2.7410831821541106,3.0707152228343
-2.7285569032451313,2.963153253254022
-2.7272625582520345,2.934975540963014
-2.7189357158260368,2.8319505975179116
-2.7163548805974824,2.8037026018350817
-2.7080259551959243,2.6216944169081167
-2.70000588944424,2.435322864613272
-2.699156922763457,2.4409603821579196
-2.69892395154669,2.4537080367178423
-2.6969813452569484,2.3750110248004255
-2.693344636315445,2.333165149885026
-2.692882968217387,2.309908129576131
-2.6799450031135494,1.938392115152902
-2.6796320615645994,1.9513708375334193
-2.6674184299318515,1.6079727285028185
-2.662544769472952,1.4968070981791675
-2.6592885902080123,1.36246767549983
-2.652227066579165,1.1393530126390017
-2.6446548526444227,0.9378978723346455
-2.6388456857032168,0.7345180321480547
-2.6238390808294767,0.24760716073857963
-2.6182056781566025,0.008582208241699259
-2.6165515754825712,-0.031817802514687805
-2.610339151542327,-0.27118823206549464
-2.6089777017298474,-0.28739360837682965
-2.596836708280252,-0.6788128108914652
-2.5790106226745815,-1.2020047061707795
-2.57052804114731,-1.4299105992823267
-2.5667131885993566,-1.5565361186057622
-2.538196045535728,-2.1081142011086382
-2.537038509524327,-2.148885620625788
-2.533330935389449,-2.182209844507895
-2.5332247096016496,-2.212568407680584
-2.516355122211727,-2.3749952699735037
-2.5078817590246407,-2.4265742742452114
-2.5017896980549272,-2.4676161998621873
-2.4973693813292206,-2.4295885482607775
-2.4895779557487945,-2.4304411370842556
-2.4834520271425484,-2.4134080389485875
-2.4815626874897134,-2.427943122659057
-2.472887679311068,-2.3216590202531115
-2.471992733739116,-2.303785703674375
-2.453556092150973,-2.0534791631217275
-2.4531545419013496,-2.0367097097291404
-2.432521520944648,-1.622235232844533
-2.4306828299622802,-1.5289539239950896
-2.424799076120649,-1.3921331250610336
-2.4182976073790474,-1.2168306725591287
-2.410030389348107,-0.9571334322275062
-2.409965865074689,-0.9389784357918988
-2.4058284623142567,-0.8499312106575717
-2.402595055710709,-0.7280976141442872
-2.3985900741827244,-0.6202920331883192
-2.3929630256465506,-0.4257394121228953
-2.3887262939578524,-0.27908725603156737
-2.379977251749577,0.015588636018371833
-2.369841347785987,0.36856822080755014
-2.3634814702502,0.576560640619299
-2.3624972452522295,0.6283744941603598
-2.351408687310081,0.9973194771686961
-2.3434665608829928,1.2375959684440678
-2.3363090556568045,1.4734282871512108
-2.3356671059517238,1.5046560531101691
-2.3346665477079904,1.5402941097274445
-2.334168120093123,1.5445903037002384
-2.3278721248589935,1.7233075714891848
-2.3270936191436853,1.759694875391438
-2.3254816369577176,1.7970883569018745
-2.317371930729867,2.046502425997585
-2.3158754006678377,2.065335302351812
-2.306653593460598,2.312007322886755
-2.3054937600404934,2.343687108770879
-2.2994327137896953,2.483700148900674
-2.297514465621512,2.4901869356063817
-2.2928588997173343,2.5856783587039485
-2.28993145338762,2.618560625201983
-2.2855218878420276,2.7469075714516396
-2.273968286013635,2.8690119605327236
-2.2664049681881258,2.9403548076548796
-2.2661807420384017,2.965986670870354
-2.264856150635417,2.9734983676551234
-2.2492156868063167,3.0802715220587493
-2.232383510484497,3.0461810165933665
-2.2298771194309337,3.0213494324148398
-2.229145341006086,3.0241985511401657
-2.216658747390292,2.8877634904005727
-2.2156719343988054,2.8776332828911815
-2.210202574481667,2.8425524223576475
-2.203915916976622,2.7481259012768575
-2.195983559351915,2.596578873826315
-2.191444664865984,2.4720728779338375
-2.187941605680058,2.424049990907711
-2.186881779722383,2.40534126964652
-2.184184050596572,2.3583628166558563
-2.1762523377831156,2.1440779212959344
-2.1756705052164236,2.1418104171015897
-2.172663306585922,2.078538006202203
-2.170883015599249,2.0026538004906107
-2.162605302453441,1.7917680361544057
-2.1466830868907545,1.3348534448963916
-2.135538810413736,0.9527700739958952
-2.1329307994967865,0.8921157343490316
-2.1301204054200893,0.8092620322411028
-2.1250161335395887,0.6546497154741531
-2.1105243882800737,0.16347728170362205
-2.106179435426763,0.020073717597596387
-2.099491114601065,-0.17001621861769903
-2.096955139513538,-0.2951430727180495
-2.0724057621112064,-1.0261250112837683
-2.0646571623354895,-1.2635564034418423
-2.0613079976148683,-1.322457054624941
-2.061141692647973,-1.3299923490030752
-2.0524740083269783,-1.5264009008509956
-2.0493319075468417,-1.592187091123574
-2.0477093333021177,-1.6585154708107306
-2.0419325440512295,-1.7589379755730041
-2.0407473875307973,-1.7836606025972954
-2.0393983805878433,-1.8360181262686168
-2.0387664192128074,-1.8402461796747678
-2.0325461325017464,-1.926253627206073
-2.0063318713049805,-2.251194976903533
-1.983972327525967,-2.381640987464545
-1.9779139617970325,-2.354934527549329
-1.9576147686107186,-2.265094077999396
-1.946586884341239,-2.144058638781955
-1.9407114504050715,-2.1072261596619444
-1.9270618137385733,-1.8947873463656144
-1.9236055878264675,-1.8609743292540566
-1.9196059141129904,-1.7861328366828115
-1.919336747610866,-1.7972788807513316
