n_harmonics,base_freq,magnitudes,instruments
9,4.79542040995586,"[-0.87402807  1.37771619 -0.48937402 -0.57186023  1.09584274 -0.20192683
  0.77765512  0.02188607 -0.13606912]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9999032367389655,1.7767901316057695
-2.990761589013921,1.7287516605354527
-2.983851433893027,1.608044693170269
-2.983490227928745,1.609328081593412
-2.9800029833476014,1.5271243622349289
-2.9630695249404457,0.9975723997806719
-2.957945781225213,0.7741134093296507
-2.9550280532489808,0.67726751735722
-2.950352041719725,0.5030950252129603
-2.9449211823904573,0.3010696760012035
-2.9434688549256824,0.2415899241941424
-2.935724297419747,0.03794814915281117
-2.9287856984254477,-0.07739263173272447
-2.9263245409309633,-0.1316513338611209
-2.9222851147806255,-0.16237109059797097
-2.912066225657046,-0.10865388247525333
-2.905847348608537,0.06070892673401265
-2.9006283420548926,0.18698429227079963
-2.897456103924432,0.25942111873687124
-2.8926860452148233,0.4492718186125468
-2.8821325852849147,0.8646871879583542
-2.877287309722602,1.1006886607357866
-2.87527697764249,1.2015240728129502
-2.869508675080292,1.429724131260213
-2.869212579907004,1.4470674806652912
-2.86758179508249,1.4934312704852555
-2.8663295618748674,1.5772019274287483
-2.861922485090001,1.7138380664440795
-2.8407914471061213,2.049228278946252
-2.836198380568466,2.0600799837765043
-2.8332471717661223,2.047886206636437
-2.8324903633450047,1.9883556398626674
-2.8246428383366387,1.8183219534456374
-2.788967543336472,0.3338154966635418
-2.7815898425466736,0.025709802173121545
-2.779417107700595,-0.07414056336813404
-2.7732924196440756,-0.30464881038729846
-2.7693293643361954,-0.4575421332363821
-2.767817335073052,-0.4765572178171498
-2.767183045390396,-0.4689185247548016
-2.752928391502178,-0.8002553531600365
-2.7514381119186724,-0.7949622132008338
-2.744342779221823,-0.8944615870566295
-2.7391959899861944,-0.8943783417281416
-2.7344202773252695,-0.869436495444178
-2.709124557956,-0.7003516860000637
-2.6993224638601285,-0.5820600333391084
-2.6948900578120267,-0.5354501540211515
-2.693080510597311,-0.5172670431187717
-2.6908591191697226,-0.48857974309561125
-2.686418525226678,-0.41451360992429204
-2.6670447957891064,-0.16834915972149284
-2.6602700033848112,-0.007400635459497075
-2.6578094540958634,0.009080997009649747
-2.6559534022545,0.017323422636632092
-2.6516545412823063,0.09673806561571013
-2.6360903021481765,0.4164395293731508
-2.6228354254096153,0.5685233896015188
-2.6197316553755403,0.6139054446354656
-2.6016587695870346,0.5997089756935609
-2.601531753960856,0.584783247210601
-2.5917131438790215,0.4138119176175966
-2.586472130265668,0.2616248757757102
-2.5734971431509335,-0.24531962311842956
-2.5731198211921407,-0.299004121279949
