n_harmonics,base_freq,magnitudes,instruments
7,4.304823942247834,"[-1.54307556  0.32271563 -0.83636517 -1.66724963  0.02441451  0.56274952
 -0.24417965]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.985115981446139,3.0877425380504957
-2.9772522752407653,3.1189145510637832
-2.971333160811822,3.094464250482479
-2.9699091763681174,3.090917964926897
-2.9604429003363455,2.893520266852172
-2.9461010959992753,2.2743411728966745
-2.943343781298648,2.106747456982377
-2.940553075669977,1.9559606228303679
-2.9370152631182616,1.705884410033225
-2.9340584217749437,1.5192394819830612
-2.9320626703219714,1.359840844024869
-2.925230619686923,0.8431319970443749
-2.9248103024298837,0.8051931290713991
-2.9031976020781602,-0.975436030279462
-2.8996310803485845,-1.2838795105291103
-2.8984095874748155,-1.3574504985414206
-2.8931865008742226,-1.778458434771856
-2.8799991821385342,-2.6683259980027545
-2.879568180399307,-2.6931183860874977
-2.877081711560101,-2.829496507732827
-2.8736850796015467,-2.990415785060525
-2.8529119050048477,-3.6167986370749694
-2.8431422586177684,-3.587424272479032
-2.841485022793045,-3.5586407882175894
-2.8369825723710145,-3.4422462071062205
-2.8349227345165016,-3.397429951643666
-2.8325682872302833,-3.297863757591803
-2.829038410503011,-3.1626299126668824
-2.8283453745864784,-3.137060532217601
-2.823630509304553,-2.904985854644961
-2.8164696082754457,-2.498666546846021
-2.8111828028522448,-2.130830248306399
-2.8055206387916525,-1.7032937927860063
-2.8054389891969667,-1.698189471193229
-2.7948098755514232,-0.8182668344707116
-2.7764169991465044,0.7601558798376085
-2.7731448430012846,1.0408822448144164
-2.7709371599259933,1.2184347591436804
-2.7600599948487377,2.0047004266231516
-2.759694475534321,2.0262402992209636
-2.754617272325981,2.371763923911628
-2.7522386348321337,2.48824546905521
-2.746217986365172,2.791657235553851
-2.7449126712341316,2.85921403868442
-2.7425810018799615,2.9501944236281803
-2.730070856712354,3.320953409826538
-2.7216720903993608,3.3640418206580875
-2.718987221880455,3.3656224366017597
-2.7069371399616786,3.1497703886993196
-2.706392205531162,3.123180601651052
-2.704996762872665,3.0985394762021325
-2.7003805721921745,2.944211680766928
-2.6794150099862177,1.9680314904649887
-2.6647557090503655,1.107895947588412
-2.6524376288186566,0.4318167189501439
-2.644950747042844,0.10559000431831377
-2.6336331801249506,-0.316754572481667
-2.625744838063187,-0.5390817445837935
-2.6185266219791323,-0.630345946498207
-2.6096589509547994,-0.71820555654153
-2.599938388213494,-0.6188511997831556
-2.598982734347595,-0.620397989302301
-2.5974748767384326,-0.5876377988401035
-2.5665195571673847,0.28403431616074865
-2.5530746714306294,0.75826936875817
-2.5530074152829334,0.7397045567203766
-2.530061037529661,1.356994294047288
-2.525170709275324,1.4104389023955166
-2.520492377905711,1.4684339722486903
-2.5132971769761063,1.516926701100102
-2.5048760089268978,1.4645266416145724
-2.5030041350261336,1.4332111040518283
-2.4921114636767445,1.2545877969690147
-2.4770746312654177,0.8577363893248714
-2.4711205259292184,0.6576925115885337
-2.4598557037070985,0.286498374780828
-2.4470723783591968,-0.1480150801277647
-2.44351203355484,-0.25998534235334825
-2.4343687449472675,-0.47354327412523395
-2.425814420571669,-0.6466620785711937
-2.4240893734745974,-0.6782218640776666
-2.4054943009103056,-0.764932600331858
-2.4004609192616226,-0.7331304232263469
-2.389784943598099,-0.5714701715419674
-2.386149930600128,-0.49745764655963065
-2.385354034348879,-0.46138194371557006
-2.3842373021822776,-0.4530512775173586
-2.379465882013843,-0.3217146139335867
-2.3732840032858826,-0.1760154133193505
-2.3686329924779073,-0.01142273545762929
-2.3596265800560117,0.2825793477498066
-2.357282162205607,0.36218658389777075
-2.355544744438358,0.407571469836639
-2.3483673875023303,0.6507613015821451
-2.342126345019497,0.7997449548676232
-2.3362383446995527,0.9854539104488937
-2.328118116390752,1.1389008714939506
