n_harmonics,base_freq,magnitudes,instruments
10,2.7710838545979026,"[-0.23874413  0.86214965  0.32941865 -0.11823419 -0.47160927 -0.06374959
  0.75362344 -0.39727483 -0.90426512 -0.01009808]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.994822807318368,0.49578252289097785
-2.9941438716375792,0.5191422687122266
-2.991789777504038,0.42427157703385954
-2.9898074974967646,0.3766062201275832
-2.9866228105765673,0.3047308884467128
-2.9834742283383497,0.20548301704015146
-2.9790228926010895,0.09270977132240359
-2.9725070999472107,-0.09700156645926765
-2.962679734715156,-0.3168833176992312
-2.960237959381437,-0.3491325102870247
-2.9565541964077875,-0.4467433163814981
-2.9546786957494313,-0.4816053972787803
-2.9351493276218807,-0.6862085227784174
-2.9342217297602815,-0.6776946226788874
-2.9229925201415945,-0.6794025572989254
-2.921909687601791,-0.6609389749765301
-2.9075114971632905,-0.5041151794599222
-2.9031187006478603,-0.43651630763382737
-2.901684461547503,-0.42198672694897255
-2.8965109450493256,-0.3259309349837
-2.8906764717932996,-0.17351203914333546
-2.8869235784691174,-0.07441483990224793
-2.8857923952450455,-0.07191829819064537
-2.883001276031753,-0.01337808087987226
-2.8779951471752114,0.1488960647878289
-2.8740561948908496,0.22506347930654372
-2.8630965482736848,0.5113249329536275
-2.8280265091737515,1.0961866587024924
-2.8231019748549704,1.1481379722355287
-2.8154220201110536,1.1309963945566142
-2.8147066877890996,1.1309216737716536
-2.80974688528451,1.1193667314446454
-2.79797615003594,0.9974894885586613
-2.7888624695985396,0.8537761926455156
-2.786757017967795,0.8075970032937279
-2.7814112590408158,0.6609265908120752
-2.7754326633139206,0.4994019018795112
-2.766384566402831,0.2924885587154865
-2.764574128312673,0.21261035838451467
-2.757482672977397,0.009552413278453131
-2.7572843685934707,-0.009049865835964014
-2.7491439541704183,-0.26786982778663293
-2.7452225172434193,-0.3969745676441995
-2.7437443471489162,-0.42663195031122525
-2.7406676402073398,-0.5330212480401867
-2.737576377542685,-0.6190107795146016
-2.7310750327530218,-0.8257689084585838
-2.725722851182517,-0.9819743973663687
-2.719769592064157,-1.127142623528084
-2.714353374237975,-1.260545275402961
-2.7126740824446287,-1.3022841185505358
-2.703759346897023,-1.5346966767135457
-2.698364905484886,-1.568754318019702
-2.6820500188579626,-1.7384231597738502
-2.6808938961503204,-1.7429154469755341
-2.6734287741111347,-1.7691484786067166
-2.672220156329311,-1.771777567866661
-2.6633525951612413,-1.748870669754378
-2.658702845425953,-1.7268768506147432
-2.6556377105511584,-1.672796531114375
-2.6509837064012696,-1.683157302843603
-2.6344904337178665,-1.442447378791789
-2.617793823739932,-1.1564519937428779
-2.615335166031558,-1.1058455224581576
-2.605176245126942,-0.9090929645206136
-2.5982572480402455,-0.7578462294158445
-2.591878455581642,-0.6063599207029631
-2.584973428327574,-0.4732244246370702
-2.5820159602916624,-0.41368392447329244
-2.5760265214756704,-0.25631523327853184
-2.573398985516029,-0.20677708426522937
-2.5708301439087404,-0.17374912464530687
-2.567758827623985,-0.08059532631140778
-2.5670129290373125,-0.07530693336664522
-2.5633581552579496,-0.014414613986360313
-2.5625816862523676,0.009721811217400558
-2.5569142136006358,0.1624208097834051
-2.549378195425981,0.3029870606576378
-2.548012342935203,0.36695014649639046
-2.541007750711233,0.4951211061081556
-2.5393304689272247,0.5484303660969171
-2.535434247127621,0.6479611951351595
-2.5272919585830804,0.8209394273806678
-2.515137054606103,1.099503904671576
-2.5111191013017384,1.1830354670408356
-2.50810486835359,1.253824503014933
-2.501227752792693,1.4328195369578336
-2.496921711642504,1.5312713523716772
-2.4968601153237904,1.5512402681873143
-2.493624715559086,1.6007316262567375
-2.4792417543362264,1.908362087977171
-2.478623066270815,1.8987579265559174
-2.473778643968905,2.0222663011665323
-2.4735796158046037,2.016068256417804
-2.461243039071525,2.2188438715444785
-2.460385279992801,2.2048858279688686
-2.4440938479626535,2.3782915944405794
-2.4428531354908625,2.411306148912342
-2.43770263680054,2.4106922435535245
-2.4371904843528434,2.4227559753748205
-2.414936356843497,2.3476709880453708
-2.412945060893942,2.3301191734515454
-2.4100485402117133,2.3016309659238505
-2.4031438746819407,2.205260396320143
-2.395757215959823,2.0917023213812267
-2.3895991394570135,1.9507891354619264
-2.386206853079207,1.875919715896834
-2.3593237236719125,1.1690133552258606
-2.3551658333381393,1.0624703869987533
-2.3452910311334376,0.8040530686565243
-2.339869636164025,0.6714507679759394
-2.315667081172321,0.249939284739483
-2.2943491982360724,0.18518104415169534
-2.2928724271544496,0.16596370977923178
-2.2843928654573507,0.2356826263636275
-2.283969124872856,0.2432468956423092
-2.2838016284945555,0.25204344811773965
-2.283020895814097,0.24573795536238588
-2.280489596093071,0.27603470044100864
-2.2737635554228808,0.35074814466035753
-2.273753531569033,0.3690577467662733
-2.2670956637867388,0.494545298517029
-2.260729895298187,0.6016390484562238
-2.232865023394645,1.1550287710263953
-2.2231449665869003,1.3546764665657585
-2.207086730086859,1.4837394394309606
-2.2070083514333696,1.4786182360412399
-2.205258431942246,1.4682767339708929
-2.1918215041650484,1.4295608354619622
-2.1879560754780396,1.3984481448095372
-2.1874374152766505,1.3571972800877365
-2.1864529356834073,1.3678282225519496
-2.1780051978477406,1.205155211076383
-2.1659380811332323,0.8470374933479035
-2.1652610215802928,0.8135673230876943
-2.16214244960683,0.7034062144253379
-2.153873863927128,0.3884462143836964
-2.1512318027418393,0.25296664109840516
-2.150410142549525,0.22642527062306134
-2.1501282340376155,0.2487414976286119
-2.1469991705581926,0.06305677510332598
-2.1398862279294306,-0.25961523671745773
-2.139662020510096,-0.24439287465235512
-2.1382024752372937,-0.32450961234695064
-2.1268746725789507,-0.8690904024418797
-2.126118799472671,-0.9132087007002692
-2.1257619474459046,-0.9290719507405559
-2.1241456924991384,-1.0200818999704229
-2.1232084276488825,-1.0538137854386407
-2.12080181986878,-1.147140893882422
-2.1025185566100824,-1.9222917703302853
-2.0999112516744147,-2.0091125417111213
-2.0998615912006358,-2.008189673096437
-2.0967844456041664,-2.084189364578346
-2.0952050563596853,-2.1357909117922254
-2.080419263589229,-2.4053453000343192
-2.076445124439423,-2.433360536737206
-2.0760609164996566,-2.417830978372983
-2.069791179410423,-2.4163548896828297
-2.044994106339738,-1.7877940507270509
-2.026357637871743,-0.8122585458718524
-2.0161744267965376,-0.15277737212010592
-2.0087901752563635,0.3614099073921762
-2.0031490515923993,0.765094433076239
-1.9979336408774149,1.1131095746012263
-1.9904065060265022,1.6364382489503793
-1.9854153354245427,1.9503343305868956
-1.9851040964885909,1.9966424553720674
-1.9789486910278495,2.3512712913811704
-1.9701404785109253,2.8239358624537845
-1.9639267071441244,3.0976445506614096
-1.9548519533540427,3.4020959068061405
-1.9546315327735988,3.4061487421828756
-1.9532943362910682,3.443868680745631
-1.9498911228396076,3.5339996992029956
-1.9471953958845645,3.57858255922479
-1.9444459238218144,3.610159427984133
-1.9327703416943989,3.6289235646564983
-1.931968022194169,3.59581461677127
-1.9243581505157719,3.482385892605763
