n_harmonics,base_freq,magnitudes,instruments
10,3.446244920631702,"[-1.37352609  1.06387585  0.25342012  0.42898166  0.61582735  0.6284629
 -1.41460243 -2.05732008 -0.33127014  1.05646782]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.990345614000903,-1.605605177379518
-2.9872634128622675,-1.6387864613535943
-2.983295987873442,-1.664556726125927
-2.9765525126406667,-1.6503492864771383
-2.970051135503703,-1.5611506947673972
-2.9691884813132017,-1.5355541815869918
-2.967637883263391,-1.4991277454741523
-2.963693105697869,-1.3950797044443757
-2.9591123118283207,-1.2409112963064404
-2.9584259025116513,-1.2269081326182538
-2.956654544838406,-1.1410864260143008
-2.9464796487527476,-0.6365226640523871
-2.9444948913670155,-0.5244502316269445
-2.9432803192323167,-0.4454257813746595
-2.9379256799269444,-0.11144602771254182
-2.9370364486911305,-0.055367324494710685
-2.9365208925977235,-0.027598738864689977
-2.9322424096332926,0.281977744603656
-2.9224363876495247,1.0008360751379344
-2.9178912057718067,1.3478751064900427
-2.9141526375320135,1.6123675132616277
-2.9065165544488645,2.175290259323308
-2.9039917496605816,2.3521555574397235
-2.9010214063815276,2.5566529472589705
-2.8925419574526994,3.097758365269544
-2.8901786406148364,3.2264048650735213
-2.875251809296568,3.9238702401312135
-2.874745958351363,3.9423314715685946
-2.854935642053986,4.354186233824448
-2.8531603237928618,4.355207512923646
-2.8487521283969235,4.366508314834753
-2.8385926648979405,4.272814270913854
-2.838537948887515,4.270241135521865
-2.836796007860862,4.246721618873009
-2.8365398459220827,4.250973362002468
-2.835532855271623,4.237583337917367
-2.8289435717757954,4.1023967601556155
-2.825301874263583,4.009077999326281
-2.819887261697677,3.8714662077218183
-2.8172711691884813,3.793267286582808
-2.8156482762710877,3.7479354242694867
-2.8152769496140597,3.742177994193488
-2.811725651691779,3.6427285036513504
-2.802571616975623,3.341667215707844
-2.802507329052437,3.34826485927213
-2.7973033308633175,3.172285056662249
-2.788954771471117,2.9130106982956527
-2.7861883001346044,2.8095802733059516
-2.778740515109018,2.5933394167146906
-2.7762290815859707,2.5164904227051195
-2.7721013090964504,2.4078348410180235
-2.770321206303274,2.345654190223775
-2.7672537701025837,2.260056885206571
-2.758884229868295,2.043339243459635
-2.7568611439509025,1.9757668466981213
-2.7461757836149348,1.7056807541353818
-2.741539637634622,1.5967432143437086
-2.740105784163832,1.5611042890664173
-2.7327482171902515,1.372095727859901
-2.727833435863529,1.2414859458322876
-2.7260324682726935,1.1804531986667903
-2.716079775377912,0.9102041201474852
-2.7149927191043446,0.8617973757835298
-2.711684694155304,0.7712418186934926
-2.706820109797257,0.6274865401996951
-2.70029342089914,0.4269094169722555
-2.698922674206212,0.3850687374649635
-2.693756302328587,0.22022654306737363
-2.689690993168184,0.08872161374450703
-2.6755131009454036,-0.3345834857280524
-2.660026807750448,-0.7125024564968889
-2.6595577639099277,-0.7171699389690135
-2.6535689707730405,-0.8270285156791548
-2.6456482896855658,-0.9070082186315592
-2.6417313922958634,-0.9305813743527171
-2.639763087911307,-0.9302162527895808
-2.628128996807937,-0.8820092111478753
-2.6158547341405103,-0.6724930127730512
-2.5982073174215077,-0.1424608698130957
-2.5687111686065895,1.0130367205915856
-2.564195257892912,1.1712153855368794
-2.5633520100888676,1.2041986146830994
-2.5629171386664202,1.2109756010078763
-2.5567925075589426,1.4058701790885875
-2.556744117845701,1.4009917345051064
-2.5561136279476218,1.4182959981722634
-2.5342707076578734,1.7688637824345925
-2.5094920326318633,1.501561312688075
-2.5012668848344823,1.2587667569783192
-2.4980999470601883,1.1614787412605663
-2.4959848815078254,1.0883617693756216
-2.491285643472843,0.9397823821902586
-2.471905845139233,0.26433456431437724
-2.461030256428396,-0.05496808684441979
-2.455464468583153,-0.16889437429882587
-2.453439953407515,-0.19833159861313315
-2.451155709223271,-0.23757975872913498
-2.4504876223533443,-0.2472735976996237
-2.445541926842351,-0.28699406882445794
-2.4413873595744753,-0.3140240678321762
-2.438240561547697,-0.3036454133872554
-2.426912459833014,-0.18595802897225644
-2.42156965240984,-0.057112711049602916
-2.42045243206124,-0.04148281342154695
-2.412123409450878,0.2355690909633025
-2.3855591394347586,1.4924373547458045
-2.3819382753141545,1.6922940734618266
-2.3809862435477944,1.7475162397614874
-2.3727082776648447,2.182145327904454
-2.3679176147179213,2.4239481994281302
-2.3675350128356185,2.4445793673345726
-2.3430462002347046,3.3420449715110387
-2.3272558896834052,3.537390522160946
-2.309895331180695,3.3091892294149154
-2.30804141507868,3.2513245093272714
-2.3046480438263997,3.150261615826492
-2.298337943095434,2.896858028462135
-2.2915480262237433,2.5910641519732796
-2.2874096336664858,2.375410761908399
-2.2873648362992687,2.3746460877963216
-2.2860743401320898,2.307950747790436
-2.284124878944784,2.1937848888654683
-2.27998556968668,1.9436220946872227
-2.254607938247107,0.20038684023114237
-2.2415009237014516,-0.8041511342853613
-2.238973217042555,-1.0007891071395463
-2.2352179212646592,-1.2714996359193105
-2.2308658908249885,-1.6030091959034136
-2.2271689035579554,-1.8772942016734544
-2.226371020761481,-1.931859588660637
-2.223547270911781,-2.1452041534491233
-2.221469413392935,-2.2981480796009524
-2.218395049932228,-2.5099774746407317
-2.2181679631125766,-2.530626716314227
-2.211764996953364,-2.9679794705978826
-2.195012413653178,-4.00975505027087
-2.1948284254107313,-4.025108444332
-2.194489923055663,-4.034874701838411
-2.1902891721228976,-4.262105879300573
-2.1791654287508258,-4.781390810402104
-2.178478669567139,-4.822605975492598
-2.174250992289857,-4.974602652993835
-2.1718886750581583,-5.054348500202269
-2.170980790001763,-5.085494851259162
-2.16624810708361,-5.221050317491736
-2.1654137674591976,-5.233642925818566
-2.143282814659266,-5.405270763934693
-2.137592110114474,-5.328110414520179
-2.128978202434342,-5.095238449507322
-2.1010128514787696,-3.506766189529879
-2.0921772472651403,-2.7867841400804965
-2.0886443050629744,-2.471184628828656
-2.0856288830660183,-2.210284370076594
-2.0653778567675616,-0.3249990759382715
-2.0639604282235533,-0.19987973078429142
-2.0562501273218174,0.48319844842631815
-2.0477452922343327,1.141049481947059
-2.0448221389991033,1.3518257587070324
-2.0414303874416087,1.5688734531921045
-2.0345230347343266,1.943511794052895
-2.03107131675244,2.0903407845706803
-2.014033705912375,2.4535515116625914
-2.0132620411692397,2.4466664942449223
-2.0050349037463975,2.355851926040347
-2.0011657563485996,2.25671071513678
-1.9973626307511152,2.1283375293726525
-1.9956324785760033,2.059592966097287
-1.9924371494247362,1.9140598303229892
-1.9863392209536086,1.590540510331713
-1.9826148207633114,1.3650010557540766
-1.9789672507064848,1.120290967214238
-1.9640456897483909,0.014588870721745644
-1.9487470601456303,-1.1337719357486082
-1.9266945203447754,-2.318512880957016
-1.9230321386439628,-2.417967814055118
-1.9182906578455439,-2.5002721947215147
-1.9120376913917723,-2.5458049369442945
-1.9108830936625048,-2.5485948960360445
-1.910611912816803,-2.5387442204744533
-1.9002419003754405,-2.3528039847336055
-1.8836172651517653,-1.587307819879583
-1.8625147875038688,-0.06615069650913581
-1.8609186434605762,0.058704751820042964
-1.8497937631896326,0.8808511131798632
-1.8469533843001023,1.0769739381594634
-1.8468657926832626,1.0753973972008422
-1.8417226912644704,1.411473632216728
-1.8393616940875772,1.54083256331915
-1.8377674524918222,1.6306606770410834
-1.8346746488128716,1.7819192511740671
-1.83334938519914,1.8504245281317182
-1.828854746230598,2.021024521057724
-1.8280410416169814,2.047368592136419
-1.8204544475337263,2.236319687260256
-1.8191103148818635,2.2596278466784634
-1.8159495042611382,2.2849114530857784
-1.8132889554238392,2.298138866380422
-1.8043561465071294,2.1839062893949355
-1.8030610615962652,2.1379385343107424
-1.8026272923902438,2.1245707132812295
-1.7988724964540543,2.017130161823484
-1.7959264490365303,1.9161214516990561
-1.7922858686766596,1.7301679604425435
-1.7921700504245774,1.735233185601979
-1.7859754965105397,1.4023376179386648
-1.783156799987768,1.2303289295821378
-1.7778148730052747,0.8852142366346268
-1.7771662306550358,0.83157750462841
-1.7751987659020372,0.6964494230155671
-1.7705601157735307,0.36791487721194105
-1.758816391292652,-0.4817058173962228
-1.7560668856854467,-0.6655957012138339
-1.7508189664508462,-1.007706524095017
-1.7488135611875022,-1.1301266434670514
-1.7467766892950625,-1.2510230434115168
-1.7328961869733446,-1.865906645517053
-1.720402636493304,-2.0580847803973903
-1.719395526874216,-2.0571281511498882
-1.7142010304228588,-2.0041580289694503
-1.7079241345032437,-1.843476602187183
-1.7078568702260761,-1.8510137337240622
-1.6953106048269118,-1.2647542551098985
-1.691233665748847,-1.0117623897514545
-1.6902345513008135,-0.9363279572007884
-1.6864973119714617,-0.6769081184314307
-1.682864849975628,-0.395226832005325
-1.6779989236335937,-0.012320770246735547
-1.6624270705070594,1.2593548352538784
-1.6610772651952355,1.3781553904935853
-1.660720683083664,1.396000101161231
-1.6409740828054533,2.67218317525467
-1.629438465713999,3.017827427256123
-1.6251371451835799,3.069224651491504
-1.620966480939215,3.043054422843659
-1.6209125874283024,3.0436606001056488
-1.620145228001604,3.0395677043925837
-1.6175943336004195,3.0099900764840015
-1.60870198734,2.7224227329805895
-1.6059882844820492,2.589666281517275
-1.592251755231549,1.6530783470407475
-1.584167200543723,0.9309456487074584
-1.5797896459662955,0.4973556482142342
-1.578740378573391,0.3840688926233959
-1.5629527930946083,-1.2751756317242218
-1.5384341890103606,-3.466270730594844
-1.537397747476147,-3.531106956088857
-1.5292271090930758,-3.9926027293142097
-1.527519649194308,-4.064826509451708
-1.5261343758835788,-4.120432739988459
-1.5236978267171657,-4.192366897887369
-1.5176578630817128,-4.339783159005699
-1.5057090352745226,-4.305667109406642
-1.5035719264499317,-4.260238192089569
-1.4970185557392461,-4.063090558817195
-1.4607303598734342,-1.8541364663150026
-1.456021594484973,-1.5292895179576902
-1.455642112115539,-1.4980098599033762
-1.4430997778433938,-0.7543591547775262
-1.4304770971049792,-0.20874689327324378
-1.4241811504275894,-0.04714998786926877
-1.41492684817662,0.06615044746367292
-1.4077732997829622,0.04482677220791186
-1.3998946371610148,-0.07830910952976142
-1.3916741671396704,-0.2702499976966072
-1.3812735278189792,-0.6492742440084456
-1.3715824329689197,-0.9999942601180564
-1.3548629873524338,-1.5766034903715092
-1.3520548908449364,-1.653079406854559
-1.346742058255771,-1.7666937740497775
-1.3357795807196349,-1.88516106322999
-1.332365885948389,-1.9045515304040936
-1.331809436352809,-1.8988769958126124
-1.3218014755708465,-1.8138418805154928
-1.3207152363642627,-1.783684493789239
-1.3189703905598862,-1.7567813642666499
-1.3069515653451105,-1.4425475175010407
-1.2942248480945646,-0.9713694261380159
-1.2932662688538672,-0.9290906719563804
-1.2893080963690344,-0.7800454052536384
-1.2877017148294099,-0.7000621968325866
-1.281597264076066,-0.44829218727829395
-1.277510322379549,-0.28923299613801745
-1.264158527530077,0.1540086934131099
-1.2433430636961527,0.467930120255558
-1.2414219506774402,0.4632771964069845
-1.2403248692876778,0.4671904857271748
-1.238877902795739,0.4573222457954654
-1.216865866092133,0.03320645868956649
-1.2069211118308105,-0.3169391662806022
-1.1977703436108036,-0.6752679512264702
-1.190719199446622,-0.9397496282741604
-1.1884908188715229,-1.0223996489482314
-1.1834371315158223,-1.2174256235109433
-1.1822148676032023,-1.2450202767209828
-1.1815476812962578,-1.2687753827475388
-1.1793352515414945,-1.3286397129188547
-1.16228709361657,-1.6476444170600109
-1.1606135105895652,-1.6616171194595293
-1.157722132537228,-1.6643224143693998
-1.15291721248209,-1.6460760286760243
-1.147870875330021,-1.581357067693087
-1.1412286538827068,-1.420364866115048
-1.1370242645260284,-1.2865591526912006
-1.1353244976288237,-1.2103009883035558
-1.1320561252899781,-1.070776466787254
-1.1257924563515886,-0.7653753633560078
-1.1125451085148068,0.03641278386254004
-1.1046763879167603,0.5936375664407648
-1.0876686498436199,1.866893117372681
-1.0839731688800327,2.1341914017136063
-1.0830538850844644,2.197457335412266
-1.0815124577473652,2.30441641280606
-1.0798521269920371,2.423286887223392
-1.0694850524289499,3.0930715276379948
-1.063853048774452,3.4016524508113726
-1.0637510325705062,3.4064642069021884
-1.0523699811656484,3.9185269481227922
-1.0520220576950539,3.9296708798845525
-1.0499148039036905,3.99023686291147
-1.0470139766651672,4.08853374787311
-1.0398015323581244,4.253762171615759
-1.027216460673014,4.359016539363205
-1.0202087545874332,4.32677879678176
-1.0096832933374387,4.181686312875059
-0.9952953369225623,3.8314917251166083
-0.9933089446675814,3.7803973978378638
-0.9923848583400208,3.7541636199197277
-0.9921796883008502,3.7300807730023355
-0.9885981023372592,3.628771759365221
-0.9695365445470321,3.023135175691671
-0.9636909030900869,2.8342555286553592
-0.9570037685759871,2.652730797556937
-0.9559130019375832,2.604979504700972
-0.9530183158355596,2.5248310874163975
-0.948421960092757,2.392298965698883
-0.9471611976721848,2.343845367563278
-0.9286497877447659,1.8624910429330728
-0.9276620374405744,1.8381308963678258
-0.9155465280833859,1.5224039084828678
-0.9136015777383353,1.463021875099841
-0.9130942109282487,1.4623528810674025
-0.8968798837432423,1.0182662581359316
-0.8935709210867904,0.926467977028609
-0.8911784801200104,0.8448922956581155
-0.8868403935918847,0.7278417672613982
-0.8839483455095865,0.6391511647294033
-0.8735121399773598,0.3205785209907186
-0.8721713587130497,0.27921869450825637
-0.8640223295649836,0.017808449771576668
-0.8608106276408334,-0.08703053187767074
-0.8518930016441293,-0.3511256231944111
-0.8455813332182811,-0.5222091939437085
-0.8339047683003673,-0.7718082775845336
