n_harmonics,base_freq,magnitudes,instruments
9,4.831592941313945,"[ 1.77880869 -0.17618143  1.00707395  1.8651108  -1.34354309 -0.22324021
  1.09188168 -0.51753851  0.52468172]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999747300866991,-0.7872863208856482
-2.999163550597891,-0.8016559300242074
-2.997756352761895,-0.8386925258952868
-2.989169020921865,-1.064684484532776
-2.987878244698913,-1.0988388144282695
-2.9876562652768275,-1.1060938231403767
-2.986885330138911,-1.1277109088318122
-2.9749838264792796,-1.4281977024808452
-2.965044581326862,-1.6354880624703538
-2.954743811736366,-1.787422407979607
-2.938658059591054,-1.9038832550119011
-2.936271197872137,-1.9091724995512076
-2.915511864777003,-1.8846008894345572
-2.907252217089342,-1.8434338940931907
-2.9068843998256213,-1.8415034301367745
-2.9012432522506444,-1.808534606880131
-2.8997503262921756,-1.8018889445117163
-2.8996528635892584,-1.7997999265492632
-2.8831411041482164,-1.6811180325552106
-2.872244040294463,-1.589732571539502
-2.871156718926741,-1.5797132540009031
-2.8688931743145782,-1.5603987188673418
-2.862654128983121,-1.5016397290342636
-2.860113187890064,-1.4817838989657464
-2.855501502494183,-1.4412802779855993
-2.8471300689850647,-1.378937352487856
-2.84079973077281,-1.3468115084248427
-2.838191027954702,-1.3358126819152307
-2.81744510384819,-1.4119442777971514
-2.8150493132130796,-1.4369779060907166
-2.8114228037634446,-1.4921184256401094
-2.8097042217905903,-1.5203763916459099
-2.807315698845078,-1.5647723457282048
-2.7969314453954772,-1.8062813488058305
-2.7963763173725216,-1.8203748831090103
-2.7930557396216775,-1.9113069908236913
-2.79204574356156,-1.9407110824187235
-2.7883854458739936,-2.048442057869822
-2.7869261878234726,-2.09290572474493
-2.7821012769867446,-2.2429149993172395
-2.7793510959255494,-2.325135362517325
-2.7679053696769507,-2.6387672736859575
-2.7638422124087,-2.725137401256229
-2.7624188861135845,-2.7516280246458673
-2.7581774012709603,-2.813987816330832
-2.7553855745953326,-2.8387158213502377
-2.7497427172911557,-2.843533056676875
-2.742927068357447,-2.7693312258167433
-2.7426322824856104,-2.7595556155727605
-2.728607801714679,-2.246914984562249
-2.7124761782594096,-1.0825005142670867
-2.7077688881544386,-0.6404357868725378
-2.6824822897230804,2.013862848328159
-2.679462210431777,2.316362652474611
-2.678550810444622,2.4043088128163403
-2.6785116783307346,2.407820368565651
-2.6747687227496577,2.7595340241058555
-2.67275022714415,2.9387587719667074
-2.6727027846279183,2.941172733152093
-2.6724736904670285,2.962468091213089
-2.6691341896147898,3.23757073184832
-2.652029146379297,4.180082968699986
-2.6509012955460047,4.2118265729450055
-2.6452189268187363,4.302656402776549
-2.6427659654576123,4.314996283036015
-2.639704587571122,4.297728479145188
-2.6360227467935196,4.24117874384205
-2.6350335694861258,4.2229616395953915
-2.6309339724740948,4.1050104055220205
-2.6185032934556727,3.512916292960407
-2.589943976426195,1.701290451860729
-2.5891138132104112,1.6595538175294502
-2.587950519667008,1.5967301792906035
-2.584636034234722,1.4364785219815415
-2.57704249568967,1.149225755229035
-2.574139063246268,1.0702039946735382
-2.572840280693741,1.0425557410666235
-2.565731704410805,0.9438917296547426
-2.564876207583869,0.9385559369477183
-2.562409724975872,0.9376598292128311
-2.5607899122314315,0.9399578074263477
-2.551873214107225,1.037138246018406
-2.544206646822236,1.2017014449967875
-2.541753636662732,1.2651455553156787
-2.5396076726220516,1.3159477336953838
-2.5380272141771263,1.3569436420635186
-2.532772087511481,1.483289043079867
-2.527292853525988,1.595584064055333
-2.5217098769155,1.6733863363122898
-2.514287375904733,1.6845667069780699
-2.5119064343317126,1.6612824984176338
-2.511061058105345,1.6518887687014194
-2.5056424999720157,1.5346326217461346
-2.503165812093445,1.457092474297748
-2.502272025297862,1.4239810997337878
-2.501912422012482,1.410010843770672
-2.5002852293551916,1.344902409275586
-2.4887401347981086,0.675320435939636
-2.467546218201917,-1.2273388360655615
-2.4624348120102657,-1.7286223883701692
-2.4601551974322096,-1.947400476770875
-2.4534671933960297,-2.558912293646206
-2.453273291509671,-2.5767646229838452
-2.447206908203227,-3.055696576726789
-2.4378078116149022,-3.59164803675023
-2.4312543621271576,-3.785948099915459
-2.4231109864847253,-3.78989922325378
-2.417521214606574,-3.6337779663604755
-2.40871296208299,-3.1436671105448
-2.4053954314177135,-2.884506546005818
-2.4043119558286095,-2.7937773749690615
-2.401593851466271,-2.5500484698438677
-2.3963975404429156,-2.0309341248057917
-2.39485736427636,-1.865651848989069
-2.3942628367306216,-1.8022658200481885
-2.3908823500298126,-1.4191001880037364
-2.3879293392503618,-1.078867062050949
-2.3769564783168553,0.2263404766910054
-2.374442564007892,0.511625326178905
-2.3737860703064735,0.5870494660958977
-2.3722918497398404,0.7537762047428769
-2.367600458027299,1.2525413157938554
-2.365374358447216,1.4710600609962765
-2.3639958846232667,1.601602995259173
-2.3617802038001994,1.7991669953353646
-2.35794046585612,2.106805296463663
-2.351029191710186,2.539464653411847
-2.3341350856635152,2.8485153567094774
-2.3299498588977143,2.760154584307842
-2.3295386807765763,2.7504285952376204
-2.3236088611929837,2.5223178371754496
-2.3215075907927645,2.418525469253223
-2.318311059796801,2.235504486604638
-2.316771344727222,2.1445437967965826
-2.308963183472632,1.6005491271138903
-2.276606271366375,-0.569648328269572
-2.2752508124279665,-0.6201194100306241
-2.249279296274813,-0.6459383588299119
-2.248615738753074,-0.6235255220864601
-2.24548788636595,-0.5059582301892587
-2.230238790589974,0.273100155831801
-2.230166656802144,0.2758271050415594
-2.213891434566688,1.196547939774567
-2.2138089012807356,1.2021691078609706
-2.197930512137572,1.8321589127264923
-2.1750559107971803,1.9530604632444746
-2.1617578650997444,1.69509794378785
-2.159840959422208,1.6478552776413191
-2.1467738619199794,1.3521816438627041
-2.137728422046344,1.2108287054829523
-2.135086360876271,1.1857587779889032
-2.1309073468377857,1.1657618476610903
-2.1295814643081385,1.1608382217744275
-2.1281849002592916,1.16177440658271
-2.127076889856909,1.1640792953288015
-2.1238710827630793,1.1788885901521162
-2.121046430677027,1.2000566417800402
-2.1186487127020146,1.2273150540160482
-2.1171532129724993,1.247810703775511
-2.1160259148065483,1.266025041757235
-2.115849237984844,1.265303959345643
-2.1117075239215777,1.3377240082623254
-2.1091037422198595,1.3889624847730713
-2.10763547163124,1.41714251588435
-2.105580460736829,1.459212671933551
-2.0970949612208045,1.6487861996495567
-2.0928545067257964,1.7308633986403186
-2.091267196172214,1.7632483590417223
-2.078790259155264,1.8834195407197274
-2.0722076245431342,1.840721605025505
-2.065067728669728,1.688195240550067
-2.0547740889168926,1.2545905320353055
-2.043184336380905,0.487290173419664
-2.03972445945881,0.21444817302342792
-2.0302630987751025,-0.5991062722384269
-2.030125245118835,-0.6116387569484811
-2.02357403490685,-1.1878950495535985
-2.0229796270949807,-1.2386286855915136
-2.0191077250889355,-1.5649521310306342
-2.0183070770583846,-1.6318423416126424
-2.0041916871971077,-2.5761348827753143
-2.0002643876201134,-2.744438264168092
-1.993068784927391,-2.9107325197035294
-1.9842597902672825,-2.8358790285475126
-1.9835334340160917,-2.815800343048539
-1.9749976509759737,-2.4173455190778577
-1.9726115931398307,-2.2559021974990925
-1.9636171988398339,-1.4622904592498451
-1.96059465808789,-1.1413413395125562
-1.9594120524561305,-1.00361676483655
-1.934809266736788,2.127547327256054
-1.9334900209938175,2.2921041202842187
-1.9334772641520546,2.2934590147152236
-1.9315127021625362,2.53202692085032
-1.92679814051552,3.0643825633623436
-1.923673715868576,3.387496404154788
-1.906417433287987,4.520201864210801
-1.8923684880251712,4.4630622562789615
-1.8847558721067361,4.061263081133692
-1.8713491226151353,2.8271717039831175
-1.8641166921745385,1.9687502812467412
-1.8628247236109872,1.8068042608487869
-1.8623231983631112,1.7412372023413218
-1.8600094219980328,1.4452302937527735
-1.8371238564338512,-1.3804858820948187
-1.8348226156829002,-1.6188176512271488
-1.8332096125029256,-1.7772152614963037
-1.8330524044479837,-1.7916639641189223
-1.8289318464098616,-2.162745161548851
-1.8256942882250038,-2.4189182409717165
-1.807682341338948,-3.1998064848675023
-1.8075663790370298,-3.2043973986049736
-1.806902715305101,-3.210035138326658
-1.8001377935653282,-3.2109107446656613
-1.7994396556223409,-3.2046655919978173
-1.7770697910329156,-2.3901206528256567
-1.7746501795514484,-2.2600359872150095
-1.7619647189898031,-1.562250187113165
-1.7547969131122612,-1.1992982480320284
-1.7476065462823243,-0.8916853998968616
-1.7276369156298272,-0.44497032710846274
-1.718734511084015,-0.4524058083275166
-1.7185542514842183,-0.4523027722953186
-1.714519821303828,-0.4928584531282121
-1.7097043323024643,-0.5633945643846946
-1.7030488377640751,-0.7000334706057169
-1.699561819038449,-0.780222809560493
-1.6963175448022234,-0.8629155355143256
-1.6901097103468103,-1.0271140074224097
-1.68991872931672,-1.0322789483458443
-1.68943622983152,-1.046338442214036
-1.6890267776892125,-1.0571832818590339
-1.6652409012716454,-1.6241646728457535
-1.659429454517205,-1.7220621836458325
-1.6400572056751048,-1.8978121278662035
-1.6280581647860555,-1.9131099669579736
-1.6178438935891797,-1.8907910409864161
-1.6174908542389879,-1.891042566191691
-1.6115126250432459,-1.8652489974661433
-1.606703010913081,-1.8420056032598733
-1.5901072673250451,-1.7396915174156993
-1.5879197160504872,-1.7220526072087239
-1.578201086646385,-1.646315601087918
-1.574577404987195,-1.6147258384107144
-1.573381261182658,-1.6043829450403613
-1.5692195063800576,-1.5676923245186782
-1.5545563929011788,-1.4377882691404942
-1.5514867419995442,-1.412959148191701
-1.549093803198478,-1.3948239758164793
-1.5331851407523547,-1.329190156794593
-1.5316470101279729,-1.3306653656804506
-1.5299843902993986,-1.3310029116693889
-1.5298360649296987,-1.3315595378609577
-1.5275949309030654,-1.331617993200079
-1.526371466423187,-1.3378783396876774
-1.5218505562702291,-1.365012848721309
-1.5203348119982192,-1.3765222825074768
-1.51799223070075,-1.3991388851858466
-1.5093175430629333,-1.5210208943496122
-1.5049478425220588,-1.605558072907446
-1.503906805665596,-1.6260448043654039
-1.5012782643916074,-1.6859509880344798
-1.4987377687188332,-1.7494357582436468
-1.497916621005991,-1.7671832897388104
-1.4847610974347452,-2.1457137986391204
-1.4827384078284302,-2.210248452596508
-1.4804232389092438,-2.2780018813649505
-1.4764609032554608,-2.395647944519657
-1.4720864158971958,-2.5236363781235736
-1.4649175582694056,-2.696445446957791
-1.462907972216431,-2.73707358390682
-1.4559618384799955,-2.8308390755307893
-1.4548601330736701,-2.838853743399066
-1.4509666296060206,-2.849966942358217
-1.4386554623950867,-2.677405681989486
-1.4125768747588383,-1.1268776808695016
-1.404297324142405,-0.33953805572387774
-1.403454296002203,-0.25400919478392014
-1.3926324729337398,0.8883824023028605
-1.3678071405502097,3.3060515456766173
-1.3344584629860592,4.21836133246806
-1.330031247681084,4.087794859203319
-1.329962243792966,4.085717241818363
-1.3153965616550283,3.352039688680838
-1.311063897638617,3.077709557427983
-1.2969803531511412,2.1433992538115723
-1.2908315848140426,1.777297024447367
-1.2853109448522708,1.4882606895000783
-1.2828655714806045,1.3797107918568936
-1.2803038528815174,1.272485336852452
-1.2763913013721133,1.1427013487445679
-1.2715398193029694,1.0237629002308757
-1.2699272564957111,0.9967949798155051
-1.2638828653631973,0.938277414894762
-1.260228023190739,0.9409321755684823
-1.256272897345678,0.9714771144084344
-1.2492471258273568,1.0797513213890635
-1.2460509084748383,1.1481825883239785
-1.2440053617771478,1.1977649443609593
-1.2198572329382202,1.681725787091287
-1.217198236786406,1.6925918259460617
-1.2148637807736293,1.687158894920358
-1.2106567583347834,1.6521369932645855
-1.208116539256364,1.6057507914961795
-1.192468140830446,0.9551100577529579
-1.1896675765343938,0.7722504560569264
-1.187402996624922,0.609955583816656
-1.1702870503102958,-0.9123753101369353
-1.166882634574663,-1.2471313999563534
-1.1650463237645845,-1.4296957376618402
-1.162678265879811,-1.6609448270142415
-1.1558774536512966,-2.3109320936413082
-1.14810106203438,-2.95650159919324
-1.1478126597396134,-2.977717837205835
-1.1476015088403422,-2.9943480156077005
-1.1462383294296066,-3.089556321075641
-1.1448512466969358,-3.1878757289510253
-1.1403065425836365,-3.45395606468237
-1.1348964143105182,-3.684445360566175
-1.1339446545608087,-3.7129461630406664
-1.1333141919906344,-3.7309419277177143
-1.1240555892645543,-3.8076257674362184
-1.1232335474518047,-3.796998022708468
-1.116452825231586,-3.6107831400193198
-1.1124956901404568,-3.410753181668434
-1.1112520167831437,-3.3430148918635254
-1.1028402261538957,-2.702958177315535
-1.0947739506087006,-1.9026113601606494
-1.089783765239729,-1.3443329978018836
-1.0894950328363455,-1.3092880761710357
-1.0861493122999697,-0.9192129387023354
-1.0840187176817244,-0.6639228160662738
-1.0799904077560012,-0.1863626161833851
-1.0780401085775158,0.045233250829659684
-1.0726634683464968,0.6657656893789794
-1.0577714742020397,2.087489859155576
-1.0548740371241132,2.2920598112075967
-1.0542175959731184,2.334437990996416
-1.048480068437007,2.6361851578774442
-1.0466285640273867,2.7107518421354113
-1.0394540177719642,2.8650319307690406
-1.0274643445077314,2.6967989710095446
-1.0155874527175777,2.09491271301638
-1.0106205015676095,1.7520342580933177
-1.0055954195633539,1.3808819882351038
-1.00261481725885,1.1469067533890223
-0.9954308960050486,0.5975544572314807
-0.9719849022761506,-0.7141371078382329
-0.9702838299605023,-0.761105753563164
-0.9583040003041963,-0.8483014659802355
-0.9513360018599277,-0.7204412685806418
-0.9269585125091409,0.4394384140532228
-0.9266748311512796,0.4551968214404319
-0.9134399974882976,1.1972923656345011
-0.9083142737594319,1.445227212772486
-0.9083122827597663,1.4472801742225192
-0.902773983472529,1.6665911612422581
-0.9016741883217985,1.7047687985080415
-0.8987195686367704,1.797925942494217
-0.8983973314248175,1.8053326883003218
-0.8983007587258545,1.8093772928591483
-0.8950213468079773,1.8912401306297009
-0.8916050967820892,1.9505200621119065
-0.8871262810892562,1.999496289491721
-0.876193170992873,1.971916269152318
-0.8705728771913792,1.8919449529767671
-0.8667560690997975,1.8184262138962362
-0.8649382241981831,1.7778312318969316
-0.8642648045084398,1.7608134976777807
-0.8624360488972691,1.722120724905944
-0.8597550370859333,1.6572388313302633
-0.8565644017511813,1.581631079060197
-0.8559397483196838,1.5676035949598215
-0.8331699791633085,1.1780916507020385
-0.8270083645336679,1.1612754165355375
-0.8267128486472473,1.1625946989144609
-0.8222000702793499,1.1863395314749032
-0.8203582203984952,1.2030921411044397
-0.8175690379853178,1.2359891393451579
-0.8149261585292922,1.2725290929481896
-0.8145375217496222,1.2787242282750622
-0.8136833631763771,1.2951400096474772
-0.8111138345392175,1.3379244307045102
-0.8062718849337536,1.4373261603793264
-0.7976867908398999,1.6262482117261683
-0.7941403092100288,1.7004662982513548
-0.7927698970075738,1.7266601127809045
-0.7913263258086989,1.7517608937116311
-0.7836763814253449,1.8593346788855394
-0.7821318879719414,1.8737827365323512
-0.7812726893857445,1.8746209106766754
-0.7729461357662548,1.8562485793595167
-0.7653666651764728,1.7096130645632992
-0.7523860120574506,1.1438551989069607
-0.7506401962027835,1.0388361162919244
-0.7394032531046459,0.22483395538568166
-0.730525686336863,-0.5369320774706213
-0.7255530371262968,-0.9775152871048138
-0.7130975995426647,-1.9995644183001546
-0.6966263253945577,-2.841041873920783
-0.6873712370750029,-2.904611327265167
-0.6734239338486843,-2.345440025157063
-0.668957723084671,-2.0045265274035007
-0.6683423052370085,-1.9504567382928015
-0.664421856390752,-1.5858106217203818
-0.6640906032768621,-1.5535698592998521
-0.6638704526705714,-1.5320126397298295
-0.6601030375183408,-1.1317557305861974
-0.6533052438994527,-0.32772159063116346
-0.6489353094706312,0.23109846835157896
-0.6453555363290118,0.7002733927958832
-0.6401050703446147,1.390292762881343
-0.6212592549766169,3.5725401745244985
-0.6157152460393318,4.027113538135485
-0.61520731463147,4.0650931968616
-0.6135303422868308,4.17433064181061
-0.6025918522028144,4.5881827184505815
-0.6025826352233352,4.591220749815998
-0.5852823786604673,4.1264068912599114
-0.5794258370264345,3.6790884551308065
-0.569264515395246,2.638498857384289
-0.5651540410582254,2.1506391609476405
-0.5641414240411216,2.0247185689310507
-0.5566420130832688,1.0649548150596986
-0.5428621811823819,-0.682944526083613
-0.5222542266106345,-2.624297198795892
-0.5190818713909637,-2.8121482496289025
-0.5182650208337582,-2.8551786112029798
-0.5121785780472594,-3.0978901866789434
-0.5119856536248042,-3.103896214498426
-0.5111870713998599,-3.1243847852292053
-0.5034392630760065,-3.2287300486189694
-0.4950698813456622,-3.134022010022554
-0.48436306827979125,-2.7681355028774925
-0.46907839875942425,-1.9777121494555105
-0.460762094333643,-1.521455879415548
-0.4401132287808469,-0.6601315102776435
-0.4353262982678814,-0.546591909540452
-0.43497815003956175,-0.5410481819989149
-0.43181243708131944,-0.4893772190235188
-0.422017878104886,-0.4359256588994726
-0.4184788536225277,-0.4508231833125879
-0.41645532567231935,-0.465795930750108
-0.41520952567844827,-0.47891370459655713
-0.41255698117776207,-0.5119005429587075
-0.4072045351346061,-0.6028963909634589
-0.40281797650027773,-0.6933133580041205
-0.39818589277314054,-0.8057100086111916
-0.38711931124701593,-1.0958261595765904
-0.3737986666746007,-1.436030264121707
-0.3720757053198267,-1.473703270529387
-0.3642787224014503,-1.631753408574527
-0.3376106402543835,-1.9052933825703717
-0.33352853244509895,-1.9125276264057383
-0.3322125806733567,-1.9142310146085404
-0.3316808178173938,-1.9127801290205304
-0.3292109233716549,-1.913836250490004
-0.3259989398861727,-1.9118621139284886
-0.3255423515524791,-1.9132017725117314
-0.32139734557671495,-1.9033632920265537
-0.29516309355777004,-1.7786683908875334
-0.29154674246637313,-1.7492982834992015
-0.29110064867458707,-1.749035520714004
-0.28936179762071346,-1.7373786820110924
-0.2889083638462857,-1.7343779830411143
-0.28721436178453397,-1.7208067116323076
-0.2790396587638524,-1.655821206328333
-0.2770909847122418,-1.6399794810090897
-0.2735047324826203,-1.6105918242751216
-0.2699547218018896,-1.5779946591777887
-0.24062112597745822,-1.3488854269460056
-0.23473476725831777,-1.3300594376909405
-0.2240198448813162,-1.349471449601275
-0.22223648801067242,-1.360398154154722
-0.21646770733999166,-1.4120947579010674
-0.2109649505719169,-1.486904923607552
-0.20920224996598602,-1.5120068695606952
-0.20621595906219303,-1.5699051695544224
-0.2029521577494,-1.6380850807705352
-0.19623315052000567,-1.8008670229075192
-0.1954335001881966,-1.8218781052215494
-0.19113467134730922,-1.942206423152644
-0.1833332390322573,-2.1788689732412836
-0.17886438164536989,-2.3164728843219065
-0.17601897360952545,-2.398721441580341
-0.1692195270054624,-2.588631167264879
-0.16839495382476333,-2.6077051443982575
-0.1658727140881564,-2.665792879356079
-0.1541050929746941,-2.839710766940609
-0.14980347379124392,-2.848534439597385
-0.1448787770368396,-2.8115367099692326
-0.12574756611378257,-2.1369690464625366
-0.10879504126741812,-0.8202125099525293
-0.10025393565031893,0.028107800292707014
-0.09852951514589314,0.21145349688676238
-0.09343405449358588,0.754691362940649
-0.08795149648641853,1.3455718128329066
-0.08641678496595562,1.5083707782713258
-0.08058026843687438,2.1197291920244434
-0.07996148514485002,2.178106040174323
-0.06920012921739804,3.161656914602244
-0.06497612800400354,3.481302583076207
-0.05992900654312816,3.8011842782052097
-0.0566410742230139,3.9704556545006495
-0.05299265515980167,4.120280353263259
-0.05053026581154807,4.199657964064045
-0.04694601464879433,4.272907946480078
-0.04610619364756996,4.286494557177549
-0.03400728629390759,4.219595887399116
-0.030851409327993906,4.131005034784842
-0.028701862926332034,4.057517211586961
-0.019733575926609515,3.635344425790241
-0.018398577464906474,3.558274247130094
-0.01592133439011434,3.4139035876237838
-0.011231302383276187,3.117038217172932
0.007896215562269937,1.874844435621504
0.011793156051713716,1.6561987547941577
0.01280415817002023,1.603329402385243
0.01564826646626072,1.4642837892491787
0.016828971151202854,1.4129417374404392
0.01928584297282221,1.309785310341259
0.021234651253145387,1.2353916565183132
0.02907557466505617,1.0212411309013452
0.039128947775326495,0.9372487220587917
0.06105194786183965,1.311251874963371
0.06403676465752639,1.386085420258545
0.06592366457550591,1.4296019668934525
0.07359567398270084,1.5960206767689349
0.07543527816377438,1.6267054934481167
0.07661849566136958,1.6409486565479088
0.10816502109927661,0.9429701592307678
0.10839327038037627,0.9285294085242123
0.10915114730845321,0.8801370083384644
0.11008322956386163,0.8186013548531209
0.11101217487197612,0.7564742020158959
0.11246567479057212,0.6517573766769571
0.11255108351326548,0.6459079515263856
0.11501133779286654,0.45755699438341824
0.11519742555039247,0.4442667376927864
0.12838141545522408,-0.7403185738420117
0.12903165404172867,-0.8016507930610222
0.13518912736005673,-1.4106778769866601
0.14210936162747156,-2.0799988104954235
0.14793144998208296,-2.602350715278771
0.15057998995076716,-2.820619659462738
0.15436672466063595,-3.1033939400955477
0.15531089325876835,-3.1684008284896055
0.1595324550589572,-3.4233383121189465
0.15984087062583185,-3.4390381836356263
0.16878409060690114,-3.7685709222421626
0.17546917499882042,-3.8140584740413
0.17580207026234618,-3.8124580196270186
0.17666968581589604,-3.8042394834302264
0.1801827845081161,-3.737436300289554
0.1982017601272883,-2.6477654986809798
0.20056812149957848,-2.427011471647994
0.2104618498886328,-1.3663146477820869
0.21388400629100524,-0.966743149193645
0.21427882705141155,-0.9188865709367616
0.2215947625533352,-0.05007742919137111
0.22319696624694352,0.13863217841969325
0.2276902292169023,0.6579658433091784
0.22920277437022474,0.8208218375607582
0.23399113673550787,1.3244873604259675
0.23737782173434185,1.6457068057642716
0.23880991099066318,1.7760735612552625
0.25055767405013274,2.575697177057851
0.2518141728396124,2.633134005055277
0.25943677598989945,2.8488967868082984
0.26224584983204213,2.871818736668242
0.2763095251223171,2.566217448306558
0.27819033766238066,2.4778821383530074
0.27859331338735105,2.4579729840562634
