n_harmonics,base_freq,magnitudes,instruments
8,3.931806474582499,"[-0.78982208 -1.25574303 -0.4420263  -0.44313581  1.02206725  1.06241326
  0.13106309 -1.73959557]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9935690830286217,0.4123847592220075
-2.9934801857398057,0.40266103182432245
-2.9897391331710894,0.06027600653111213
-2.9885161515002094,-0.07130638239227721
-2.9852328011707367,-0.38632376142185215
-2.9831425874081505,-0.5835289269225896
-2.972604503060173,-1.550918805548586
-2.968653953202624,-1.887173463663599
-2.9673901396845888,-2.00275972682806
-2.9523848916297144,-3.0244498369901374
-2.9445398487718926,-3.385219564963441
-2.941970499660543,-3.484424540704815
-2.94064802597706,-3.529129636661827
-2.9326715216132584,-3.6800209410209828
-2.9296630553092644,-3.7070936015423923
-2.923654258478609,-3.7004647562429938
-2.92188572352019,-3.662397166697299
-2.9159336395150426,-3.528487150929503
-2.913144591956319,-3.4538538958414238
-2.903719598366846,-3.0256499942874253
-2.8900182272786306,-2.1416456823552785
-2.886560384482152,-1.8744283788988134
-2.886382346777822,-1.8681330131421494
-2.8831360992055277,-1.6220917853251695
-2.8564812665336614,0.5621744589807932
-2.853808130257718,0.767067877288953
-2.8526447381792943,0.8697200341961457
-2.847757762745207,1.2365533227144838
-2.8433587247012815,1.5361856441394461
-2.843069068606823,1.5618421442574266
-2.8391981456771025,1.79012068014192
-2.838859411219934,1.8100409190762254
-2.8329941146151363,2.12294921812928
-2.828718437849809,2.309934209119758
-2.827742218037985,2.3758338919090995
-2.826261908497826,2.429317429822938
-2.82624232028954,2.4340641384691235
-2.8252848969343756,2.4616371143638776
-2.819564048319908,2.645415893564404
-2.8135348524851853,2.7797195958503162
-2.798388232616492,2.8460454603505676
-2.7900930004027393,2.732256939568261
-2.781795843144705,2.5318182552363355
-2.779707942584432,2.470441015153894
-2.773728546284839,2.2666867507595017
-2.7704977551934493,2.141896644748233
-2.760991798478843,1.7731532359909226
-2.7502778082648147,1.3383409126595154
-2.738440437571229,0.8702089383046386
-2.733422337121883,0.6962979813174754
-2.7263380314671943,0.4713937792451025
-2.7256979307732614,0.46431043876286243
-2.6945725502767126,-0.04356845848546072
-2.688618508716516,-0.03843127123558479
-2.687963940684721,-0.025183186310238664
-2.6878979973534127,-0.03017421568212956
-2.6869042754097823,-0.031701915738308925
-2.685824302454395,-0.036329336761832955
-2.6770768994294807,0.0229942882204768
-2.6685730687475724,0.11431157933522355
-2.6661396793341234,0.1253764051341133
-2.664177312263603,0.16957491353145573
-2.6630325458291697,0.18539510724630684
-2.6624807673583812,0.18728149296135402
-2.6595277282988685,0.22734304787858564
-2.6553036872954623,0.2625695240156587
-2.6502023389930756,0.32964274218729545
-2.64888897301352,0.3483382946847174
-2.6469809812050347,0.38719211751095756
-2.646869252974927,0.3876830750335193
-2.645008643721291,0.39208602756328015
-2.6430478321570163,0.4242363597512758
-2.6268602839164963,0.5750563653827712
-2.625292587550274,0.6021704206207099
-2.623100373893032,0.6019336920982924
-2.614271016085263,0.6301222438233605
-2.61236792430413,0.6453143713077674
-2.6029429764535084,0.6482786545583878
-2.578492629627445,0.5692900050755507
-2.5708933701845815,0.5298964450871455
-2.5594643696007995,0.4806181636786208
-2.535789624531236,0.4739990542065682
-2.534990083008495,0.4739029022871324
-2.520578715777594,0.5320907511694251
-2.5062835421022474,0.6426424918186084
-2.503469308782581,0.6412330361973113
-2.4918738966567258,0.7239693638733642
-2.4823174660596194,0.7762192261265042
-2.4804635699729616,0.7764861660445741
-2.479892330575099,0.7707618950902626
-2.47591268762379,0.7909446713003121
-2.4742730804255144,0.7897494431296145
-2.470965457925133,0.7838806740890446
-2.4618957302152342,0.7591622984203628
-2.453865991634488,0.7032426638896008
-2.4448564472224756,0.5713431738017475
-2.442015353882199,0.5361451274895401
-2.4403392124607786,0.5045744507486923
-2.438086824053001,0.45615602076946987
-2.4366139548136907,0.43104070287127016
-2.4328531198806305,0.3647542752992436
-2.4309299050770368,0.3038922968202118
-2.43073786625291,0.3207988355465516
-2.4215799898452386,0.10063836434145182
-2.4205878405547274,0.07495260117943635
-2.4192470610766614,0.03807975144086825
-2.415351485016161,-0.06228061679881213
-2.4091320376138556,-0.22218900733544963
-2.4046938626258374,-0.339185095011018
-2.40311487018249,-0.370678642722081
-2.398112164324149,-0.49611990954974233
-2.3973345648602633,-0.5113539556312668
-2.3948311183792086,-0.572968633509767
-2.3924092163816324,-0.6328961315764611
-2.391069961863077,-0.6679285664310518
