n_harmonics,base_freq,magnitudes,instruments
9,4.892605534694929,"[-1.60613278 -0.72170211  1.12705499 -1.87673013 -0.39152637  0.04988426
  1.82598639  0.50770332 -0.89315556]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.993698077064588,-1.0561965343569746
-2.9930839531703093,-1.0104030588837425
-2.990916583641347,-0.825624400083777
-2.989349807201311,-0.6945418237280843
-2.9783620305445737,0.15072397920585034
-2.975062975973681,0.36255407695551006
-2.970238588866163,0.6362512428512658
-2.9682528702170874,0.7370706201950225
-2.961673722107281,0.998548448367717
-2.952102127508028,1.2325091802283101
-2.949431115206164,1.240939943312482
-2.9473821202803356,1.2550226038051724
-2.9462888826010216,1.2503964138056098
-2.944605065552393,1.2545005815965662
-2.9425613787020684,1.2497660246193685
-2.9419946000780133,1.2590786595755163
-2.9328086556480017,1.1296972225365325
-2.925305678232846,0.9902037733044102
-2.914964930751629,0.7564743930458507
-2.9138625913839578,0.7012726401957898
-2.9058466530658715,0.5311025227389162
-2.905489889986912,0.5245834838866396
-2.904573343089758,0.4973553622013173
-2.9045612100689455,0.5028915074969111
-2.891545276595352,0.21551261609775726
-2.8874409940256824,0.16726633840458602
-2.8808791325256053,0.08560398500200472
-2.8695722645687707,-0.046042401500995624
-2.8606434598089425,-0.16511338731733857
-2.859659411106238,-0.18096097803670766
-2.858638242973658,-0.19747990235805815
-2.8577039241634568,-0.19648228422847175
-2.8515991928287647,-0.34167821407993637
-2.8496135766443595,-0.3901087626506
-2.8496098345040055,-0.3853485513229382
-2.847808609881204,-0.42947072868229796
-2.84720525924351,-0.44365428755409414
-2.845162418338092,-0.4939385838982658
-2.839464429370989,-0.6802968689652923
-2.838439163055667,-0.7232351745692005
-2.8377660683242185,-0.7460849727145544
-2.8352624660842407,-0.8469675729510755
-2.833441476736525,-0.9152553793711363
-2.819718537506216,-1.556662964588377
-2.797580516342218,-2.6680949880191074
-2.7794914034756166,-3.154055205925381
-2.7734451957541086,-3.166063768472197
-2.7706622328458383,-3.1344649075468203
-2.767813661050335,-3.088089491608404
-2.7626209975033333,-2.946978840074422
-2.7607506798509376,-2.88591488374088
-2.7456557730799354,-2.1143892765430206
-2.7437204785481573,-1.981365189769447
-2.7434122219452655,-1.9530257106982902
-2.74050000786414,-1.7734432140635794
-2.7363224913686217,-1.4707146502876318
-2.726757543651165,-0.8275644039247251
-2.7160522807415477,-0.19271793515366376
-2.7092686634523213,0.0817614225394537
-2.686247895518948,0.01631567758165484
-2.6745139058348277,-0.6307854491150775
-2.6729161134048987,-0.7492968416704844
-2.658997173779356,-1.8881545263085209
-2.6463150877215567,-2.93162405829124
-2.601843377175591,-2.877589869474091
-2.596731797507556,-2.406633052722931
-2.5873030291667325,-1.360702745270847
-2.5868158750299086,-1.30543516907294
-2.584240866644906,-1.0002031168622776
-2.5827501833918802,-0.8135274368698355
-2.5789128982001825,-0.36448440744105204
-2.5698837421483365,0.7152046268112685
-2.5489321339650335,2.3831719344939413
-2.5332496171399868,2.4297219269809185
-2.5307415684537022,2.323383794818244
-2.5264296833871525,2.0877459536720617
-2.5204382525377937,1.6393884131091256
-2.5190596334823736,1.5089568296441396
-2.5174582000741337,1.3528595126967342
-2.51032200394227,0.6351798981195057
-2.498936059575887,-0.6858316860287685
-2.4987499008072143,-0.7001304509149141
-2.4922482752838797,-1.4490295790049443
-2.4848795508162533,-2.19103425556499
-2.4728230517244922,-3.037077278238666
-2.4670555988764393,-3.2369022189754677
-2.4606322410839234,-3.2536559980883193
-2.4599258215310216,-3.2401145655929553
-2.4565452057625725,-3.1590795699089713
-2.4500609373254636,-2.8547280708947524
-2.442228590021654,-2.225659196070105
-2.44165604936202,-2.1703546803335496
-2.4339364632201708,-1.3224404354252393
-2.4180536300873303,0.7536287795262443
-2.4124527168570555,1.4794211697916426
-2.4057265919668485,2.3232001115655563
-2.3980782138048045,3.1403640763202723
-2.391403276123593,3.6816171752896607
-2.3754168635234194,4.271782551058469
-2.3753454664352476,4.256966117743192
-2.3619762650307536,3.974750395209299
-2.3544598631284575,3.552718421287286
-2.351018917507254,3.314106894186291
-2.344027457128062,2.7937258481890286
-2.33903332204988,2.4092674096568287
-2.3306356876321486,1.747846343735148
-2.329129068234842,1.6228120091647356
-2.3276585105150964,1.5283546264515242
-2.32437509086433,1.2830643120736627
-2.324048108184051,1.2680675488171549
-2.317315264485136,0.8770957716909483
-2.316344818973117,0.8212994736529777
-2.3153787224134996,0.7703433665839805
-2.313845153044909,0.7022093706502287
-2.3082066391605576,0.4909427748216365
-2.3036439073643002,0.37964965732167455
-2.3011048238002347,0.33841535649017623
-2.3000643921893698,0.32011950727381405
-2.296593204537996,0.2942308012682176
-2.2915416914445395,0.3175905210773292
-2.2892845424724033,0.34342350983234415
-2.288719247326929,0.35212676382699243
-2.283828153265811,0.4633346832229869
-2.2775216320187326,0.6333134902041629
-2.2710579618880495,0.86397263559235
-2.260868388729782,1.200571072163467
-2.243293677526034,1.6373407602656493
-2.2250046755330732,1.5577585054244207
-2.2209523704909335,1.4537399550473775
-2.212600692052928,1.1511183174143373
-2.2052669652642813,0.833434723310322
-2.2016590958033326,0.6517392462289258
-2.200154356339997,0.584046634359814
-2.198800593580705,0.5192578797469287
-2.1957023593451312,0.3538752274215742
-2.19216262547464,0.1797838519621233
-2.1856060437326645,-0.14673619903860494
-2.182242512908747,-0.28365502985626007
-2.1809894684097944,-0.3374723033681626
-2.164227787181584,-0.909539888328796
-2.1592680341147372,-0.977195294212553
-2.156757912309556,-1.0126848134999311
-2.1453047718425378,-1.0614357607283706
-2.1303443616418525,-0.9140810407835014
-2.126097266853093,-0.8547302207144444
-2.125187771675261,-0.8397205325915794
-2.118809984017955,-0.7299105679531792
-2.1178274196552067,-0.7205169399315549
-2.1141374147574563,-0.6708307851202457
-2.1107344489858635,-0.626410469286237
-2.0998916081887105,-0.5338988649861033
-2.0984569499151937,-0.5188015073533647
-2.083396140946415,-0.5829995726173898
-2.0756991663822624,-0.6688413505284727
-2.0371391777400136,-1.1756214227007808
-2.0349659675716225,-1.1935250865582752
-2.0251658021393864,-1.1825697086718492
-2.022426232150398,-1.1473107286671216
-2.018276677298288,-1.0871736675488963
-2.0174113911278377,-1.091421347292528
-2.0171256402892457,-1.0896640823760835
-2.0109323421310297,-0.987697713342561
-2.00987370444479,-0.9535461429763009
-1.9905099913253503,-0.3843256792268994
-1.990152486330783,-0.37353770601467046
-1.9858984481494444,-0.2366127434618121
-1.9831637044431607,-0.12801810253185653
-1.9798159488728568,0.01146623847896085
-1.975173047423106,0.1612222043643397
-1.9649253277931635,0.5859761121583791
-1.9643690922077846,0.5898519114915466
-1.9583911723124698,0.851974647036493
-1.9517548805448228,1.1469328011472713
-1.9468949368488058,1.3301822155412477
-1.9431502845227555,1.5122923220375621
-1.9360162902411953,1.8351756456451902
-1.9342695250315907,1.9191989457854972
-1.932360073966046,2.004149256881102
-1.9241443378052099,2.398719325826082
-1.9136516821182574,2.93076754635873
-1.9009526005949136,3.5813338719853727
-1.8939884479909586,3.931614413589468
-1.8909458306492286,4.073238529546805
-1.8881209515621031,4.20485580546868
-1.8877694974268053,4.211788793073631
-1.8773652478290934,4.567228612773238
-1.8745583645232844,4.637356953860369
-1.8743676206569633,4.629076354200578
-1.8732617732462797,4.656639659283895
-1.8715165474093185,4.702451631898661
-1.8680537548369451,4.73388679543704
-1.8559645013206154,4.6497265806228025
-1.8512084744366264,4.505700484760697
-1.8494032424739362,4.418889566342223
-1.8357347337786356,3.597893401328915
-1.824365507527448,2.514093185007226
-1.8169809131151404,1.6875441026256344
-1.7999903741842125,-0.42577791126509856
-1.7745154932974394,-3.044633034779543
-1.764698144713515,-3.558734905672249
-1.758512261382285,-3.698412832917266
-1.7577706815395782,-3.724777387183406
-1.7456500700199418,-3.5757681272305195
-1.735958134451448,-3.14408606119226
-1.7262918363317377,-2.4760606820392614
-1.720648489027646,-2.0077240161096257
-1.7130715078387122,-1.3734507388927353
-1.6920169775939875,0.28321863255290536
-1.6908091083087828,0.3750371062128621
-1.6804325973653644,0.8951366773942927
-1.6777160896950933,1.001245765250979
-1.676097813011419,1.047269447597137
-1.675081371162969,1.0812592470249174
-1.6707697729030178,1.1623258377400545
-1.6638931200653966,1.2522803518075438
-1.6622141223043347,1.2724036269330803
-1.6592530477729068,1.2595774987664186
-1.6568969219078769,1.2434554046955724
-1.6457732236962257,1.0988579973952446
-1.6325373140667392,0.7857189787466163
-1.6200038008482676,0.4994548507932463
-1.611977617148199,0.33312857322878314
-1.6047918867946476,0.1996912454487678
-1.5997527443001038,0.13039565941924042
-1.594524714432568,0.05032574514025144
-1.5874940707369112,-0.010995711383328718
-1.5859508732967051,-0.03977205446645524
-1.584102552529701,-0.057537103391985756
-1.5718639402048915,-0.2462320145780752
-1.5600933983044412,-0.5181936581077329
-1.5540539242064595,-0.7266116033816007
-1.544666080780829,-1.1091566079214825
-1.5441037613880841,-1.1342714046679079
-1.5401042912874143,-1.329997700679294
-1.5388922412946655,-1.3855344777551775
-1.5364011912480628,-1.52119774067513
-1.5288989120460819,-1.8981637316234692
-1.5142285419638568,-2.6159450899161203
-1.5102280717732122,-2.7780245819089515
-1.5038459902775232,-2.9742397751296883
-1.4960850532144685,-3.152054376905374
-1.4693968245241458,-2.5665228117391656
-1.4640470836461918,-2.2806101851524345
-1.4540112355722563,-1.6109514495548833
-1.4518412690459839,-1.4646587005772143
-1.4486526857472999,-1.2354861363630032
-1.4424273719739198,-0.8051458372566171
-1.4400495063026792,-0.6595588962156338
-1.4333132121172742,-0.28157462289557533
-1.4331316579075908,-0.2573407057965315
-1.4142343304473464,0.2647192596497153
-1.4113249643690797,0.23603881150287115
-1.4065100022946215,0.1620838197059669
