n_harmonics,base_freq,magnitudes,instruments
10,1.9456439794642093,"[-0.25736498  1.12294057  0.55836354  0.09976066 -1.28259466  0.75702629
  1.18201248  0.50455431 -1.95310055  0.2395726 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.987150138327825,-0.3268341002278779
-2.985469156310861,-0.324065628123737
-2.975316193230989,-0.3336928848006297
-2.9600879423449187,-0.33432734654833157
-2.954389388175917,-0.35943665143967485
-2.9536453038464967,-0.37473765160606165
-2.950293519083594,-0.3565153431061618
-2.937933537972242,-0.368871391418154
-2.91797808608651,-0.32786013584217755
-2.9179581178148237,-0.3260562305507356
-2.913240564585235,-0.29992927106850326
-2.8995063248432977,-0.1642749553059245
-2.8986488288824575,-0.16464943959434059
-2.8954227275008932,-0.1296068959781471
-2.8861423954057948,-0.01048818513485852
-2.8725708394213028,0.24994102825854003
-2.8681211528918764,0.34798650363223577
-2.8641785209851096,0.4406814468946359
-2.8542355539307387,0.6902714107468692
-2.851034524528418,0.7645799178097465
-2.8508331171279604,0.7838709001612417
-2.843929256548218,0.977629981002619
-2.8385242351334172,1.1181019776913779
-2.816939011009672,1.7693688372333936
-2.811494142564529,1.9391577670179465
-2.807865679097398,2.0538029242609257
-2.8018648682347815,2.2423807611299287
-2.7968004340899473,2.3744984495509933
-2.7917524448109665,2.51642127081106
-2.787129448317531,2.616706246240852
-2.786939649992899,2.62402101504442
-2.7760986705253003,2.9096476718328277
-2.7567895470706123,3.24148951131041
-2.7550203386745373,3.2779419734694715
-2.751786201611724,3.312717276119082
-2.7481486336046137,3.352952536141171
-2.7428537214033737,3.404026606934857
-2.7427220230637137,3.396844235620584
-2.740163620677565,3.40796232120273
-2.7360792340510347,3.419732488172647
-2.7283249522226187,3.4425050205175824
-2.7146138266813353,3.3756767786014015
-2.7093236448061764,3.3365354521209896
-2.7042820813441315,3.2675609576917446
-2.698440243982485,3.1966529305269744
-2.695989577185034,3.152607097783266
-2.686318811607621,2.9843611439699544
-2.6824481672589657,2.8972545796500717
-2.6792055388636125,2.8234780597085853
-2.6789139780658564,2.8321679650659903
-2.662641887695976,2.428526099278882
-2.6544387108581446,2.2284837196055993
-2.6516340778857863,2.131230070423083
-2.6460560191901967,1.9882338517557778
-2.626314375679738,1.4757724255120692
-2.6262677042053664,1.4762290838500038
-2.625958694816174,1.4592553494257128
-2.597737661198377,0.8834242582227876
-2.596757795709455,0.8716310106221912
-2.5717309532321684,0.6503681933944021
-2.565768778748777,0.6319205464608953
-2.5655821936583734,0.6258700367437442
-2.562925802236161,0.6411557547707659
-2.5611338670772423,0.6482798397313354
-2.5541247747118447,0.6527044273180441
-2.5537461249157865,0.6737093382651705
-2.5507134775339715,0.6864973122374447
-2.540484474402515,0.7890704860574085
-2.5370011914800967,0.8329844332235099
-2.5283499649370693,0.9557102331211957
-2.5255559542612827,1.010656632885867
-2.522761986852928,1.0689821271278512
-2.522324057470442,1.0686560347907836
-2.521648343999689,1.0950101379813317
-2.5186522110789307,1.1388145332036805
-2.512345264227272,1.2716476439598177
-2.512124513158796,1.2802134303047477
-2.5117117345634137,1.2812734796671905
-2.511047742325162,1.3006144173330654
-2.509377636517956,1.3596211560475797
-2.5072043048800126,1.3875596671273331
-2.496370327136825,1.6420002666603355
-2.495875897726969,1.6543799760684024
-2.494905017886536,1.677802694663639
-2.4936904064483874,1.6947439099586266
-2.488556542477099,1.84060291225032
-2.4863158725939405,1.887018469213941
-2.485328231690067,1.8949107709979425
-2.4724453836186706,2.1929658964266108
-2.4589887712192797,2.4767740551846646
-2.458633736221688,2.4946884094830177
-2.454430691258043,2.5615765490237448
-2.4506710624456494,2.6230840080475795
-2.450659133345238,2.6251222299339405
-2.4430957534275706,2.7406031904660977
-2.4306563769081193,2.876002229935483
-2.410616360279028,2.9049734280643116
-2.408320506721078,2.9024052804260014
-2.4047056246812124,2.8784050205714866
-2.4041700279702236,2.8724862805682077
-2.39911643994137,2.8227901094812657
-2.385063787396145,2.618359848988533
-2.3812214191046475,2.5541376228362855
-2.376402282843011,2.448705154528447
-2.373517519777489,2.37994501288094
-2.3697524259284517,2.2814876131391744
-2.3643020246406325,2.1237493336802094
-2.353938879831911,1.8105134973668704
-2.341550832688404,1.3999420980222457
-2.336237137682347,1.2131346350673309
-2.3312208106901267,1.0366919740744212
-2.3305710299306543,1.017122588831103
