n_harmonics,base_freq,magnitudes,instruments
7,2.744056168099791,"[ 1.28618441  0.61262086  1.38363069 -0.42763794  1.9052115   0.96218118
  0.31658699]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9968306343726456,2.4561156417454706
-2.9915692746634877,2.5007799355004527
-2.986349744181891,2.5300278294250713
-2.983614563308695,2.5118179170726203
-2.9749548417814617,2.5196509565305565
-2.9670078337606167,2.511842286523792
-2.9662835274348343,2.5498170263899276
-2.9616130751512717,2.535570008726552
-2.9520126266695925,2.420715951339811
-2.9319717541628316,2.2855727546120965
-2.93092756448703,2.305420780964981
-2.9250827976422684,2.279578252606217
-2.9239440723398307,2.2441134449551114
-2.9138696038693856,2.1823761831148674
-2.892463742709544,2.012243477866541
-2.889447747473554,1.9553586775111058
-2.888493709361769,1.9306166862001306
-2.884560724856639,1.9126996335751651
-2.8776689730410414,1.8641467776530996
-2.872968646472252,1.8636413545318136
-2.8716056336763964,1.8379730880021798
-2.861420222994253,1.8160063664818067
-2.8591008425299496,1.7558823390567158
-2.8538820982717557,1.7831002423124551
-2.8509622545952578,1.7380936732920658
-2.841587244231279,1.7427066163403535
-2.8411458162364394,1.7112836532844087
-2.839094552478624,1.7369181159500233
-2.8253589301110784,1.6752978202340025
-2.8226845049204754,1.7259250643160382
-2.8003427948090525,1.6910276989328914
-2.791368798968731,1.6917163134074793
-2.7845235902892185,1.7117781356368644
-2.775397241882653,1.7354512994488083
-2.759531968022019,1.7612690287787662
-2.753505049538904,1.77164653550353
-2.734144628692678,1.7263130626350736
-2.733509620331823,1.7533657184855314
-2.7252942793403596,1.7402415269295066
-2.724573629122755,1.74277528709937
-2.721607155315596,1.7779639814321124
-2.709421433329724,1.6908768500806597
-2.7005083728752037,1.6855246751775848
-2.679394418787931,1.560484017470194
-2.677945857614646,1.575293133332511
-2.6732946992742397,1.5207946109444166
-2.666422109372559,1.5230056567923542
-2.6638898448636494,1.4574347017505267
-2.6565575864210897,1.4199779113681985
-2.6342438944485114,1.2859251883775789
-2.6335904123851637,1.3015235199327007
-2.6284561479652053,1.2559399852758293
-2.622981500427557,1.2411416317132162
-2.613842290307156,1.174884908912302
-2.608821030709565,1.171957064202803
-2.5839434941640596,1.0415971867583613
-2.5787137372359825,1.0454143864508394
-2.568799893113292,0.9790982864568138
-2.5599759197696192,0.9872831647170288
-2.555831945338043,0.9682710945767314
-2.552911863913944,0.9230717986702622
-2.5431307399828635,0.8965124067526378
-2.536112481307134,0.8859688185122916
-2.5332335952407727,0.8791902507527826
