n_harmonics,base_freq,magnitudes,instruments
7,3.659658085553001,"[ 2.33722893 -0.00850851  0.91274483 -0.35984661  0.80814224 -0.26986982
 -0.26509278]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9933947631120095,0.5959034756136607
-2.9913880278304186,0.6665485978555606
-2.989424660204269,0.7103779709105946
-2.988561724102775,0.7217415904358996
-2.986357362925011,0.7396149712211084
-2.9862583714274025,0.7677835667170915
-2.984735454994601,0.7777994024536904
-2.9844440627194286,0.8166077923755145
-2.9796103677624974,0.9197948095541918
-2.9766715834352233,0.9765789428170376
-2.9655540658230066,1.2904757048620252
-2.9646383221861905,1.3212488102961784
-2.9584849739160743,1.5104659282015578
-2.9393889461396805,2.0967774920582394
-2.9358187101872106,2.24460131295432
-2.930359269366696,2.4122682190525713
-2.91944334831974,2.702280995066885
-2.904750616149755,3.006508902792537
-2.897306490045903,3.0867517908815008
-2.8957944214397466,3.084515874271313
-2.886579420979241,3.0586023396961215
-2.8835481413261608,3.0693005950732104
-2.8773430402779745,2.9648106913531733
-2.8647045875627506,2.7406040544175228
-2.8403742070893747,1.7242042909268107
-2.8366284169261102,1.4957750108282757
-2.8344499511912056,1.4241295423529134
-2.8339340636043717,1.3421435651776488
-2.831255213790353,1.2368775611819154
-2.8299086675083225,1.1511183238840195
-2.8110114486277147,-0.11792933032015729
-2.802300382622905,-0.6925982966833697
-2.8010345066742097,-0.7692125817670605
-2.799357038954834,-0.8686260040410281
-2.782604002216983,-1.9104670500530316
-2.7796118205884808,-2.0345432679408715
-2.7775407914459,-2.204791820181192
-2.7763037985445633,-2.245110883613492
-2.7707974750007294,-2.4884163252868854
-2.7673688337245954,-2.645307199981705
-2.764575907095091,-2.737242493331396
-2.7596149616038907,-2.9033813620587847
-2.749449255296104,-3.1442097959443616
-2.743197675463919,-3.1947222367755748
-2.7276448154636217,-3.0836099185228423
-2.72619618561097,-3.0240131187797274
-2.7240659489461496,-3.0236073806977712
-2.7228695546264055,-2.967159251893381
-2.720024997139553,-2.893185797501102
-2.7190287926360046,-2.8416404659534558
-2.716031608247932,-2.720416650090284
-2.705439633079423,-2.250484631168034
-2.7051183294077834,-2.2812714036950554
-2.6974139269393813,-1.8247449383775498
-2.6827661057241716,-0.8203458113997829
-2.6752302771669605,-0.24563222224242826
-2.6670885942755715,0.4076100874253998
-2.666484053309031,0.46166693834681505
-2.659788836137232,0.983976729999487
-2.6328206105297407,2.9661506875294785
-2.6288892472420495,3.1970169478824646
-2.622516810487654,3.5036875362855366
-2.618570732565055,3.7304865856662635
-2.6098640478442885,4.041926482581891
-2.604725260244266,4.182771245091626
-2.590357308657185,4.304090803162584
-2.5852011374708104,4.31818205108552
-2.5850874004226414,4.294059338628532
-2.5845643019865667,4.304232662641976
-2.5809808285580385,4.255175403677966
-2.5718628247238344,4.056435731177004
-2.5687610884883583,3.9314844271825526
-2.5590128872681897,3.5457865733952967
-2.5588072451302155,3.550753671037524
-2.5519184247841356,3.1878101524044307
-2.546764881200793,2.9272273771123634
-2.5400470929401058,2.5050863082905948
-2.538968687722397,2.3939386051905984
-2.5339442648957236,2.1152827110486383
-2.533940763170704,2.0822526066081712
-2.512542802666086,0.6044502868596171
-2.5017922218111828,-0.12519725147351551
-2.5006604747343193,-0.20628803245049798
-2.4760108688109455,-1.5142347747430926
-2.4704883018457684,-1.7184945822581412
-2.4657523571300803,-1.9204510438361013
-2.4568126578446376,-2.147526251330778
-2.4475830079117715,-2.2640001455959244
-2.4404343312332353,-2.3077296938991574
-2.4328458285296004,-2.259291584239208
-2.424557687570392,-2.188971953555612
-2.413967821291739,-1.957747631717772
-2.4010180974808515,-1.5832569982300388
-2.3988914849234293,-1.527097376384215
-2.3732259877711277,-0.7344905650010785
-2.3623855695586915,-0.40596014172038564
-2.360653136338927,-0.349498210409865
-2.3535852097763814,-0.19743088712823917
-2.3401711729928723,0.04498936589879075
-2.332972233851601,0.10181659919923147
-2.332847522640234,0.1259195338605289
-2.3170911859460714,0.140259773569431
-2.307907334947646,0.04842197898561798
-2.3071603418853766,0.02924903091056489
-2.305250122180873,-0.0018137617250114056
-2.3042690236528625,0.0004748302367438041
-2.3004921317089178,-0.046577219665676343
-2.29401534730412,-0.17314223427338118
-2.2918363164314783,-0.21676700797703646
-2.275447174639341,-0.6179322613706589
-2.2585705639342226,-1.0686576863046624
-2.2554180768641894,-1.1840843412118711
-2.242838395054661,-1.5040055274942778
-2.239963039255368,-1.5660997569345771
-2.2307532333695237,-1.7809742674684141
-2.2304224812080085,-1.774273600899331
-2.2213504375218225,-1.972293306565438
-2.2190376985754914,-2.009196037465158
-2.2103156962977892,-2.175484399215631
-2.1897766676976764,-2.3508242364888816
-2.1785548611213317,-2.398336166238175
-2.1780020767621036,-2.3677039087636897
-2.1767518690753604,-2.3226433204755774
-2.1746430067059785,-2.33450106840884
-2.17209658490652,-2.371442608200535
-2.159379078160914,-2.2991903482510803
-2.153809223429431,-2.257181712751617
-2.1349793489373416,-2.168597323186026
-2.12136339323797,-2.097796091463442
-2.1157327571856204,-2.092494352271072
-2.11334757293117,-2.0449292076815073
-2.1087116973978803,-2.0603864067959043
-2.1073619786260656,-2.079579555065038
-2.0989531619663304,-2.0674752434453403
-2.0844381914801886,-2.1100793935729274
-2.084324643591086,-2.131608960004953
-2.0593707660944593,-2.303403519638453
-2.051744252648151,-2.35612246379225
-2.04869852431088,-2.427555617448336
-2.0394251762195807,-2.510468700766499
-2.0377967580356993,-2.473368808949155
-2.0366714179662164,-2.538372500996353
-2.035156494439576,-2.5245040793228313
-2.0259522366219453,-2.589578089403592
-2.0197133363562276,-2.6192691041358986
-2.018751805618952,-2.586886904004082
-1.9901660998229211,-2.43525699090859
-1.9869651972693143,-2.3958074710321813
-1.9834862672965763,-2.3355317113733087
-1.9719290647373156,-2.1203551896455486
-1.9599373133231786,-1.779932246460585
-1.9558302844782423,-1.6390039004392432
-1.9527217359284785,-1.5352544651574576
-1.9523731728586564,-1.5816974215359243
-1.93922980844078,-1.0546331094162011
-1.9368743915440114,-1.0016262355916028
-1.9346780328376736,-0.8541988857942339
-1.9298172477037332,-0.7061827884788304
-1.925905385827437,-0.5193835030325304
-1.9187697057883133,-0.20319922202772836
-1.9177075719318915,-0.19992405825392445
-1.9073941745435332,0.23659601158161309
-1.9007420112423954,0.5070371781502503
-1.8878505769376839,0.9874574036956458
-1.8862173933554933,1.0348654896032297
-1.8861796819759842,1.0335985977597837
-1.8860013099434312,1.0413367023855364
-1.8781472872151745,1.3098632126624994
-1.8761255219138488,1.364745049587792
-1.8668282641447382,1.6006880853087337
-1.8513975465048516,1.9806429479926535
-1.8344692713579256,2.2034105160223842
-1.8324108532848575,2.197821776273013
-1.8321210864654345,2.2050801829932865
-1.8211104323697234,2.239324859660385
-1.8132216706355655,2.243717201412523
-1.8117387383785652,2.211941645134719
-1.806056465242498,2.178419426049731
-1.8016339880322514,2.147299868489163
-1.7947415811771044,2.1360560901807624
-1.7883037675764377,2.1110553090262694
-1.7593064870873714,1.801568435060957
-1.7541145320416953,1.7992378168998446
-1.7504115350535487,1.7436993809874186
-1.738409634074456,1.6636559471864645
-1.7283920277298082,1.6133947389294632
-1.7186506371404966,1.549203435765524
-1.7143058873342119,1.539149616112354
-1.6908361085176569,1.4731275203684422
-1.68748769225274,1.4547990883712996
-1.6778096594354006,1.434636826168523
-1.6663404354922875,1.3622174401603953
-1.661781074656807,1.3402872566211643
-1.659949964817218,1.3431119999434216
-1.6592382153733922,1.3281127531141943
-1.640268731454094,1.1079308400701826
-1.6387564320517989,1.107062375124215
-1.6365578895966353,1.082153591049239
-1.6363223823094308,1.0365378347882144
-1.6243565535560025,0.8365622324721015
-1.6204227089530094,0.7544367064524531
-1.6146017842506726,0.6270641165886552
-1.6105200707012988,0.5216082780906209
-1.6043888157643729,0.371909364152071
-1.598792213438772,0.24735512765792683
-1.598451588036547,0.24189547663206085
-1.5910014286388785,0.03820700104768793
-1.5889774633581462,-0.025337355254495784
-1.5602174047568904,-0.7422269637447704
-1.5549073191206475,-0.8626089937046741
-1.5519680647595528,-0.939496907551901
-1.5511834179686084,-0.9346001537068336
-1.5454857822400982,-1.0704818691672284
-1.539063414802754,-1.1533086712764553
-1.5368600504038907,-1.2089445589338155
-1.5328631358950464,-1.2524478689037155
-1.5269195483021574,-1.3155863455043
-1.5088127910575595,-1.4128057877842704
-1.506478271090874,-1.3786837614568581
-1.5046001861640024,-1.3625940058067265
-1.5016435361409715,-1.3493665679169922
-1.4870849917339075,-1.2145701396638529
-1.4852263243091655,-1.176356764746283
-1.4802117249447273,-1.1065159416893502
-1.475399064587306,-1.0397170690025164
-1.4537169554586642,-0.5914774607833806
-1.4536680798939707,-0.5686288870189837
-1.4527213373251007,-0.570234430903002
-1.442237094535511,-0.2991431852565926
-1.4272026983173556,0.03994604981536301
-1.4191262239245148,0.19344601074593903
-1.4150700155775877,0.22570091045193783
-1.412402506834415,0.27762970638669004
-1.4075618826977103,0.33492985405216763
-1.403336355154195,0.4199773999859963
-1.3928964248590592,0.5305923588416608
-1.3709718367854011,0.6032663858538935
-1.3572501794151755,0.5730978507609563
-1.3561662353047228,0.5227452354474117
-1.3523913659579496,0.5502886589883771
-1.3363726255543797,0.4408719141920078
-1.3177434965992358,0.33589311318015114
-1.3100472586664431,0.34212650884301016
-1.3039410846423538,0.38121022132225424
-1.2664290990133766,0.7854663012136114
-1.2638557726384263,0.8929309114801027
-1.261019599077137,0.923793960256826
-1.255019816877392,1.1038366940981745
-1.2507975383330732,1.232723195420777
-1.248649658100606,1.2672154018932018
-1.2450847439709387,1.4132924083073903
-1.238382373586951,1.647772846680714
-1.2371937249507934,1.6587867652898607
-1.2367447475544868,1.6631924046384605
-1.2178006762919895,2.299282249577616
-1.2170054240173664,2.305724001750302
-1.213796432476417,2.379242385922266
-1.209454426026894,2.5351430873334424
-1.2073078651916063,2.5440325066711735
-1.20005372019774,2.784528096672731
-1.1998518002283798,2.745964163322483
-1.1937687501629244,2.9170539495595773
-1.192682787371165,2.9234628650140397
-1.188349210224864,2.987658064589484
-1.1827225438232638,3.0561189293759843
-1.1796324680860464,3.099948416859879
-1.177197034797147,3.077225939626794
-1.1764852840073245,3.1056944397509185
-1.174255445242258,3.099263221287002
-1.170436410026225,3.0791021450045313
-1.165573325022051,3.0905490456175615
-1.163888247517029,3.061794356221228
-1.1588498599336614,2.965964071413674
-1.151015723116855,2.8068850273560084
-1.1495515786939166,2.785585303696594
-1.1466876657633935,2.7161412924099473
-1.144954879403454,2.64366039392278
-1.1383608720668683,2.4492151628773517
-1.1371296725553488,2.3929610626566795
-1.132028147624336,2.149061670135082
-1.1300414149561706,2.068268442434083
-1.1297421440526678,2.037939136024827
-1.1281011595108577,1.961861236810135
-1.1260632419482275,1.8288287570581272
-1.1248670489875754,1.8117278309542275
-1.1140792036914127,1.1673357919697698
-1.1086277519585936,0.8621082761169377
-1.108402750936491,0.8595857289647864
-1.1005545782854744,0.3533275145677561
-1.0987884817598332,0.2135553227731022
-1.089831639910225,-0.3744122550493396
-1.082709285743532,-0.8470331340369557
-1.0790997012335395,-1.1069907025017427
-1.074694908092031,-1.4030076375569962
-1.0739268268466784,-1.409473767821573
-1.0671617305479324,-1.8301757065350606
-1.0661773036416924,-1.8837975331104588
