n_harmonics,base_freq,magnitudes,instruments
7,4.871720720178278,"[-0.14243961  0.16950771 -1.15110733 -0.40513001  1.24197771  1.16621538
  0.72307813]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9964258105490758,-0.019391344639387874
-2.9913827685514427,-0.5243856644236052
-2.97485441768468,-1.899086278854818
-2.9727651796735763,-2.036444587579447
-2.971698960757392,-2.111929477295587
-2.9655401441046383,-2.433672299634827
-2.9501341777093915,-2.7784436841401807
-2.9483023607165997,-2.788739495381061
-2.9473851961089785,-2.7951805019031704
-2.9451613533277663,-2.768351083528215
-2.9332278919736456,-2.4010532137117258
-2.9290824473561337,-2.204680506134107
-2.9276453958834163,-2.1303377927328806
-2.9257694653714545,-2.0215454682337475
-2.9207932189939196,-1.6911997034821364
-2.916907124605628,-1.4110734706710637
-2.9116943755914573,-0.9594199855788265
-2.902447187906481,-0.11466452805428229
-2.9011780073998814,0.011873552432976407
-2.900537848580304,0.05946686504158437
-2.890515337805051,1.021387173081244
-2.8888262478496434,1.1787061077993977
-2.8682635115870285,2.9121770101746427
-2.8659653380736283,3.0757064723884775
-2.8625257897804137,3.2964599085293296
-2.8606143253391423,3.3943844510669576
-2.8552610070538478,3.6823701817383934
-2.8517234735935872,3.8383297404794163
-2.84512961916999,4.030233327789663
-2.844620852862952,4.043166004317983
-2.829784200785098,4.152269379201812
-2.8285378815579643,4.107578365564621
-2.82373770493387,4.057721574927778
-2.8236423233156103,4.04738813843308
-2.817355087498881,3.9043575958386647
-2.8163741893104546,3.8793229386721064
-2.8113512259062663,3.687105401269529
-2.808606521657432,3.5723531971393054
-2.8074671310241635,3.515590868399218
-2.8063107865057093,3.471899769089244
-2.797071793456313,3.037393769053314
-2.7786817406407014,2.0460924035269388
-2.7743700463000254,1.8046609781531953
-2.774013335113038,1.7768500355272607
-2.7734448427804526,1.75965151701037
-2.7485449517334217,0.6564383677096088
-2.7384412869675625,0.37296399250566437
-2.7375103415101396,0.34725736410174146
-2.72402872750152,0.13138363497721003
-2.722497255431305,0.0857289932435404
-2.721621954148042,0.08334389656488826
-2.7193126548757096,0.051224657813060244
-2.707366462917742,-0.019827037309654644
-2.686465620488865,-0.07141557452993794
-2.6846796897058036,-0.07812531625080121
-2.6746920031348065,-0.07827989789180978
-2.668291068918968,-0.1372823628629648
-2.6640268967786804,-0.15026886308746912
-2.6587390436916087,-0.21320889871493584
-2.6451241352306725,-0.3365931132700483
-2.6316956793260347,-0.510656786315383
-2.606305935250705,-0.8048107875430205
-2.595966139484424,-0.8651869041185025
-2.59594185523828,-0.8783910797013063
-2.59382173993077,-0.8691102603767816
-2.5897397539916245,-0.8957278318419897
-2.586765116186368,-0.8935090994552348
-2.5837764842996602,-0.8931763355550122
-2.5809471344738917,-0.9043690181460358
-2.574614252112017,-0.8854138209164103
-2.569067967110595,-0.8468908070511189
-2.5681193807601517,-0.8584235862334244
-2.5596266973381123,-0.8316452358639537
-2.552099844340468,-0.7600015725380089
-2.54921188127846,-0.7367100950765832
-2.5279422111947976,-0.6164661569675295
-2.5227551041254808,-0.6167823572314066
-2.5167092450389936,-0.6136504650370114
-2.50868847659994,-0.6430195627424402
-2.4973760177553093,-0.7457335048116094
-2.480894916236865,-0.991788295756293
-2.4746889199957973,-1.0855720364272126
-2.473441919161589,-1.1220471373871939
-2.470312465335282,-1.1392579383515091
-2.4686186464430353,-1.194463319238376
-2.4599425124332246,-1.3213338402503172
-2.4417081077148968,-1.5300804943377666
-2.43585591385488,-1.5480048296348854
-2.4298016801021074,-1.5782691755426896
-2.426416150128843,-1.5371962638436933
-2.418675999306541,-1.4440588676757562
-2.4169782243009506,-1.4219200579161544
-2.4016835197196342,-1.1077134125538373
-2.3980744144900994,-1.0232823431228408
-2.3949897446124897,-0.9385610537086985
-2.3939875478677988,-0.8904072657065057
-2.393832654727885,-0.9171442545461385
-2.3877223186100043,-0.7010599563796196
-2.378385540620587,-0.361354694656559
-2.371880402560808,-0.14269269021665798
-2.3660222038223493,0.0662930209188502
-2.363099088089495,0.17354724499900492
-2.3523995073606683,0.5157568607100123
-2.3493977680548515,0.6054105572067401
-2.335476261637197,0.9008329409720032
-2.329868007222627,0.97351828439203
-2.319761989436671,1.020528649534691
-2.3083575444617477,0.9452074998524761
-2.3022565581426004,0.8735515788303214
-2.3017218013843874,0.851943663156515
-2.299971623717642,0.842696309558644
-2.293887543175693,0.7395609915309092
-2.276030821082683,0.3146121584191336
-2.274097960251308,0.27910784928538107
-2.2715218833668285,0.20734154751882553
-2.266861401665525,0.10721996322180888
-2.266164424170408,0.07346852712472737
-2.261609315672894,0.019838611751733043
-2.254993227217719,-0.09569448256471877
-2.253469774995052,-0.12329418008359959
-2.238632776575778,-0.23765405286710606
-2.2342329561064354,-0.23436064169320284
-2.2250547420865923,-0.1921488588571827
-2.2203166867299853,-0.1304446880588602
-2.2166225610469645,-0.07923475566517153
-2.1930528224959307,0.3944561518940775
-2.19204502797975,0.42379029575255883
-2.181240943135636,0.6175010718851344
-2.175044150338021,0.7303195188316274
-2.174236194460743,0.7067977005125728
-2.155957436479632,0.7817258298793085
-2.1559239126669985,0.794018396661496
-2.134680731956343,0.37246802750257446
-2.134638043880356,0.36363252915527794
-2.134393417209349,0.36447931891989
-2.127457613145112,0.08213102088578259
-2.1258455091358286,0.02857957738032684
-2.1183682496166556,-0.3225337437825983
-2.115492414220032,-0.4828570900224865
-2.1094816783749852,-0.8101816733988557
-2.0965335556662863,-1.5424376100689807
-2.0325575454436633,-3.2381940549459594
-2.0261767719375383,-3.1325852848849833
-2.0261367034598257,-3.1360319111108765
-2.0260456660334234,-3.1278391398256047
-2.0255754838565134,-3.1193375608805036
-2.024797156556071,-3.0871127759814327
-2.014194404345374,-2.7761230379896293
-2.0117573944852754,-2.6609893759313907
-2.0043587504584615,-2.380788850413267
-2.001802565815726,-2.2775504461822176
-2.0010085242663287,-2.255106167400512
-1.9959659345570129,-2.022014813865474
-1.9954438739712728,-2.0232534713689088
-1.9909056241649616,-1.8402717910908146
-1.9892672436905865,-1.7743879215078402
-1.9879035661228046,-1.7183240043349923
-1.9831227519364976,-1.5653250800769964
-1.9814272839432936,-1.4879579158096745
-1.9799001164183554,-1.4423935722055392
-1.9791984422829192,-1.4211529402738408
-1.9744381773019215,-1.2767307352665558
-1.971728504146302,-1.2123368004167026
-1.9693883432622152,-1.13708593400041
-1.9678544282471817,-1.1122551636875377
-1.9661694309658526,-1.066433768518721
-1.9503265186684355,-0.9136543347788503
-1.9320708247151184,-1.037151594835643
-1.9319410644675654,-1.0475680295728167
-1.9289769636878975,-1.0956021058978465
-1.9195569245442408,-1.2452450138277662
-1.9146696426501537,-1.355383122918232
-1.9127285778236487,-1.3738264259159674
-1.8999320430902737,-1.5608220058898643
-1.8966763015736783,-1.5913258049423105
-1.8876099497645942,-1.619625644444984
-1.8825943423119125,-1.5512803083599829
-1.8775629099019602,-1.4877913578593065
-1.8705977097519713,-1.3010447641800502
-1.8685172491094288,-1.2432217462438562
-1.8646739934972485,-1.0907675938142822
-1.856859841508366,-0.702118001551009
-1.8549988768940586,-0.6060770321728954
-1.8459032579770154,0.0017916736959981139
-1.8405777926446445,0.41885579830200337
-1.8346030359833745,0.9002204902218471
-1.8228850339642424,1.8808407565269092
-1.8183267592796957,2.2481283287955662
-1.8018927675307872,3.554281557809247
-1.7867688248633575,4.368181278215162
-1.7866671557028844,4.374809167662861
-1.784660108438015,4.453559918317374
-1.775109415683302,4.64041808745068
-1.774619409757519,4.648837869057449
-1.766610442533388,4.610853087113143
-1.7628106035967737,4.532743585399578
-1.7585012141349947,4.397228834528582
-1.7556689960387835,4.27222454058881
-1.741357815300595,3.3881379983275783
-1.7403408643931788,3.3112025527257534
-1.7357688713466957,2.910633229862846
-1.721915263496116,1.5543557605669633
-1.7170451638727557,1.0620421923209893
-1.715542659997345,0.923741150171245
-1.7095692109648055,0.3047356215331636
-1.7028768563767531,-0.39465542101778317
-1.702808142279449,-0.40487276210543244
-1.6862715035355007,-1.8364337052988309
-1.682323979527359,-2.0731585197503066
-1.6448430787679176,-2.4864691413304283
-1.6431917627392294,-2.4033214735798665
-1.6375666034446017,-2.117537560787946
-1.6375219544788324,-2.1015994052062057
-1.617790233358339,-0.6026622300740425
-1.6174341788029443,-0.5670739506124068
-1.6124887196732156,-0.11690496279470368
-1.6114492400202223,0.0017696304787831567
-1.6104123288651133,0.10913850722681318
-1.606608555834164,0.4604116658985747
-1.6012933917430205,0.972396720642177
-1.5921842371323467,1.7935885850274884
-1.5915767203608648,1.8621040852789186
-1.5832015841950766,2.557668906072217
-1.582596744394449,2.6144777983228735
-1.558610961421406,3.9384865008859764
-1.5537217853649734,4.0732448149153555
-1.5466638764310907,4.150137980296009
-1.531668013895542,4.010332137435765
-1.5232011697551202,3.7382880903960087
-1.516937844817488,3.4950746409959796
-1.5150353169787918,3.398319753077143
-1.5138018499787966,3.3470381484478087
-1.5133940742514167,3.332688855977623
-1.5109166905023723,3.1990363464902254
-1.4887372698480477,2.011284424276253
-1.4808874755172992,1.6090370903282007
-1.4807167043214495,1.6116677628818696
-1.4805806640496373,1.5850633581509495
-1.4747700775025876,1.2904463788977598
-1.4742550738068552,1.2900355088686306
-1.4632375077281035,0.8146244353083744
-1.462293540492532,0.7825420246543746
-1.4617495055246978,0.7644422303087222
-1.4557099096055317,0.5441466972678097
-1.4523258517694657,0.46039852436297024
-1.4481034578228391,0.3453861710528277
-1.4455406605198091,0.3011800777239338
-1.4166078778239624,-0.0033899144432557107
-1.4084438194380435,-0.04592239499794735
-1.4040460455084793,-0.04789599304492101
-1.40168062716842,-0.06401737818932007
-1.3832419241408405,-0.08614035232743558
-1.3816412233204942,-0.12182320536262611
-1.3746766699302937,-0.1560633574184765
-1.347235360392732,-0.43637038331851385
-1.3440165311570205,-0.4731208188510568
-1.3175051828344064,-0.7995321579619058
-1.314879817868681,-0.8244637779641463
-1.3144570452587885,-0.824542565046685
-1.3140040350730389,-0.809441073463942
-1.3017613618599744,-0.8989119459515059
-1.2987165056346626,-0.9001117304464502
-1.2909796559324718,-0.9024502629590925
-1.2888211399106366,-0.8867482202058383
-1.2529585120365139,-0.7083105299969756
-1.2520925587472753,-0.6971809666408536
-1.2503160133896039,-0.6901907622385496
-1.2491517919917117,-0.6730628162332354
-1.2434320686752163,-0.6455801649003718
-1.2307726725420844,-0.6196643576370763
-1.2302802958954857,-0.5997514077134535
-1.2254991300104106,-0.622397527039132
-1.2076622119398972,-0.7501240629848981
-1.2012017410261862,-0.8531279809146259
-1.200479765896838,-0.8222886480002364
-1.1956006067556806,-0.9024515255477825
-1.187817958859528,-1.0246945268275427
-1.1826597877216491,-1.1200368292934546
-1.1688957255606673,-1.3474942682999222
-1.1499698673460106,-1.5428467907066565
-1.144314100967223,-1.5489258179079166
-1.1269758356521857,-1.4559575334290855
-1.1083467953659447,-1.0441092283942202
-1.1048317117346804,-0.9219287954907848
-1.1018200203357238,-0.8189984094567309
-1.1002925570225737,-0.7814047560908988
-1.0874414520060325,-0.3227776342403297
-1.0783669491704986,0.012059894723652927
-1.078251584859517,0.022344134411947734
-1.0770565169824673,0.05113622019938381
-1.0769682334615356,0.05093808081666583
-1.0728675413958713,0.19346245235314163
-1.0602788716701774,0.5928971236191738
-1.059803206710493,0.6143699501747818
-1.0596336715103505,0.6107225282044499
-1.0546877736608467,0.7258579415852553
-1.0500272499661072,0.8294964568718127
-1.0330353750095664,1.0047105819472089
-1.0319156857501803,1.0045151095341516
-1.0285590195553416,0.9959303363031374
-1.0213459984438586,0.988498390544234
-1.0103912559005375,0.8375003565426365
-0.9902632279817691,0.4065709760718466
-0.9849716993718021,0.29708539024010666
-0.979810969509153,0.19313698545227814
-0.9764129709675569,0.09075211918947289
-0.9725173502933755,0.02198171108673789
-0.9611347932968739,-0.15542541484786912
-0.9591352280349295,-0.18123498868780166
-0.9548978001158566,-0.2155114946622024
-0.9343365045816072,-0.1820415539675778
-0.9320335322697124,-0.15759496425099231
-0.9296329510122732,-0.10285854241870997
-0.9276433250707852,-0.10044753090604212
-0.9041501760204755,0.3600744762982187
-0.9007651847588973,0.4460350406046736
-0.8966344030456268,0.5253456454984665
-0.8954510361899435,0.5335133745316072
-0.8950675381091733,0.5591724615877703
-0.8848367280224405,0.7159402321748347
-0.8750887272968937,0.8004181934779864
-0.8705538097254495,0.8100763810482251
-0.8704282141247282,0.816621424668977
-0.8578760870159474,0.6808469700891856
-0.8569775699543727,0.6734620559679952
-0.8469722373918094,0.4247126556197165
-0.8465853715658294,0.42087619687529043
-0.8448347556993845,0.3517798099674613
-0.8152378834239258,-1.044314753601122
-0.8124186205594035,-1.2035168345158067
-0.8104543280996084,-1.3190007498266587
-0.805533641815317,-1.6114933151400768
-0.8037290664467394,-1.705828319706755
-0.8008116933673981,-1.8868762994005435
-0.7980132564945945,-2.034178511020745
-0.7978505630476693,-2.040695645062704
-0.7939502547851212,-2.2564187515182996
-0.7906093882484839,-2.4135952613300544
-0.7896519025285142,-2.445252838447109
-0.7894567174447413,-2.465331830265933
-0.7876590086314987,-2.550763240300863
-0.7851207275380663,-2.6571934983930987
-0.781873451633516,-2.801957705729801
-0.7758218842638129,-3.0138078884334263
-0.7721695737796939,-3.1214025534873056
-0.7713313306922136,-3.1436245104431744
-0.7677160953122804,-3.2191283092532963
-0.7638523318183998,-3.315987359409012
-0.7631145556287313,-3.286567032461817
-0.755658790283432,-3.3707442119233573
-0.7353933247498805,-3.107121915289907
-0.7331173811232232,-3.006976811856035
-0.7317253707234541,-2.996687440511869
-0.7260526070538651,-2.821773619600241
-0.7232721860504245,-2.693113616714047
-0.7226052700396375,-2.6866404641739963
-0.7192193249667964,-2.5660039909571886
