n_harmonics,base_freq,magnitudes,instruments
7,4.873012228067381,"[-0.30902897  1.06286338 -0.53906857  0.37997106 -0.52902594  0.62491668
  0.49919641]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9985299844828264,-3.4022490383229926
-2.9974579909853087,-3.3807997819518794
-2.9964667499140205,-3.415662368720527
-2.9944965065776303,-3.3130824822670597
-2.9889112200314214,-3.0751251778662265
-2.9870290943266298,-3.0000873440391493
-2.9847650162159987,-2.9503041429529318
-2.9759751019004086,-2.6121063525076296
-2.9674343555040625,-2.16254096046649
-2.9616447197869844,-1.8937953061310422
-2.946417468395456,-1.1963950494602449
-2.944647846736667,-1.0608105992332777
-2.941985518489309,-0.9392793960389693
-2.937266583761838,-0.7117150602338916
-2.936964359103615,-0.762204049651205
-2.9298647949440206,-0.38091238093978186
-2.915225468890322,0.18134443279518253
-2.9050026431168474,0.5810413944076339
-2.90217902204369,0.6377598969178815
-2.8972732571370843,0.8667651361510226
-2.8917300622564994,1.073018212649066
-2.8826097857787456,1.4258679211090146
-2.8786398084257403,1.4956317504920291
-2.871533891693954,1.7807758835114231
-2.869826869289934,1.8992526240500425
-2.8615710265017587,2.1029181092202154
-2.8535122184669834,2.357219443465187
-2.8513774162561605,2.431004771704884
-2.836080759959656,2.797832584647573
-2.8360042093988405,2.8126372180048733
-2.822201314310382,3.0038366557297103
-2.8142946573760357,2.9996634173237977
-2.814196893230526,3.0290465548081373
-2.804982429232082,3.0225013531980993
-2.801952458005707,2.99095842698958
-2.7905452460706073,2.8505440816579446
-2.785972928579662,2.8072487229354675
-2.776114377642786,2.6132681381103655
-2.7688312347301265,2.4210553307767717
-2.7678950509930607,2.381257626193633
-2.764085472475225,2.3597449072989742
-2.7575276133218,2.1944365025125028
-2.7519249212780847,1.9998876298830695
-2.7468558120193554,1.8986970105566248
-2.7332806907166676,1.6541080234073602
-2.728180621658168,1.542997271854845
-2.7195015536368796,1.5084784081221252
-2.7099546141946096,1.4203059428448603
-2.7007785409816476,1.505597003439056
-2.6996933961313987,1.5230728901840722
-2.698969173195123,1.471744486733437
-2.690387140437266,1.5643540456420404
-2.6854259345568128,1.6104483566300134
-2.6736526507892298,1.7564038966261741
-2.6629581434255156,1.845261512044661
-2.6579666083163396,1.9040275762325065
-2.656675549602965,1.9319799805497175
-2.6544531691891815,1.9265840733908401
-2.6541383570651482,1.8896602461307497
-2.6443240422306196,1.8894656969809
-2.643921505289682,1.9252395112945628
-2.6429940345390603,1.8601610422238115
-2.6359448988840253,1.8930744996101783
-2.631706443392405,1.7985133851496262
-2.6242358669203174,1.6125909272172203
-2.6135892427279055,1.3747849556141958
-2.60905562300715,1.1956656847546807
-2.5977339950501195,0.6815815995172507
-2.587421507143861,0.29139180233955225
-2.5738686272359885,-0.35546413999379806
-2.563526791876444,-0.8141580041120863
-2.5578752629194934,-0.9418753830952041
-2.5518018918070293,-1.1716949242966317
-2.5495559950827635,-1.1938524194628868
-2.5437044072314823,-1.3179571029648485
-2.52960239397365,-1.3510202928158794
-2.521242164128406,-1.216190810938563
-2.5207905504498,-1.2801545849910227
-2.5185725624429764,-1.2088539394085889
-2.508971896476095,-0.9928752844205428
-2.4915584636912644,-0.3679346988837703
-2.4914842758672506,-0.3222611060044673
-2.4843406581269494,-0.0678549864300906
-2.4816218893535886,0.06818999847877782
-2.4786834297187004,0.20648443470103744
-2.472126097025654,0.4046296036001411
-2.471563826695905,0.41259929750605173
-2.468887346830792,0.5231785674160729
-2.4574815173383415,0.8832817314713283
-2.454318900284205,0.9811086129302589
-2.4405833640253727,1.020144900112419
-2.4337079749705604,1.0563814315488465
-2.4238451957463614,0.8701687918100002
-2.4234974581962008,0.8564184193670005
-2.4176101883594665,0.6662179629774977
-2.415042820710976,0.5711571759790451
-2.409433035188191,0.35472933103651855
-2.4086702600759136,0.360495572275592
-2.3925626570266147,-0.49357088986768605
-2.3904763193671212,-0.5892652893478414
-2.3892671268218635,-0.5883660409507698
-2.3851427370339255,-0.8604485600478397
-2.380540086266941,-1.043468898174501
-2.3792945663348646,-1.0589091762646161
-2.3779123804622504,-1.1331310386989388
-2.3770924065237065,-1.202945071295923
-2.3575678988251365,-2.010238323405359
-2.356604100213632,-2.036395078728044
-2.355427521138867,-2.0483134785688715
-2.3526859970188516,-2.090530257483404
-2.3513413688934843,-2.1000302085647258
-2.350094710987701,-2.096270313720033
-2.3499164388843274,-2.2095578926173385
-2.3381173383914002,-2.245369693494784
-2.336148696846843,-2.2478586326432293
-2.335715957253743,-2.26780849149743
-2.323277311476791,-2.1322362603878733
-2.3090244531193496,-1.738038793067703
-2.2843602773351472,-0.81900274951628
-2.277147997416674,-0.6406577380259451
-2.275451100796981,-0.5951339678738443
-2.265771310330071,-0.31407446691717583
-2.258613664843411,-0.19803763169748698
-2.2582367934033636,-0.2450369426637825
-2.254389588424676,-0.18600328481295936
-2.2531526151613823,-0.16464198700930566
-2.2329414037539097,-0.3673901024604683
-2.219459843437801,-0.7438621174719727
-2.212895320097914,-0.9846393625408116
-2.2110183517250133,-1.0647126840892713
-2.2091302661237453,-1.1218396950733187
-2.2047151923888384,-1.3584926496758105
-2.201150609082851,-1.4563628758872165
-2.199930966197055,-1.4458849564862122
-2.190657676094638,-1.832643160088583
-2.1842519956985855,-1.9394387618667026
-2.176489628007508,-2.166489567537023
-2.162009878024668,-2.1801850657968562
-2.1542662363460585,-2.1555412670039664
-2.149388308936227,-1.9992074844715368
-2.1488094888000147,-1.9698780857263292
-2.1446672498647232,-1.9006990429291968
-2.143553733658914,-1.8295268462342311
-2.1420512982597097,-1.8022828511621796
-2.140138061249127,-1.7505523252592814
-2.134672575623445,-1.5088705312977093
-2.133235575993351,-1.4232261123814465
-2.1320951088601747,-1.3458521905373233
-2.1265500325677924,-1.0546006033313853
-2.1173170698142267,-0.5631223448879171
-2.1145357520146564,-0.3887390762990697
-2.1122065118177096,-0.22209522968072107
-2.109969995245634,-0.12588795782225082
-2.109177749993579,-0.05028547392234271
-2.1035800173314736,0.2504813240175605
-2.102469253470699,0.3254684856332228
-2.0949284678733227,0.7476119038866003
-2.076799291102075,1.3737987808190506
-2.075406080998347,1.3619634391306574
-2.068331317520843,1.4302156775667951
-2.05329802208567,1.278295337347252
-2.0472002759363823,1.0914063905923825
-2.038139517292816,0.7218713759728498
-2.037729940301813,0.7187723128551607
-2.031194615004516,0.31290667094834823
-2.0281130742439375,0.11179289775527267
-2.0272745924110898,0.13571513549722267
-2.0167781533285236,-0.586800599253087
-2.0156456872429622,-0.6194386303425299
-2.0151009603553964,-0.7175163246038425
-2.013395218878715,-0.7404134417137274
-2.011387696894783,-0.9763636554278464
-1.9851173679402498,-2.379704855798058
-1.9761132401697907,-2.5924370365022784
-1.9757539498523944,-2.6433866035422753
-1.9612247426484533,-2.564330884868476
-1.959027288010829,-2.5815492558520456
-1.9547040115145997,-2.4555332939758743
-1.930283872224145,-0.9918336504658004
-1.9251084225754003,-0.5608279132349963
-1.9129497504350341,0.5090639369756162
-1.910544712532474,0.7674996100074647
-1.9075194147065682,1.0676221152583352
-1.9058437723987909,1.2397701697806762
-1.9004571852743637,1.6672664128765056
-1.899519778270937,1.7033502487132732
-1.894609294780639,2.0769495141168313
-1.8848710894788545,2.813262765418757
-1.8831724353276778,2.9604441570773545
-1.8706771283301258,3.5157187363519116
-1.8649601249808745,3.7473794726096363
-1.8534560482369773,3.6319800046173047
-1.8461108231121957,3.490205141922656
-1.8411807896077268,3.2927872456212413
-1.816721329507041,1.672792949820421
-1.8089505792425902,0.9228687709617572
-1.807482214336744,0.811992479840981
-1.7969258215705803,-0.19958064500141726
-1.7846641294804986,-1.3079382799179968
-1.774927442058544,-2.1289963106766465
-1.7739576930119656,-2.2040369059041685
-1.7720813138081835,-2.256132645594898
-1.7590950529602822,-3.111971366211924
-1.7543168392339978,-3.3639062900503935
-1.7518307017771242,-3.4268384257245246
-1.7426520169206074,-3.736301620454112
-1.7415400504457772,-3.66196306174668
-1.7405851718382437,-3.696235074540104
-1.739521313498515,-3.7364402855289396
