n_harmonics,base_freq,magnitudes,instruments
8,4.104226720698602,"[-0.63791105  0.57077429 -1.63635549  0.35601794  1.08450643 -0.60484778
 -0.74466033  0.72599276]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.997535225996489,1.9180680658832892
-2.9965650378370063,1.9350078631585574
-2.9941571520194907,1.9329138291135202
-2.9931347309651133,1.9688909531054206
-2.980862646737804,2.047307871940637
-2.9661119145195887,2.0998625875755312
-2.9596973207274906,2.1340732682398067
-2.956687214740451,2.1267841591793837
-2.9527489630513095,2.1322686944223097
-2.951988473989988,2.121426625508481
-2.9466891418685046,2.146396768411308
-2.91169168918936,1.8538588634099105
-2.909499927619432,1.7880591744520924
-2.901904057148033,1.605734166473136
-2.897478892029355,1.453961363077453
-2.8864084467349627,1.0513564970290263
-2.883011339223491,0.9160200573825898
-2.878757405907007,0.7475733839832772
-2.876640753564478,0.6632085620525762
-2.868766759807982,0.3128998637059089
-2.866214000752712,0.14714103040559798
-2.8469017540867667,-0.8162778050640771
-2.842473077651026,-1.034155181313626
-2.8393562110575408,-1.1251434157297493
-2.8376998140934813,-1.2266810704333497
-2.8369887433531087,-1.2690720784200682
-2.822108279291954,-1.8856173803159026
-2.815123910367728,-2.1448962528966957
-2.796883927939188,-2.600858954444949
-2.777946886779077,-2.86363356774123
-2.7774944735676153,-2.861532042532135
-2.766018033958724,-2.875158635660972
-2.7656063653621445,-2.8916448319606345
-2.763509037735118,-2.8816716876211967
-2.7619104378617747,-2.901643911918872
-2.7589836469284226,-2.876138944671392
-2.756525691600454,-2.881409253834164
-2.7533009457957895,-2.8983658930802836
-2.745498039270096,-2.8543973281827477
-2.735641286300345,-2.8538762564061018
-2.7049791714551548,-2.90859351413897
-2.704719771543739,-2.925106619951988
-2.7003707090055524,-2.955865752181627
-2.699480635600379,-2.953769474790769
-2.6940917166774145,-3.029905681314914
-2.6868936796135214,-3.029733881167941
-2.6826183447552485,-3.076368497178522
-2.682590962186785,-3.0783682279813136
-2.68251680419461,-3.0953677618057536
-2.6773490678455176,-3.1391102796274706
-2.6773147261300867,-3.1333797716250515
-2.668384539276653,-3.178673948747297
-2.659631834705457,-3.235821129440946
-2.6526320610114773,-3.17538974825868
-2.651175705497039,-3.21436783828521
-2.6486601776723826,-3.1873589313060857
-2.6477021619601584,-3.1907441396355742
-2.647133782687418,-3.1663452583756597
-2.6435966985225647,-3.108198902067549
-2.6360307217348407,-3.062352729665636
-2.6296067647083596,-2.9304835882196163
-2.626205697683888,-2.889443711946295
-2.6188030948790777,-2.69186064117044
-2.6127729680049745,-2.4789701417955072
-2.6104328918562736,-2.394983643331968
-2.579790071204661,-1.1444297276835746
-2.574709931364639,-0.9459883992773055
-2.570965256521819,-0.7622338347350415
-2.5681978717090397,-0.6519061306118655
-2.559365201959434,-0.3124207378950427
-2.557059826683035,-0.22649600874293122
-2.555393859971911,-0.14690975556056726
-2.5537850145079686,-0.09529147152080861
-2.553016390086821,-0.08471684355708624
-2.546851361657035,0.08321611415311482
-2.544064976787343,0.19933079965236386
-2.5350950760845246,0.3837619210276981
-2.5293710731522014,0.5048209752378103
-2.524744485149233,0.5668653438350085
-2.5240155491968777,0.5595052870026203
-2.5020638290500536,0.5921794237228605
-2.478924696706258,0.4067929607049621
-2.469036448226875,0.3211809419374754
-2.46359082157677,0.2839354540401534
-2.4572363448897496,0.2648593740216465
-2.4560626700046604,0.2879815784753833
-2.4374321279166944,0.3494672435842412
-2.432332493678901,0.36817085958092927
-2.4317329041120903,0.38234697995650174
-2.4256783137735223,0.49565178165526474
-2.4196722552920242,0.5692493146945242
-2.41833106925497,0.5852251758792966
-2.4146166044289843,0.6884003568031745
-2.412777312665625,0.6725162553184487
-2.4040711126546412,0.9168000054769936
-2.3997056447003677,1.0218805474752826
-2.3822031172544427,1.4047813220014798
-2.371647080377948,1.6011233785906234
-2.3632766099860905,1.6949520837634906
-2.361264317148913,1.6615972470127394
-2.3527987157238153,1.711838787756672
-2.3507457512871746,1.7140617148306452
-2.348595175558059,1.7030406911456097
-2.3439793802051403,1.6248415700355918
-2.328570958607046,1.3672251461202911
-2.325911196879079,1.29561252767801
-2.3191557424875575,1.0906784408130277
-2.306798002082289,0.6892287748480487
-2.3041889938155657,0.6187343421418138
-2.2995910876520735,0.45318954156466706
-2.2986419187663865,0.4407539361619029
-2.2815825110169308,-0.05383748131526427
-2.280417675275392,-0.12044734869833204
-2.272357424122794,-0.26934290101915487
-2.271155811116353,-0.2841661786766578
-2.270525817345331,-0.3097458546687115
-2.2608098632632077,-0.4124969495159742
-2.255373609914262,-0.4480270797908263
-2.2536774033093523,-0.41449158647265416
-2.2269074274990093,0.05300265057628124
-2.220363839763806,0.2699958841403826
-2.204598865523182,0.8576357819324465
-2.198556906264595,1.0882485025361244
-2.1851241424646677,1.5577771860191294
-2.182207616439428,1.6702610270649396
-2.1730204631665524,1.8714473982986988
-2.1685040787055816,1.9479261391495108
-2.1643441710941547,1.9977109083766171
-2.157694451487612,2.0131758630815177
-2.154841777024945,2.0230777052264295
-2.1385333728265152,1.84737679137752
-2.1383442855986945,1.8472952746251914
-2.1322085472077097,1.6944759987983513
-2.1303241426089765,1.6137744781069976
-2.1299658066517657,1.6052060580424685
-2.1264868228279212,1.523690871213543
-2.1260930426903375,1.484958050640442
-2.124039461792116,1.4633010283961754
-2.1228335670648844,1.4130424763544356
-2.118949506065029,1.238509064820215
-2.11782148200769,1.2422086004306785
-2.1136353185769465,1.114627562092536
-2.110745071468067,0.9983608822255426
-2.1067987427972126,0.8467122963971968
-2.1023818341752265,0.662675557729153
-2.099262353809416,0.5777883440898304
-2.0986679075171164,0.5426475934911887
-2.0968006889086124,0.48547680058509546
-2.0918516004193473,0.3488369840928657
-2.0879518099712744,0.21119891931012993
-2.080367874532992,0.06549966077230855
-2.06727581848234,-0.0016840999126550085
-2.065096828600274,-0.06432856816587398
-2.034767059905491,0.742382256011697
-2.028043904137255,1.0178568778827124
-2.0279608102207867,1.0492643734053224
-2.021054463102846,1.3856097618072791
-2.0032705864988563,2.3172010286266733
-1.9975869537991942,2.5642849740664833
-1.995594356489966,2.6093237987965643
-1.980167475900951,3.06882967079892
-1.978397555882706,3.0822408014892693
-1.9613378512569866,2.971570601911484
-1.957727613280218,2.9277874276644065
-1.9563243728154815,2.813289297437253
-1.954745765473087,2.7919776554677935
-1.953482479280738,2.7171152076037823
-1.9524617598969227,2.6970155391660984
-1.9495953188120811,2.5903039425434202
-1.9452049411596697,2.303357113058431
-1.9319594335796375,1.4086079327663301
-1.931392181089909,1.3502771699626333
-1.9289195056820583,1.1722166146496888
-1.9195534773193046,0.3528749721121784
-1.902989895119731,-1.1766566391409699
-1.9025892087794471,-1.257329365649491
-1.8804799644454406,-2.932168105740946
-1.876882854497478,-3.148404626992044
-1.8712941510869459,-3.3302846376521895
-1.8675121589192742,-3.441245735389329
-1.859710516836949,-3.5986996708430663
-1.8559239267973688,-3.5648909598269443
-1.8534780170340688,-3.5180716224764406
-1.8468148676398044,-3.4091258562760336
-1.845474504088833,-3.3429585295383046
-1.8380126260910175,-2.9858736330362095
-1.834933918655448,-2.7825878924228205
-1.832178093398785,-2.6190844633753456
-1.8313020617360154,-2.5404994986833422
-1.8230320244568354,-1.8937726475938732
-1.819807784563434,-1.6136970262548789
-1.7975748506888036,0.6679882932251464
-1.7892459026960723,1.5159300741336972
-1.7866675886490393,1.7948144680484865
-1.7847055557860545,1.962434337057803
