n_harmonics,base_freq,magnitudes,instruments
8,4.072839151644286,"[-1.23538237  0.23247962 -0.29072999 -0.15119827 -0.73645697 -1.01365621
  0.93930677  0.09435647]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9828539334783533,-3.8991820950726312
-2.9718665758934177,-3.2236504739922416
-2.96887442437425,-3.02165904969722
-2.968597980583475,-2.975753665707261
-2.952818835873545,-1.70382551343889
-2.9439143185734693,-0.9686802823609281
-2.94157904071558,-0.7896532387015492
-2.9397595200946895,-0.6158380557691056
-2.9360700017506742,-0.3755402517428292
-2.935228109303817,-0.29824727306698773
-2.918320450488963,0.8007745476051832
-2.9156331622340037,0.9865778446007692
-2.9039927026195267,1.3374670820294936
-2.901071513025979,1.4037424382034602
-2.8802325627391556,1.2975784981156488
-2.872900534770097,1.0491193928075295
-2.8668897714245327,0.8510927237358229
-2.8660462154179034,0.7905858969561309
-2.860680046671336,0.5385348405462196
-2.8584825874149233,0.4158312477876519
-2.854879961260094,0.26231651464593086
-2.8496387610202696,-0.036241911786757994
-2.8313336788294254,-0.9932696562688822
-2.8232571240039697,-1.2936192389585826
-2.8213639695010246,-1.3561177370009385
-2.818417669120824,-1.4366487871992384
-2.8178473674595894,-1.4802574363582657
-2.812154426550428,-1.6264914238948212
-2.812089965456119,-1.618137618109669
-2.809831932840039,-1.6201783401091017
-2.8033044849618016,-1.682062712729818
-2.8019895026177797,-1.67767111763608
-2.7916518286960366,-1.552419705352571
-2.7913734177035217,-1.559896122124501
-2.7900760643141567,-1.4991755806453873
-2.7816872603476526,-1.2309960883599793
-2.7684814583183366,-0.623162983665175
-2.763645354911614,-0.32135767083358097
-2.7568876658147023,0.13797888829727056
-2.739223402859337,1.2934444280379132
-2.739216179751017,1.2835590659819294
-2.7357432405211286,1.517179781683351
-2.7187787705363258,2.3990933460500727
-2.715108453251179,2.545740407990593
-2.709239322569738,2.758684606638749
-2.7070068135841,2.7552028237838493
-2.705144338670811,2.8139044696274653
-2.70403721543172,2.80103146715998
-2.7015550496809375,2.833490403982932
-2.6935544962604165,2.8259111346005863
-2.6906403945351656,2.7681395395719517
-2.6849733606694004,2.6231930699787016
-2.675161814510764,2.2536343137181
-2.6537352415827615,0.8741281213001114
-2.642858921394243,-0.07952208069868887
-2.634854819411,-0.7681801971510352
