n_harmonics,base_freq,magnitudes,instruments
10,1.8218822428061352,"[ 0.96312929  0.01830646 -0.09545858 -0.68607192  0.30703329  0.32364375
  1.62382777 -0.57960633  2.23213616  1.95272947]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9753664026320505,-4.649424179641456
-2.9686901182708434,-4.618714755745377
-2.963431805916869,-4.584341001163187
-2.9475440010921723,-4.337073840446101
-2.946691828149754,-4.293631025527158
-2.9436213239251154,-4.2834935951617155
-2.940589683134045,-4.246241612066737
-2.931298507179312,-4.02296685836961
-2.921943721288593,-3.7202106278584286
-2.9095578288502955,-3.373752769323782
-2.9086585201072532,-3.360529575009956
-2.894462839173113,-2.8622347737942473
-2.869752524531057,-1.8497830264735513
-2.8631755297061083,-1.5896090114713413
-2.8480199190860147,-1.0076006606213863
-2.8426149970501218,-0.7607097309300795
-2.827308872004917,-0.21014604986887273
-2.822242379322347,-0.0911890548244485
-2.808283252159905,0.3259818407327226
-2.808091129572338,0.39487039495104775
-2.8017609478243575,0.5454255181056915
-2.7956620566187187,0.7381865731182735
-2.7940808748022183,0.7987003511089126
-2.7916468884250953,0.779647221550919
-2.784361267621014,0.9720854408517546
-2.773339547517198,1.1341019270986612
-2.766631835799977,1.2257844427600255
-2.7623850039323274,1.3179729778489366
-2.7588505487449524,1.2816489776800815
-2.758175327074633,1.3437781752690074
-2.757633714749838,1.3058851543455712
-2.754339443078397,1.3717953816944404
-2.7523503772120987,1.3908842048127472
-2.751830807828033,1.3944251397013967
-2.749518530490361,1.365019448833992
-2.7390441072137346,1.3916498498718477
-2.7389044705650183,1.4049810789168098
-2.736375860602259,1.353862804156305
-2.735203400232889,1.4010688816257413
-2.730759562486299,1.441861652569833
-2.7217893398759267,1.3897420200002788
-2.7201509235179655,1.418095653167085
-2.7123410904858583,1.3509807948435628
-2.7118796544373724,1.3049398250986985
-2.711206848452499,1.2783161102169454
-2.7093936262667917,1.3240789793191916
-2.7021738684189653,1.2280174522949006
-2.700118516468644,1.1945700291063381
-2.6898833702066938,1.0660733854377782
-2.6883639819244776,1.142519240385396
-2.6822732424909015,1.0093396237214864
-2.67598145366659,0.9731519148429018
-2.674126096182169,1.0016272295358046
-2.6644234745872106,0.8473952150442731
-2.652090561886331,0.7127599313734483
-2.6377401825886504,0.6274759692161319
