n_harmonics,base_freq,magnitudes,instruments
7,3.360622040007792,"[ 0.69815787 -0.48834856 -0.06692346 -0.32727964  0.54583815  1.37848795
  0.12755658]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998996640796454,-0.4418502793319272
-2.9982852339539017,-0.44783872159527244
-2.997076936462677,-0.4752910755397227
-2.990528725641101,-0.5164725425541562
-2.9898210684858784,-0.5311909890498526
-2.9882729748425407,-0.5367592194255784
-2.9847536653758633,-0.5694509652650878
-2.977055112884333,-0.6613596988902177
-2.9762891374430813,-0.6584260612521675
-2.9544327049049492,-0.8884544242183382
-2.9367097101700916,-1.0504563662491644
-2.929802634077319,-1.0643391555209238
-2.9191244674226313,-1.0699014890527816
-2.908811553104913,-1.0263790981674723
-2.908380192846269,-1.0010906110361095
-2.9003539194835044,-0.9592008769054412
-2.900092211967359,-0.9525792724988877
-2.899903002478289,-0.9799440114944131
-2.898772477598873,-0.9253229789917234
-2.879429822090285,-0.6020390050473694
-2.871729777439642,-0.4232749454460377
-2.865541820915067,-0.29505968263839055
-2.842386603616403,0.37727973932700964
-2.8385392036417203,0.471901648169399
-2.8348031691101783,0.6304370695660211
-2.8332907230572664,0.6542206956214413
-2.8318553060617404,0.6920218202914783
-2.819958347871909,1.0481309455956536
-2.816492445528084,1.1320258100562672
-2.8057323324663104,1.3754573152333731
-2.7975450765809384,1.5198576665539716
-2.7867836535106587,1.6693790184597155
-2.7847124023036622,1.677622661104404
-2.7587542489533208,1.5869631223913292
-2.7582494899062455,1.5585262499199475
-2.7568778566321246,1.525011091358456
-2.7348078768821145,0.9852101088331684
-2.731446524321904,0.8589134016173995
-2.718442493651338,0.33885569939242477
-2.714023480269786,0.1271060849886638
-2.704404169945076,-0.3218977797346177
-2.6965558125079783,-0.7178238915137403
-2.6892121617362115,-1.0692455344132612
-2.689033422255408,-1.069986844980429
-2.6876036125289016,-1.14168843609349
-2.685940921800654,-1.2444758272716965
-2.6718288717045624,-1.8721675753867657
-2.647491333762701,-2.7827737813006195
-2.6467012034487403,-2.7885650298089955
-2.642298113324613,-2.9157816498774656
-2.6419988713499345,-2.915675206738464
-2.639512145386057,-2.9701431133504883
-2.628655896482301,-3.1166344712189162
-2.626649356887655,-3.1257180549696493
-2.6200783105361403,-3.153004597640785
-2.6104032576730956,-3.083796265747295
-2.610218672985537,-3.1044886525961126
-2.605070254896011,-3.0425669782961173
-2.600487067267369,-2.943607431817572
-2.597946842276209,-2.8953978934543025
-2.5882113462382157,-2.631511833117578
-2.5752214140256218,-2.1604886446502922
-2.5709027536827067,-1.9507516025190257
