n_harmonics,base_freq,magnitudes,instruments
8,2.104163769223068,"[ 0.25665742  0.80126835 -0.5399822   0.2799789   0.53064666  0.13439681
 -1.51429744 -0.09996092]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.999321406039077,0.7740661888200538
-2.9985896195936457,0.7680851486485788
-2.988037991602675,0.631280086319478
-2.985139454733789,0.5863080917983279
-2.967261195091069,0.36051552546774485
-2.96467103108216,0.32806370498697346
-2.9626830366183157,0.3005934050256774
-2.9561614165200947,0.18179451018286572
-2.953321745992735,0.15248357198856477
-2.948715185375678,0.069195786680564
-2.945877023233576,0.03812856766667964
-2.939170702435786,-0.05121570982335113
-2.917570444108439,-0.34447076830179946
-2.9095595030731465,-0.4380469631204535
-2.9053943721579474,-0.4706806322557734
-2.896968052278303,-0.5324991448252354
-2.8964636085842805,-0.5401806814685076
-2.893743672862163,-0.5611850141485435
-2.8865002783591827,-0.5813490872779709
-2.885310139571765,-0.5883707956997263
-2.8747080153778293,-0.6034099319254019
-2.8740533988384955,-0.6072925422148662
-2.8694058082080085,-0.5885439852005925
-2.86528925655524,-0.598118383475139
-2.86508295288509,-0.6035409918517338
-2.8549717230133678,-0.5496727532298149
-2.852194470349196,-0.540248986603123
-2.838151416023254,-0.3982115423323827
-2.825848493054842,-0.25420509780980044
-2.82519102972869,-0.25061571138934924
-2.8240385380970947,-0.19910965699659744
-2.81643266938024,-0.09080669111503008
-2.8155119293154978,-0.08390654269356117
-2.813973892593817,-0.07212834396699618
-2.8054925505991575,0.10029720405543587
-2.793746607272027,0.34326377605997144
-2.7898815935547168,0.428730400573115
-2.780792487445569,0.6395729383328397
-2.7633282240376893,1.0690331796433035
-2.761212609775036,1.1116910596177105
-2.7510965623202392,1.327912793411044
-2.7468978616573643,1.4314641247538828
-2.7257849923301665,1.8316181389270576
-2.7254132872417802,1.8477571714665413
-2.7235948547520543,1.8828728750432742
-2.707058232767837,2.0600090187024795
-2.705091027531721,2.09879720712816
-2.6966378920011795,2.13833908233024
-2.682089018835694,2.1747020546050297
-2.677814025962355,2.145107794554013
-2.676290969589563,2.138916856060793
-2.661431045660653,1.942325662490416
-2.650629117365807,1.778463715061346
-2.6364052364965285,1.3970607235619907
-2.620788423096223,0.8767631985231997
-2.6172296688598022,0.7451185135190036
-2.606257526890621,0.25694605655790576
-2.5869096683032202,-0.6882217625548834
-2.5822710347682443,-0.896452504419675
-2.5785277430118976,-1.1153717718945488
-2.57513141047137,-1.2933373753986268
-2.571085938165985,-1.5239281700645193
-2.5676382379417326,-1.7071574437746568
-2.55606244312298,-2.3686379736978247
-2.5454707109726167,-2.942271483543322
-2.534547420904439,-3.537967649295469
-2.5328873769532043,-3.612877371576857
-2.531065250534181,-3.70752989704446
-2.5211723433079642,-4.220251582557678
