n_harmonics,base_freq,magnitudes,instruments
7,4.399346073431063,"[-0.6542705   0.88493169 -0.7009625  -0.91453859  0.58515001 -0.15341248
  0.32106487]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999041761379648,5.188805927413361
-2.9965832514387554,5.0783008570723265
-2.9944645187721797,4.964856008363324
-2.9915861994725295,4.795546515731434
-2.9900643165420577,4.724011290422232
-2.9885329641024043,4.625610486291468
-2.9870691618666987,4.515632727071814
-2.96337131397637,2.878045523912968
-2.9605639393937615,2.671687613923301
-2.9492677993337253,1.9041853010380678
-2.941185356856702,1.4163330679877064
-2.940747980360131,1.406477703450264
-2.940433018311597,1.4109801513249545
-2.9298372060262228,0.9025036702662456
-2.9216858534985093,0.6300633523519938
-2.9044554692881768,0.35997592567802383
-2.9018729628706135,0.35875988599327346
-2.8990207506202754,0.37690835937198863
-2.8976821980150564,0.37103615305787185
-2.8971789029978394,0.37083178354145424
-2.8960708080228805,0.3871358755264862
-2.894418537238372,0.4275150496740202
-2.8914694499641254,0.40893165479763105
-2.8824290588180776,0.6255116471995149
-2.8823607885847022,0.6271862693858489
-2.878066752877033,0.7059788941751313
-2.873086352143162,0.8420540202459944
-2.866440718660414,1.0235246940945262
-2.8520292220671504,1.417899860426161
-2.85051607471625,1.4477650269781277
-2.840757527936195,1.6742981097205072
-2.835266456407976,1.7505146939944691
-2.832969159143053,1.792053585110225
-2.8277440375803446,1.8221794637035933
-2.826544006923079,1.8376970290093917
-2.812324670678652,1.8049284890226747
-2.8111992340722427,1.7872716480923672
-2.8059459438887817,1.72176158529137
-2.8043684305752974,1.7009116724821927
-2.781811558293681,1.0366934091280264
-2.735266808673276,-0.6300755849664627
-2.7342926890169608,-0.6544826636959769
-2.7224177862472456,-0.8848707496296686
-2.704797169461801,-0.9397916115810834
-2.6929308988011886,-0.782058050753425
-2.692822626189246,-0.7953736105550084
-2.6897211198206685,-0.7446549210878933
-2.674751570381938,-0.3825883551156883
-2.674189098994285,-0.3643641305245881
-2.6660195803486353,-0.17139251245308684
-2.6596490227302167,0.0064429954462066836
-2.6569491555946927,0.08836332880229039
-2.6513583817180524,0.22425488726341647
-2.6487857680146485,0.2894816841492503
-2.6459142070568906,0.37622347726064526
-2.6323770925155427,0.5960442491236199
-2.6290458128029073,0.6576356494682531
-2.61981103296909,0.6846781256787815
-2.6178859454359182,0.6818418254725318
-2.613700306814605,0.6540938826123739
-2.60507380352165,0.6123310400501907
-2.589747502289497,0.28810445898603754
-2.5893358132401554,0.28960110630624797
-2.584145723776758,0.14467946113102256
-2.580527457787716,0.026526183866947738
-2.5730018322562973,-0.20225914203544634
-2.563008070218735,-0.5430179655778121
-2.553222416512628,-0.8893081066362667
-2.549225802981,-1.026444795720037
-2.541714736923339,-1.2482253722288705
-2.541432291122277,-1.2741716578025462
-2.541175190364943,-1.2515234532281287
-2.5405656437488493,-1.2903577688111614
-2.5350740905698954,-1.4019754306943168
-2.5341241287962117,-1.3934382629459483
-2.5330180868455767,-1.4593459504635098
-2.5276652762370784,-1.5422883837018748
-2.5141458760922433,-1.6903250142198614
-2.5121813649506195,-1.6881872460794678
-2.5095920160168337,-1.6695460189649098
-2.5086820612486562,-1.6646294192946884
-2.50341317068342,-1.6513434923714554
-2.502701582926205,-1.6425983839056328
-2.499804258720401,-1.6093882735413483
-2.4989664106047127,-1.6207501895333825
-2.4858437003718974,-1.3836294525167885
-2.482932781453616,-1.3178489976948087
-2.4763081847417894,-1.111209686419272
-2.4713580112787668,-0.9790313523855052
-2.463797196027807,-0.7103926591419175
-2.460908169225121,-0.6410416058142121
-2.4528889886856087,-0.3322269891376461
-2.4369223082441214,0.16437990747529624
-2.427490563065051,0.40061493372573487
-2.4263779411671016,0.4419840566398396
-2.4248776476993616,0.4358012152754239
-2.4228386856103503,0.48777132006362445
-2.414445066674378,0.629968451097349
-2.4139644824611612,0.6222219406033065
-2.408221236902297,0.6784630672255313
-2.407336840592337,0.6993665282767999
-2.3759756931338956,0.4569525365517953
-2.3637260535442426,0.18607681274148244
-2.3568288602987986,0.023694985938039443
-2.356208330462377,-0.012271850469582301
-2.347903835366196,-0.24376771232172165
-2.3473957661893277,-0.2148581813331405
-2.3446297451304066,-0.2863513241360153
-2.3438373916007995,-0.34268381291650035
-2.3433284467553808,-0.3367882260977414
-2.329753561867854,-0.6761610301141681
-2.320195035653364,-0.8561468211031975
-2.318283206952457,-0.8955050955765185
-2.3148152029667486,-0.9600855660050678
-2.310583985944056,-1.0129938318119087
-2.305253276286674,-1.0589619989561139
-2.3010325522569053,-1.100402583510601
-2.300353444103575,-1.065486591860203
-2.2956005491371987,-1.1025388686876052
-2.29430168526161,-1.113417182025691
-2.2900239381967458,-1.1134422569998526
-2.2723224482177256,-1.0480487046660674
-2.2716641103285915,-1.0312340822114614
-2.269807142436541,-1.0003335716957658
-2.267449623944679,-0.9943240863411278
-2.2508896564788508,-0.7826732289410163
-2.2195875750658223,-0.4098337698184634
-2.2139710154186143,-0.36977645276801363
-2.2100388099596655,-0.3613429918841472
-2.1938227133489434,-0.3234758607354254
-2.181831908690505,-0.3611520372583834
-2.166157120096155,-0.4927632955262441
-2.1628644422343646,-0.5207679136049038
-2.1620842818736206,-0.5208790941858077
-2.161514386523095,-0.50482772271287
-2.152716620626162,-0.5775338174009789
-2.148560966428087,-0.6237733212083443
-2.147044693397648,-0.6071688042899503
-2.124290365967075,-0.7267023099044359
-2.122072018298624,-0.6916342409206472
-2.1216505724460437,-0.724857295733928
-2.1089583098764404,-0.6909650588026182
-2.1076560650658136,-0.6823792740088195
-2.1068583325789976,-0.6840589029735407
-2.103861088569611,-0.6651774800367921
-2.1010667519570116,-0.642725943886832
-2.094953960283141,-0.6108058536271602
