n_harmonics,base_freq,magnitudes,instruments
8,4.641027293709634,"[-0.90864592  1.30814889 -1.04423003 -0.65433054 -1.37529404 -0.89237154
 -1.22376252  0.19555406]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9987898979989724,-2.687852556196933
-2.9890231137592123,-2.527336016207019
-2.983804021537047,-2.4727572975702583
-2.9734956933672168,-2.091692619000689
-2.9702980482038965,-2.0588843625504314
-2.9673189202373047,-1.9608618208041289
-2.9648566882310634,-1.8283048855012092
-2.963540601860809,-1.763654268650109
-2.962230691987374,-1.7117690127912721
-2.961229588609566,-1.6668356547672651
-2.9519786782812316,-1.3770064848540455
-2.9502975303951757,-1.3428237493100224
-2.9314002917972832,-0.8389162323122767
-2.9256451091317954,-0.7259998986822297
-2.9217955276333916,-0.7265632799307136
-2.92000291435294,-0.6742725239570746
-2.914059161843374,-0.6261989741326741
-2.912090649044759,-0.5984928091021198
-2.9108538577573846,-0.6334656246013599
-2.905383119507791,-0.6300346592778883
-2.8913699692719526,-0.6026957746723598
-2.88448660620528,-0.6282538632144764
-2.883047984881548,-0.7317814228263559
-2.8785264404238964,-0.7367340375990097
-2.8773478249511033,-0.7181063749355999
-2.865298787279939,-0.7911262027914187
-2.859848298848916,-0.8021511614734229
-2.85925596126563,-0.7615023789158146
-2.85182298493345,-0.7837067842545486
-2.8503031997055177,-0.7749204393080488
-2.8284762741703453,-0.6260669387312219
-2.8093538125566684,-0.4479844656973139
-2.8001022197311727,-0.36575745927099296
-2.7961417498563623,-0.3150725252696045
-2.7801573344208212,-0.03702771928646746
-2.757119822846613,0.21925979602962406
-2.756503420767773,0.24132682448088205
-2.7542805176977483,0.32790568946165566
-2.7480699060219766,0.3576082908862774
-2.7427022601393607,0.4610515526229531
-2.7422112344218847,0.501164019939745
-2.7380935755049736,0.5651221856660279
-2.7361785569849615,0.6257040848861743
-2.7319437592331353,0.6563827461778275
-2.7212265594368557,0.9476442886687766
-2.7201820429915182,0.9532588660738064
