n_harmonics,base_freq,magnitudes,instruments
8,3.704387184174366,"[ 0.23580913 -2.49001033 -0.34224563  0.03181812 -0.2829713  -1.17435402
 -0.75420029 -0.1457051 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9926434818595284,0.39762788713084257
-2.982292487347941,0.6116946061915796
-2.975022749439179,0.7722336625189121
-2.9649994281848384,0.8255005358993839
-2.9505141490086935,0.9714289946907956
-2.946645906231221,0.9267582185827711
-2.9176397895548587,0.8687246242088015
-2.914691145333804,0.7751859668988894
-2.913316072613089,0.7621082751717325
-2.912458279949993,0.8017449437382465
-2.908200673857814,0.7652469056890974
-2.8950614100981884,0.6683211025632945
-2.8939869392293747,0.6052477630778578
-2.8858966543927673,0.5833596228663314
-2.8752008111370606,0.5518244633084489
-2.873193653823006,0.5966330163598044
-2.860109579239574,0.6539105688303818
-2.8600297583570473,0.6250496991173419
-2.8564355915879873,0.6535385197920651
-2.8425482690655626,0.7599728768088233
-2.8420415820212828,0.8137231445368351
-2.835199504965017,0.8961479811738959
-2.8350232274094376,0.9362753241494712
-2.833141552558856,0.9854543541132694
-2.8271030116620484,1.0622919500664714
-2.8124498672600087,1.2771304656195204
-2.812300352966399,1.318999785021588
-2.8078451241072058,1.3981697237584922
-2.807201818389448,1.4053710924601412
-2.800595447154163,1.5213861707959304
-2.798607664208065,1.5455137238261674
-2.794707327805755,1.6311028435822097
-2.7909448927226124,1.6631536756194896
-2.787000476391345,1.7810913141257807
-2.7858392993967147,1.7504934756412183
-2.7757559253842516,1.881785662362161
-2.7716909971535535,1.952610479682321
-2.764645867549299,2.0166608359305243
-2.764473679591415,2.030790851663112
-2.764245070635207,2.0231290721434405
-2.761993791349198,1.999211477807673
-2.759042305577254,2.0385985930355788
-2.7578267567237114,2.0726666955955193
-2.757097814412088,2.056360904555564
-2.756684743967428,2.0458520736054853
-2.755806774295173,2.122299094141688
-2.754656376848846,2.086547745248904
-2.753993970961227,2.1295683435211408
-2.751548265333354,2.118884139499694
-2.748359116952413,2.1287798724125118
-2.740255622066977,2.185670112187184
-2.7375384049792197,2.1924324903989376
-2.736767929291741,2.198588886625025
-2.7363770122119115,2.1633435458159562
-2.7339746347689733,2.1955555296980656
-2.72756882479125,2.257718266288412
-2.726264369933199,2.221451269406106
-2.721556292846337,2.270618005750886
-2.7147028798490114,2.3233881456946333
-2.7084539143864115,2.3578316916490754
-2.703189929717401,2.422389916037998
-2.6910826580019824,2.51103403768578
-2.691010356079934,2.5459228172575195
-2.6840859946865416,2.627822746548204
-2.678075065644369,2.664745131865407
-2.6769320785872512,2.6977660735437334
-2.6691318195195124,2.784652986431018
-2.667161324812964,2.8255866943737815
-2.66357579366045,2.9018400451643624
-2.650777624996998,3.037456299442693
-2.6474333343823186,3.1426729534130806
-2.638154199107741,3.2099225241895235
-2.637224131511358,3.2350619049869884
-2.633182157343618,3.2495609095367093
-2.630563314155577,3.3071548839621494
-2.6245834437579667,3.3050104102754414
-2.6244209039499817,3.355883012010794
-2.6191438202429222,3.3380104924043565
-2.6170048870032545,3.370449110157831
-2.602082669767139,3.2658865117942333
-2.6005478574647203,3.2304216650681994
-2.577757673735724,2.6495140567091924
-2.575460434796306,2.5743177030438633
-2.569380481167258,2.3481280002945653
-2.5637796146344467,2.0478642025135017
-2.5613393056342675,1.959508594282997
-2.552543607680674,1.456883105404037
-2.551738560127745,1.4235766379132475
-2.549480634637068,1.265706026186808
