n_harmonics,base_freq,magnitudes,instruments
9,2.432350295940591,"[-2.05345574  0.24664213  1.76423333 -0.94555199 -0.19057347 -0.3170617
  3.21197887  1.02414472  2.75897318]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999956170884403,-1.0423002507225863
-2.9873786336338695,-1.7979936078149692
-2.9870657754205383,-1.8398862574987178
-2.979007510273945,-2.3066431970827663
-2.97613682052028,-2.4718269467388905
-2.971697257839663,-2.722798113447145
-2.9704977840870317,-2.783249274265587
-2.9594204641580975,-3.356337394683081
-2.9574453984778506,-3.4429938219414167
-2.9451949483093802,-3.9492693704036914
-2.9376528902604955,-4.19970548719758
-2.9299877764206603,-4.372989534533433
-2.925018395471754,-4.455834867358875
-2.920307045023438,-4.506951834743216
-2.9191942068418864,-4.509417583368703
-2.899406502675729,-4.384732951623464
-2.8986904755256004,-4.374030501557057
-2.89746242386459,-4.3615195452773765
-2.8971849638832183,-4.350481018042334
-2.895153674351553,-4.306622624594157
-2.8863172341819316,-4.063248702578786
-2.8862975347506064,-4.056587559515283
-2.8853346870892738,-4.017898529212449
-2.8839887846860113,-3.9747222181973787
-2.883141771220744,-3.9334990507364886
-2.868748616226031,-3.2932806571651736
-2.8678899718378537,-3.2527884678721475
-2.859241263854073,-2.7595258749719984
-2.857500824796169,-2.648452611269619
-2.8532966005394416,-2.4114792394859306
-2.8490570262887718,-2.128207751105119
-2.8487592774633246,-2.1098207285921133
-2.8482953822928967,-2.0761109269229263
-2.8468302896030435,-1.9740550515546476
-2.841932132032337,-1.6347096878721303
-2.8418386088245864,-1.641967649874051
-2.836840629905758,-1.2869852715935781
-2.8287171502866446,-0.6850723956389357
-2.824421094497838,-0.3702067459511707
-2.82392869892153,-0.3440946237347767
-2.817173658670691,0.13482119347000837
-2.816266056672842,0.21839770085859467
-2.813298189269368,0.43067616155196586
-2.8120319866573156,0.5097199690139507
-2.810714417137865,0.6067031241650626
-2.8059782575106054,0.9433535380498049
-2.7906368531641035,1.93610663798323
-2.777918366450204,2.6481577176303515
-2.769677092132425,3.026050004511223
-2.7528396794597105,3.5710333437637813
-2.7516165010745066,3.601953270154689
-2.749816094224365,3.642933939664581
-2.7494733844746007,3.6450735536754046
-2.7286740191501737,3.7880793226181853
-2.7283051902169775,3.797933230360216
-2.724340032116534,3.7521684828776336
-2.7211439815674154,3.7269830922092946
-2.7166545868872856,3.6444052137724343
-2.707437494267242,3.437559083931965
-2.7054531879771524,3.3805318461126572
-2.7033282744186486,3.304225222121035
-2.681949931354034,2.4099015153295187
-2.677402147472465,2.171667697418605
-2.667367079592923,1.626738379328873
-2.6644903464226495,1.456620382588546
-2.64007497983454,-0.03462088555449756
-2.6398793253628545,-0.039034736510140604
-2.6353018930792342,-0.3344493336904121
-2.6254114951146557,-0.9316873803390263
-2.6252740457895793,-0.9443591456905459
-2.6201466447866633,-1.2324796932495803
-2.6123671649476474,-1.6614755468748394
-2.6037406341771367,-2.1195925498469643
-2.5966780364218276,-2.449978336217148
-2.5963865922973532,-2.464808789989261
-2.5868610343006386,-2.870246055208089
-2.5727372516192144,-3.35111827422375
-2.566536065218277,-3.509678249451255
-2.5649917869698333,-3.545168337434534
-2.550232358899647,-3.803121198436268
-2.5464175822658097,-3.8448439787800055
-2.538636500634635,-3.902299372557389
-2.5304496533850918,-3.893973049282803
-2.5227035741659973,-3.8673995317981302
-2.5206824023287,-3.8474094686277724
-2.5201878819102914,-3.8497645335328023
-2.512438477763899,-3.7591295965272464
-2.5078328914000547,-3.6948185033075003
-2.4867506550627003,-3.255838424239727
-2.4858448142656613,-3.2335295900450984
-2.4607176722981596,-2.499795913901639
-2.4533964793771257,-2.2572371734940027
-2.450509713664342,-2.1642755989559177
-2.447802982183636,-2.0753825338835643
-2.445830967871295,-1.9976192412509033
-2.437369966268882,-1.6957500001596486
-2.4311788083191845,-1.4823505818439449
-2.42275824029128,-1.184603346662379
-2.421313866576927,-1.1287346799871225
-2.419836260719822,-1.0855331756597328
-2.4173069888103993,-0.9952641981186455
-2.413269796310404,-0.847599322615442
-2.4128507576210936,-0.8401016312693873
-2.3952553183588963,-0.21637771499647834
-2.3788038138839838,0.3303533418593932
-2.3675274441223495,0.6551937042506335
-2.3634294333534913,0.7975011261964549
-2.3629279758860986,0.8146805071226211
-2.3568109722576693,0.9858430896490742
-2.3539395488302213,1.0699249513532894
-2.3402442510978014,1.424485899620242
-2.3332331407080527,1.5901935249312382
-2.3297157349835973,1.6597056027901214
-2.329249247113724,1.6762668525865076
-2.3273189277519672,1.7303666534652726
-2.3204518336477022,1.8564796657535396
-2.3151620532631183,1.9514251258944166
-2.312105158230982,2.0096778496565806
-2.299451940271708,2.1953177703247246
-2.2978844418960147,2.2077820595169686
-2.2868320196689664,2.3161800641137553
-2.2786578004889866,2.373827232126281
