n_harmonics,base_freq,magnitudes,instruments
8,1.863657137331772,"[-0.61715234 -0.4102644  -0.7992173  -0.17303709 -0.56327923 -0.21810683
 -0.50139057 -0.47308664]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9923196790045044,1.9430259949977442
-2.9813929376528936,1.8421189620520102
-2.978018786471398,1.7615828066918386
-2.9670376046509945,1.6228531010350935
-2.961566158089032,1.5087959623337257
-2.9572329521970184,1.4022001915663136
-2.9531112620318414,1.3060373357808825
-2.9478661655023153,1.1974815717677159
-2.9415575235896005,1.0411989968333506
-2.930902600771789,0.7255878755189847
-2.9163237673592866,0.2765093062103833
-2.9114517266683793,0.11290798058329213
-2.910514656328062,0.05832736553621461
-2.9092350758487378,0.037325256389935293
-2.9013752717883436,-0.26874910545466807
-2.900977936142035,-0.25146205002059824
-2.900688130530495,-0.2777911300521848
-2.8910980452603123,-0.6441544132760801
-2.887109143859073,-0.7635515711046694
-2.8815276946118122,-1.007682615553512
-2.8726367980925014,-1.359109647430443
-2.8713926855985084,-1.4134782406045274
-2.858462006509637,-1.9291072043597093
-2.855016968494054,-2.030166497834296
-2.842679466865416,-2.4830689780452895
-2.828891814296434,-2.9609094740512125
-2.826353682224722,-3.0817833899064904
-2.824363351395533,-3.153845569594331
-2.810585228294762,-3.5706984729075377
-2.808026307750848,-3.6278870119489315
-2.8042306925541434,-3.750716650170122
-2.8027813580115595,-3.7629350664898484
-2.800077752245725,-3.8523502573801065
-2.792884199221384,-4.012528135139009
-2.7914151361403503,-4.041070936765085
-2.7789087216330017,-4.300014875119063
-2.777345075577841,-4.312484207700279
-2.7756585935562006,-4.330878557831146
-2.772973427668016,-4.378390235038682
-2.769006075479364,-4.402223678827734
-2.7689095629335494,-4.380319479696058
-2.7632039905454446,-4.515483715310137
-2.7398532951567383,-4.561357682948442
-2.735136007332403,-4.497770893223337
-2.7265640783895924,-4.429578574748325
-2.721955739226538,-4.367084151115738
-2.7166300169439594,-4.299281228264839
-2.7134850209349723,-4.251884489042507
-2.711088064033655,-4.209203147841681
-2.6788449877434526,-3.386933194372244
-2.6779383288666407,-3.3657747242050213
-2.655856002512185,-2.602494065524367
-2.6524976178135735,-2.454190916240121
-2.6386434223042396,-1.9010445886388856
-2.6367260625663658,-1.8404103785036863
-2.6298658435558684,-1.543791119710275
-2.624486133241369,-1.3536733947674529
-2.615437572607223,-0.9751601946962261
-2.6153703954577034,-0.976535411658239
-2.6123578273545056,-0.8500214822125604
-2.6096120142748243,-0.7744005837300548
-2.607688173773771,-0.6524070432673821
-2.5979593907869996,-0.3187163477709524
-2.5934186644817174,-0.12221963068189784
-2.5911819897249746,-0.057258219158619374
-2.58617094232343,0.1298018383706486
-2.567726529954281,0.7192371709744496
-2.5577574860638688,0.9973171535631978
-2.5563584796444374,1.006059885110096
-2.5545036872229314,1.0671902412446217
-2.5363368048359796,1.4326826810400235
-2.534055148198549,1.4291943765076682
-2.525939102254166,1.530906863466123
-2.519208069868902,1.5780986763916311
-2.5042955252266275,1.5651903073477658
-2.50201016125759,1.5832587301740193
-2.497692576561901,1.5372820137382879
-2.4945116425837703,1.5079568438661088
-2.491829031727057,1.4801093359144009
-2.4885271103374413,1.4657084873507957
-2.484159274545566,1.415922779848302
