n_harmonics,base_freq,magnitudes,instruments
10,4.824061650124008,"[-2.87996838  0.24169676  0.77681056 -0.87261989  0.15259981  1.4946531
 -0.82833395  1.06527463 -1.16489952  1.2410501 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9982124535916492,-4.358810388657868
-2.994099572645923,-3.9089036449100334
-2.9938015988382434,-3.832430825938487
-2.987407262991002,-3.0396461644214856
-2.985875127628966,-2.8539682328131315
-2.9742819975633368,-1.3439554921676848
-2.974021936026519,-1.313491010099935
-2.968064915716006,-0.6348314558744897
-2.964697747857204,-0.28063307913787106
-2.9609079273899717,0.06662563639344427
-2.9577849448347084,0.2876218207785228
-2.9504094032671553,0.6948360396560673
-2.940464404308247,0.9619554712768573
-2.938901527462858,0.9788339172239257
-2.931867207150117,0.9098337746348343
-2.926843661471893,0.806867913753662
-2.918234435090916,0.47703042817288555
-2.917340723486685,0.48164448916283525
-2.9095245256541427,0.1864159798955852
-2.897330756931991,-0.1595498013162845
-2.8957590844018437,-0.2206325449621653
-2.861217119053767,0.2782187847719756
-2.859907773304135,0.3600248467954571
-2.8588077292062652,0.4225724923246623
-2.852947859964428,0.6481174187998401
-2.8514681862053863,0.6865213861467757
-2.8493526999415386,0.7447939858124684
-2.8468050432358605,0.8574211816916356
-2.8423536393426683,0.9910839539039263
-2.835291196661749,1.1674111065485901
-2.827972872075817,1.2599557006361095
-2.7973100235310695,0.6494359821277053
-2.797087449660621,0.6335909694038541
-2.793695670444049,0.5116578747245024
-2.791212950795347,0.42994774138971104
-2.7836899619061946,0.17280679732763873
-2.783058769728915,0.1652114427956297
-2.7747761054649716,-0.040519342336966746
-2.770920756324773,-0.07841309659373034
-2.766290069623392,-0.10543401867336004
-2.7646628110015055,-0.1340725406385173
-2.751751057102779,0.09868936869221087
-2.7500883509627876,0.1365743583225027
-2.7429054283780765,0.45092568148530165
-2.727824051512193,1.2593546513735103
-2.7197999517848155,1.7281044746647127
-2.716870355883228,1.9070913848343731
-2.716763730710599,1.9017080912267053
-2.7075342554357134,2.386277430690873
-2.6993193825925035,2.699739885456764
-2.6928424266318833,2.8516325717707596
-2.6644242028750833,2.5163667348696235
-2.662057527159134,2.4140470504277953
-2.6422178723643346,1.3574812710213036
-2.6378103872750973,1.0489070316770963
-2.6285919617851246,0.4443678532933269
-2.6278479430998223,0.3921247979827348
-2.6197766128899187,-0.13779465218327605
-2.603435500808291,-1.2048622761006518
-2.60021479826064,-1.4007513049985802
-2.5920216239622134,-1.9170544448745603
-2.584946805671505,-2.349132902638054
-2.5836099951594997,-2.392419214343841
-2.5813681398553525,-2.530144518227595
-2.578154370673567,-2.6997492259460265
-2.577987555174503,-2.721632539668291
-2.5702933424512002,-3.047301782214636
-2.565010702552935,-3.2868944197171124
-2.5607287458990227,-3.4120279882016002
-2.5596063753032894,-3.422518199374702
-2.554074421575161,-3.5540723936900966
-2.542256611867836,-3.5870389941456846
-2.5388768534030324,-3.5401212744289112
-2.5269132398405127,-3.1545731097192746
-2.519633652383188,-2.6796727275453724
-2.5173382612955706,-2.5652710002034067
-2.513730276930224,-2.259373856910489
-2.5010935290859457,-1.189512150148592
-2.4986034657333533,-0.9345907794757218
-2.4865511066478945,0.20926434532159052
-2.486054940998339,0.24986965249412127
-2.467892093529277,1.7406425477169467
-2.4656167420796473,1.8862640483878692
-2.4644287219953602,1.9541002305950774
-2.455672108036546,2.3677787211350263
-2.4479424425048255,2.606503824601666
-2.4409876823172114,2.6806597263060423
-2.4403884351682805,2.6503647130960264
-2.4396777706870894,2.6542687858742413
-2.4384585040873845,2.6597695669253567
-2.4362397991513527,2.6717659888586613
-2.4331809532653303,2.655044432978378
-2.4282745256143636,2.6435375562497425
-2.4248401243846427,2.5375109743741846
-2.4076915735952187,2.2866050996197473
-2.406157900126838,2.2620264103840917
-2.405707614450165,2.260940786809237
-2.4028475005642846,2.2362932115925793
-2.3942293306668514,2.2441234546226565
-2.3903381421740897,2.2399933877229348
-2.386738103859299,2.2356155826417274
-2.3758538654515817,2.4314151167085223
-2.372729148522528,2.5061805460263633
-2.3681229376328066,2.542271725304922
-2.3667973510500886,2.579545470007844
-2.3657907586285702,2.6221779175997613
-2.3428701632049167,2.7612677227077866
-2.3421682396796344,2.7654856863835047
-2.3343129685397432,2.5585458488455766
-2.3312636024837894,2.438503428552319
-2.324931522929216,2.137370355946962
-2.324645427159213,2.126232100721819
-2.323036161073965,2.04425135233692
-2.3209183128526583,1.8855530450846099
-2.3142499749195524,1.4125158001710365
-2.3065276525653085,0.7720053936655876
-2.3025092877218203,0.3917014212247401
-2.3021397071862797,0.3539147625842015
-2.299121855660735,0.08297062535967346
-2.2773727166016298,-1.670378886353042
-2.2745130573180328,-1.846680707289964
-2.2696529472236513,-2.0594187732029066
-2.2673636491153655,-2.1569362114416637
-2.2635685967672785,-2.2517570557080426
-2.261563742862649,-2.279056840406174
-2.246746410539599,-2.0545257564987134
-2.2434600779722373,-1.9042025745161133
-2.2312063612846638,-1.1712885578911314
-2.2289663651065212,-0.9795872068856261
-2.2229695254563344,-0.4819053130593399
-2.211250153936825,0.40520461785096606
-2.205111880820258,0.8786086118681048
-2.2038923679025437,0.9358623442695133
-2.191707869889873,1.589564991326304
-2.1914116002325423,1.600591070942852
-2.1839605784379623,1.801162654051222
-2.1806289686917624,1.8684278787166138
-2.1788070776315527,1.9107563778534844
-2.178777922654363,1.8720934517808174
-2.1756190695850064,1.9331361481164957
-2.171053200613433,1.939539546575693
-2.163629095164935,1.8738021946264152
-2.160093654278703,1.8159446093722909
-2.148387513044127,1.6050040322391876
-2.143354369660444,1.5072589899900604
-2.1364388614241268,1.408530349057768
-2.1329908897737377,1.3775111278776078
-2.128224589539493,1.3397190719676026
-2.1221952212871114,1.2950403228433842
-2.121532648020811,1.3109703036733324
-2.120777162108026,1.33036102396545
-2.115563261649627,1.3639322372347238
-2.102744665518647,1.4135821283025407
-2.100508931486329,1.419716165466716
-2.0992758215396226,1.450745720303451
-2.0955343870277927,1.4568795602365405
-2.09355605894439,1.5049385006778877
-2.0904137386837727,1.4987051032513614
-2.0677318796484476,1.077789179437913
-2.0665453318793605,1.0409265968372132
-2.060897327361579,0.8017358142855532
-2.0594146815920604,0.7333617726432795
-2.0586957105568535,0.7225350033948859
-2.0566891921057997,0.6222235145841775
-2.0492430939604476,0.2377037116165307
-2.045594175495865,0.09278877470090155
-2.0452479963648638,0.03413763534482034
-2.0346870162070902,-0.41727856660492985
-2.02984878922394,-0.6172601951207142
-2.029191035422452,-0.601745466429734
-2.020957033300328,-0.7411297355117442
-2.0100256754878494,-0.670466226552986
-2.00184920284003,-0.34871852861344516
-1.9972192596811085,-0.07818909589766654
-1.9966241421276922,-0.03975904319608554
-1.9682539120873475,2.1013033151282774
-1.9313122943760004,1.684534612580136
-1.9262676685574172,1.0845343834926577
-1.9250252707697866,0.9649158401342434
