n_harmonics,base_freq,magnitudes,instruments
8,4.661980344925531,"[0.95641593 2.46528897 0.11166186 1.22185142 1.09723229 0.26579432
 0.39614447 0.92909718]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.978808079181139,-3.3854200979794804
-2.970453317451648,-3.1124144228170874
-2.9638607406077266,-2.8554313375166345
-2.955972302249561,-2.4382881319386587
-2.9507761878649372,-2.148532106512607
-2.9489854258677735,-2.0575646905773617
-2.922128376728625,-0.31087149352339827
-2.9182076852518977,-0.05986379877149325
-2.9083173991786495,0.4790351351700813
-2.8995172502250366,0.9012051664240754
-2.8970524325093456,0.976199522799814
-2.8917522915279497,1.187549186905592
-2.8865049495586868,1.3276430464014968
-2.885297533007391,1.3801767336123503
-2.88434832608063,1.408082221570726
-2.878029512473745,1.461607904480514
-2.8705754424391117,1.5747233744232614
-2.8699179679017295,1.4884842379983318
-2.8432312373573625,1.130133947376131
-2.8395537591166695,1.0416768092745334
-2.8331824593723685,0.8389697724393372
-2.832148670186632,0.8019960836538412
-2.8297599937082483,0.7598938944792849
-2.8075040413618986,0.08587917131922354
-2.8026539227436356,-0.06050515950017018
-2.8023972287418113,-0.0485887073892496
-2.801533481763352,-0.1146276017959916
-2.7995223496897803,-0.13808283674590452
-2.798753074551054,-0.17468492254370901
-2.7834982234180465,-0.5360680904265128
-2.7799019762584036,-0.6350730581133123
-2.777457617064189,-0.6863709446257519
-2.775345175863091,-0.7322189730065706
-2.760928692711598,-1.0670071723723813
-2.759471071954087,-1.1221354276050497
-2.75589321845807,-1.2061505468069713
-2.7495972228526275,-1.4001373581633152
-2.742599516290344,-1.5896418994960078
-2.742312581993916,-1.5950504819304752
-2.7401849252697223,-1.6356814669514452
-2.7348348789773453,-1.80036917779413
-2.7347936817093186,-1.8018501596996574
-2.7334978962792054,-1.866084434937353
-2.7317180455663714,-1.920799454196026
-2.727203024152036,-2.068421861045452
-2.725384314123608,-2.143510296368268
-2.711358040012633,-2.5676571440362927
-2.7023482312971625,-2.815912739788923
-2.6927912696526857,-2.961510010994392
-2.6776846226768027,-2.971092973710331
-2.6619029509467547,-2.5312581245320875
-2.6593503789604216,-2.409616435368866
-2.632595183286841,-0.31919604160906656
-2.6255983637848153,0.33313828738870244
-2.614220860432482,1.553595678417559
-2.611734318056346,1.7799171722419198
-2.6012656364941957,2.8349631042199466
-2.6000696228211724,2.965667631086637
-2.5834301972251104,4.170088443805666
-2.5787171771250392,4.361578628421378
-2.5770587906922167,4.43569648393092
-2.568109622368664,4.615247377874818
-2.567519975421147,4.634991554296214
-2.5597099694516396,4.541311593956366
-2.555072333961304,4.387425099824009
-2.5382350975428696,3.3899785504115507
-2.5350274679049836,3.114704668194131
-2.5328013111633645,2.9275065174835224
-2.5218184735975395,1.8207177441588125
-2.5157650392187696,1.22523203499452
-2.5112707106974703,0.7528088252162648
-2.505248488109706,0.12275589229519357
-2.495552334023932,-0.7057786033472416
-2.495335215210683,-0.7405205008949467
-2.4898132094283065,-1.127255674905935
-2.489278279457378,-1.1828812254708774
-2.4756675518248725,-1.8002126185938907
-2.4729919019846798,-1.8669868759492316
-2.462735297940982,-1.8295036412167087
-2.4585774846473107,-1.665960214703979
-2.450856529328733,-1.3750051834608263
-2.447457790099769,-1.200492116021035
-2.4472412638375824,-1.1750355630750948
-2.4465532256730893,-1.132328911635423
-2.44369726378899,-0.9354974373636131
-2.430300219743759,0.08043186029493117
-2.4177776751485256,1.2869664855028602
-2.4134062382570205,1.6311033066886582
-2.4108188017582832,1.8574022598182736
-2.4027050852724887,2.4572991723297046
-2.3981148522289097,2.6972557218886495
-2.3939337831174736,2.9242060884256027
-2.386579909683417,3.164146857750776
-2.3796569237803857,3.2667642491014264
-2.377758720444878,3.2041511087518906
-2.3770141526773187,3.2520493545081472
-2.376940862531677,3.223883096033368
-2.362503359701792,2.784125638890499
-2.355194856259415,2.2745500105265513
-2.3515883657808594,2.0110147655005934
-2.350745503544551,1.9479177664328753
-2.3433562830465178,1.3160122838060462
-2.3423714613006537,1.2087980164207468
-2.3310081709558954,0.10654199909150117
-2.3258714713352617,-0.43913748182417256
-2.3252329388273862,-0.5370838623338796
-2.3245871096934243,-0.6109368072563424
-2.3223173654670566,-0.8074668666047311
-2.318516263074814,-1.1614045617560944
-2.3145721058975495,-1.5321194199117583
-2.305996283078642,-2.2309348575647427
-2.2977833634176243,-2.7807831813769655
-2.295601331907168,-2.855677507603441
-2.294971209735343,-2.853162259115413
-2.2830903274152714,-3.178947621636817
-2.277680803072667,-3.1941700659603223
-2.271141819147177,-3.0664672713580687
-2.2689381608803165,-3.007441083572463
-2.265653920551536,-2.909050788309502
-2.2635922907504655,-2.81974952138632
-2.263137274161847,-2.782619378181579
-2.261889928584737,-2.7386131279005204
-2.2575834705443003,-2.460653448248172
-2.2560292913948086,-2.416882409934172
-2.243401428710252,-1.5490112667411045
-2.239501018659604,-1.1932330483398497
-2.239127976162048,-1.1547215102329698
-2.235254598481022,-0.8902117466646632
-2.232415318846387,-0.6547521195046597
-2.2272067749999622,-0.24902898951744104
-2.226448941089324,-0.21214233627554654
-2.22268866845378,0.0697508285785832
-2.220088015980518,0.29068517763652607
-2.217341872554115,0.4738095298361245
-2.2121866302868516,0.7889469767733408
-2.199692110494344,1.4195469362318989
-2.1960267450379147,1.5223777072417681
-2.195224361739988,1.5351510922207887
-2.193599949176172,1.5972557198818094
-2.1931661878253914,1.5936249829294737
-2.18781532718018,1.7108423146633036
-2.1871201963069797,1.6908680702610053
-2.1795382340795912,1.7486235112355346
-2.170603853139574,1.6757323906193535
-2.167225759688907,1.622491080764515
-2.1629585293578106,1.524794809352354
-2.1535384230485857,1.2729652786955197
-2.1404308102780174,0.9235181417648485
-2.136363717764322,0.8259380406743728
-2.1337980266199987,0.6979053454972239
-2.128680553404841,0.6443974176338771
-2.114036957543119,0.4574478653717117
-2.1128385695980754,0.4037843426075167
-2.1104764569785788,0.42783897769367635
-2.108457065833865,0.4069241242371165
-2.103069600709566,0.4780308705268711
-2.0959492924899834,0.5883855666660717
