n_harmonics,base_freq,magnitudes,instruments
9,1.1176761611851558,"[-0.38413778 -0.20988887 -0.10828923 -1.52983208 -1.48376632  0.68338001
  0.60007384 -0.3827663  -0.96834922]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9994472851452905,-3.544790942469758
-2.998758890072182,-3.5747987177728415
-2.9892899940948015,-3.6132419849967827
-2.9785100753995977,-3.676732760565963
-2.9709550841571475,-3.735503783953303
-2.9662951573740406,-3.784515268905728
-2.9615176351695984,-3.8047575490656627
-2.955633248928779,-3.8420586550691778
-2.953597235022161,-3.840751333746816
-2.9524868513830014,-3.8001074310013987
-2.9517933384077333,-3.82402193349479
-2.950001474698211,-3.8200406693761355
-2.9408450776297297,-3.9167458835471973
-2.9359930529198413,-3.836880694509811
-2.935158006084886,-3.852453723569328
-2.9325060690202562,-3.8534151237514194
-2.9276414622468083,-3.874275460278163
-2.9215055669531242,-3.8512262845097562
-2.919858491375866,-3.8695791942103104
-2.9120602854086215,-3.8061864742987277
-2.908513658894565,-3.8578463717948304
-2.890728701060846,-3.763799033682606
-2.8819797336526785,-3.7529958903913347
-2.8812359513689607,-3.750084552063898
-2.8697957274397963,-3.656414171785199
-2.8606518887985226,-3.5846114624369094
-2.854094862741698,-3.560272236031009
-2.8381282844400255,-3.4080840645562245
-2.837076469171871,-3.3839806962524728
-2.8329591172621154,-3.4042134984712
-2.8323129333080166,-3.352220598648345
-2.826137798061973,-3.306328346349921
-2.8234067194921666,-3.2677801560581905
-2.816397240599179,-3.180511940641825
-2.814012464155806,-3.173643863148843
-2.803658947168267,-3.0586511556445073
-2.800972107515256,-2.9969075746241387
-2.7971202923622656,-2.918255845917945
-2.7919532916139103,-2.8848117087173524
-2.7897442256994145,-2.8459096273854834
-2.775722927569481,-2.7221943230847074
-2.7702679886030834,-2.6167782675992624
-2.767884710715834,-2.5530766767197193
-2.760434142567499,-2.516274145925571
-2.7579576196365307,-2.470382528321062
-2.756342757087908,-2.4545854865612626
-2.747899748930683,-2.2867807672965466
-2.7446989995959425,-2.246897845285235
-2.740744603316584,-2.2356001436993886
-2.7407150403797598,-2.1919520328150424
-2.7375563766949726,-2.1883787390580296
-2.720937097511325,-1.9364134194127385
-2.717422765759591,-1.8358936439747673
-2.7173325317861754,-1.8447236493298325
-2.7080145009948464,-1.677948555072483
-2.678150147502534,-1.2890808199087231
-2.677128635467305,-1.275699595150538
-2.6611737915086104,-1.022532128123518
-2.660504706846389,-1.0037305369400444
-2.65529451815944,-0.9571283150968057
-2.6516779144200253,-0.8970525923660446
-2.6484592659423187,-0.7787396950935093
-2.64561828374059,-0.7712259393518506
-2.6384796520763385,-0.6894591065273211
-2.634580214902078,-0.5859989568872832
-2.630721116859345,-0.5422473891889774
-2.628264265185785,-0.5044889808636527
-2.625904737380587,-0.47820479949476363
-2.6255928379962685,-0.5594263566347673
-2.624241069382219,-0.47232599701269024
-2.622472722804095,-0.46551285321735264
-2.6160180741003853,-0.3141615776663091
-2.605089686528853,-0.17822980587121987
-2.598935590149038,-0.10024663649646652
-2.5969448370987394,-0.07516980866754693
-2.59675471372611,-0.08566811149944016
-2.5847913750177574,0.1053212748936105
-2.565832993550699,0.35462539883631283
-2.56136196249579,0.3548002895021155
-2.561267089868438,0.4550810382326169
-2.560993599673112,0.4069200183525186
-2.5544305105132956,0.5068357196550921
-2.552668230736799,0.5086726601890708
-2.5445674709008417,0.6104732784142984
-2.5265242893180213,0.8136426375565055
-2.5223922336724023,0.8571719086460876
-2.513505737992034,1.070969407918089
-2.5112843977358272,1.0134404332547817
-2.5061679128430665,1.1436513072081387
-2.4975088138782167,1.191457265916601
-2.4964715528926673,1.1941574465772213
-2.487562600358266,1.3180023140750792
-2.47969202794469,1.4167879391068794
-2.4777273511947686,1.4030297579763005
-2.467613133193779,1.5432699060764743
-2.4458387410018623,1.7038815052200373
-2.440459641264643,1.7755451930635184
-2.435173427900823,1.8317048359923984
-2.433847566350249,1.808064062702809
-2.4243156341497833,1.8530235452294725
-2.4197731908521254,1.899297034611581
-2.412961500163996,1.9186802542342025
-2.4093304172225087,1.9843543538838238
-2.398838999466204,2.04141983449225
-2.397154041213664,2.045912701551264
-2.390656371308989,2.091452577178243
-2.3558029285617748,2.2290990927639696
-2.3508752860662216,2.2711757672674855
-2.3416649002388743,2.2538896299765314
-2.3374419816864673,2.2545682802447837
-2.329533281702983,2.2759400236684626
-2.3267818991171403,2.2662981252825083
-2.3148483899100203,2.3125988542351816
-2.313362625975435,2.2854220690789906
-2.3132542595891774,2.3062585645068547
-2.3099220105602303,2.2379660325370687
-2.3092195395230144,2.298716651283488
-2.2955993850582828,2.2351316287033005
-2.2932007765842277,2.2224967528025994
-2.2907453708766328,2.198251324662574
-2.288659701528296,2.2193183794329316
-2.2815546804252387,2.191680245932341
-2.2764438163822174,2.1747777197561606
-2.271054444144947,2.145629945869174
-2.260949421547015,2.050446995241205
-2.253358595846718,2.061591416598816
-2.2464295177815856,1.9874953176390748
-2.2392515545281717,1.8866309697137142
-2.2392496682335663,1.9134963576686204
-2.237311811001005,1.9021034504433767
-2.2307594210905908,1.836089377340179
-2.226616004938208,1.77496378563377
-2.221737814964797,1.7697589119148602
-2.220058855084818,1.7272585770352245
-2.218439814011007,1.7310034263096352
-2.218062877148384,1.7438924604833754
-2.2034773323862042,1.5812215538573375
-2.195799657011258,1.4391279044210208
-2.1918285852069506,1.4178201858094062
-2.1788520482809157,1.262361930858852
-2.175761970876097,1.1604283556533947
-2.1741917884633737,1.1940583373238818
-2.16965680923296,1.1021696300814185
-2.16831908971436,1.0889415920652554
-2.1647751984631967,1.1044523008870664
-2.15290253679602,0.9762921427366602
-2.144797300955937,0.7813452945718321
-2.1433803822189885,0.7738164765677042
-2.138747248065145,0.6792982384162992
-2.137354709760224,0.6955635015319362
-2.1335996893291833,0.6013073821234098
-2.1218980523983335,0.45353578267252254
-2.1048347436370367,0.11555893259542854
-2.09132478090941,-0.09027985784995163
-2.0876276798619124,-0.10127204579479585
-2.076900509099616,-0.29329616699122363
-2.0684776339109083,-0.40220920928608456
-2.066505059392772,-0.46443746995781243
-2.0588185148853473,-0.5255933390747684
-2.054141942898093,-0.6266190806969687
-2.051534478045415,-0.6767378770269374
-2.0447738556466524,-0.7209785558577377
-2.0380336732193363,-0.8525391970559123
-2.034196246579345,-0.9044880407384434
-2.0290372412690876,-0.9347280977544166
-2.0252625595105607,-1.040483204223064
-2.0226719666812327,-1.0435979152631922
-2.005998680266381,-1.2893832694212668
-2.005105618754661,-1.2896015413338011
-1.9991328380714237,-1.3336091234897143
-1.997011701017131,-1.3460367039610566
-1.9957420972831594,-1.3833853358079637
-1.9933100575913507,-1.361994730792294
-1.9783567623455978,-1.5416791765061848
-1.9757309061032036,-1.541087417120318
-1.9746297075804027,-1.5133670571454378
-1.9743973195049738,-1.56281180680207
-1.9714659352764967,-1.5778202940007242
-1.9608901406968746,-1.646380444835378
-1.9584403691801748,-1.6577281831339574
-1.9406936334935874,-1.7388796575489796
-1.9340936662471127,-1.7281194114863092
-1.9274815064952346,-1.7773329144013055
-1.9264399348676244,-1.8327545690785911
-1.9169096399485888,-1.816453981267862
-1.9161531511434227,-1.8023763875347192
-1.9150730541942056,-1.820830210173438
-1.8996411722415087,-1.7543248160128733
-1.89384906463428,-1.7770682242986937
-1.8864857316016839,-1.7252288764161987
-1.8717285864584088,-1.6271567756730894
-1.8682986503047292,-1.595168986979688
-1.8666838898145206,-1.613692720641805
-1.8640172059331488,-1.619326916229093
-1.8628734997430478,-1.5597786730245795
-1.8627008967107257,-1.5635254890303305
-1.8588768641956808,-1.5578118033928166
-1.8510574298599323,-1.5262588616132915
-1.847938528670042,-1.4746500658830093
-1.8350294228539177,-1.2641610477380578
-1.8339828754153502,-1.2601658450282829
-1.8293886829646782,-1.283915069007946
-1.8035637929996973,-0.8189033626553742
-1.784457304616929,-0.5346406091561653
-1.776815094479587,-0.33892996760838756
-1.7728906149242873,-0.32508210676899635
-1.772519568762509,-0.31392089030138287
-1.761958339712005,-0.1004758414921311
-1.7516750224880109,0.0923631416319511
-1.7465068328907627,0.26607426714224397
-1.7384458123451831,0.373510918968246
-1.7340118245781002,0.4980419001442047
-1.7272466985408026,0.6355006111310311
-1.7260005435986105,0.6291002566534865
-1.7132674978914513,0.8945329115135916
-1.7105626048903453,0.9710421669296659
-1.7075268403181951,1.028014847306341
-1.706205528136212,1.094700696031699
-1.6876064286456105,1.503847575922888
-1.687344907390389,1.4455755965303358
-1.677717790535306,1.6621169954932569
-1.6690171598899977,1.8738876367801736
-1.6686770971916876,1.869435004023914
-1.6673326948509588,1.8400474995302767
-1.660025010947516,2.051197087161738
-1.659747640989094,2.0998934833810083
-1.6579769999321676,2.055791327739012
-1.6578492362744548,2.0759296752559604
-1.6290364865337008,2.644215364525508
-1.6240740446438273,2.73585989457642
-1.6172143794888254,2.860066014954871
-1.613780654456894,2.9653624425335896
-1.6113864564166782,2.9606182048804106
-1.6113367422523037,2.9586655904355843
-1.6083418667727047,3.0202058465414496
-1.6074807235143365,3.0445737796621426
-1.605057767840842,3.1163032179053274
-1.6036235299410782,3.102888005235954
-1.59008330994997,3.2665817510583897
-1.5895670339629226,3.3096455602727732
-1.5890632347003169,3.2997072318617002
-1.5885971769637461,3.296183128464127
-1.579372330224555,3.4654597331924433
-1.565232824585368,3.6191789181130183
-1.563506314606424,3.628041802262161
-1.5619525561593204,3.6367331243167147
-1.5534009118756764,3.7146661260297944
-1.5527584986730798,3.7783465521611235
-1.5451305751768147,3.852066985701207
-1.5282653930622774,3.979532874614798
-1.5278447334424512,3.9975327810914836
-1.5231365498860239,3.987407603917298
-1.5181455572526117,4.022272612837415
-1.5111517761179851,4.089428582395375
-1.5093545696025064,4.017755685279448
-1.4732593386960444,4.094486858583333
-1.464713431091626,4.108644988733324
-1.4549512092972157,4.125944331855744
-1.445756507904391,4.031934904263781
-1.4444842795358863,4.059123928034762
-1.4220539087153337,3.9643000695669244
-1.4200726460706419,3.9541500855013365
-1.4142121086215442,3.946265618049653
-1.4128105079190945,3.8850837504974556
-1.3933401913924912,3.7502534510535175
-1.3696328400272992,3.593922894081152
-1.362100285018847,3.4392918096562726
-1.3558234361268184,3.4353321347819654
-1.3537593854615044,3.3986016216186172
-1.344544840460569,3.358013170829249
-1.3434866644164392,3.3186563767836237
-1.3144086411597935,2.995005911076247
-1.312175564568364,2.9553732229387992
-1.3091536414821299,2.926282711831
-1.293393258705371,2.7778762374985764
-1.2901933276350273,2.6872038800895695
-1.2892778315885594,2.6719696987890065
-1.2886681001525797,2.679045381076031
-1.2845761804318878,2.6264214850957646
-1.269268535195012,2.4549273509671417
-1.2458817666890876,2.2058761621826477
-1.24237960559354,2.2040074291220417
-1.2328616031937896,2.0706887765052926
-1.2300244185656233,2.0795463628368087
-1.2241906600136387,2.011655715533541
