n_harmonics,base_freq,magnitudes,instruments
9,1.3097228645318375,"[-1.27970193 -0.07493234  1.33990435 -1.47271985  0.96719578 -0.67074706
 -1.18862601  0.71635451 -0.99147996]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9849133029509125,1.1343644948149312
-2.9830660069866224,1.1251988188634787
-2.9826628061522436,1.087337684259392
-2.982384787641497,1.1299905609721435
-2.9694545699992414,0.9253085820486919
-2.9666462840630823,0.818871945895881
-2.966561777774003,0.8485976465820816
-2.9632520818468087,0.7804415196074568
-2.958762550004879,0.752675309130409
-2.954567847616686,0.6666519993601893
-2.9344386352575684,0.3763419456776385
-2.9342241309313017,0.41255352284839625
-2.9336415164253546,0.40546488491447413
-2.9330619782155005,0.37313795475704553
-2.9264124327591516,0.31464318654170587
-2.9234693619989827,0.32172728367085407
-2.915159699601962,0.1296784628972859
-2.912569276583668,0.08058181962758224
-2.9035300118374296,-0.00287736649406534
-2.9022828372552585,0.0029000904721320064
-2.9010994668905257,-0.0003040617235125914
-2.9005010644364395,-0.03310617763652709
-2.898911156911555,-0.06040638847142262
-2.89358331971245,-0.12799155779993596
-2.8861374469614987,-0.1275265484898525
-2.882157153914395,-0.15756029755170708
-2.881001885331669,-0.23072839096184425
-2.866546666682428,-0.3245517296716813
-2.8646724006959907,-0.35147729174671777
-2.863792020739031,-0.33048351582773106
-2.8622735446194456,-0.35368918532595217
-2.8594007422667636,-0.34760893364187917
-2.855539853284537,-0.38330913859061405
-2.8519926777536857,-0.3852713059971721
-2.8468175025407625,-0.43399809660929
-2.838107754757769,-0.44187290255968675
-2.8246948791645945,-0.47199048434674046
-2.8173584177518443,-0.4352840535897348
-2.8145071744210357,-0.4609667971356101
-2.808546897714222,-0.400700358075775
-2.799772964254665,-0.48061209694055373
-2.7921979644753065,-0.4164486433531276
-2.786167077957833,-0.3894013623948371
-2.7645725237098944,-0.2275740458379713
-2.753170210668501,-0.09498457304127494
-2.7495802548712542,-0.06299691908444172
-2.746597491736291,-0.07306899080188982
-2.744235262785386,-0.025757253140404193
-2.742906316625106,0.0032543123589158125
-2.742394460555316,-0.03783513731615634
-2.74096269435145,-0.0352575201137404
-2.729722488534936,0.15880628025441804
-2.7288718445402975,0.16169578272537277
-2.7217467853855557,0.25505278522955954
-2.7214753887068923,0.2603490652944964
-2.714740998032269,0.3700454362475034
-2.7061323313339445,0.46459321391680386
-2.7013069311686326,0.5356153176649636
-2.698252645576984,0.6001490763181133
-2.696150712877764,0.6831309893106651
-2.6940751902258198,0.6530951684852744
-2.6928217226257356,0.6656433185728483
-2.6889457460832427,0.784715708210288
-2.686180753220859,0.769370434808115
-2.684846255678268,0.835812601377994
-2.6837917717090347,0.8134725881068472
-2.681528176463135,0.8711954166926009
-2.6795588535428525,0.9022229723153103
-2.6710181458015723,1.0484074767063212
-2.668506106748686,1.1140680598915427
-2.6602944416794854,1.2570390120461683
-2.659533566317908,1.2996357032023917
-2.6456464226699463,1.5612830104702229
-2.6381829718537575,1.6640565110953278
-2.636774405079656,1.7227309523954744
-2.631311132764132,1.8526307121452577
-2.6308555098769277,1.8309687201480531
-2.622700837058406,2.0566204376239923
-2.621556025032192,2.0546802302289096
-2.6172339788791383,2.0797866131682983
-2.608373167475426,2.2801834124956994
-2.593251710086656,2.585653231742807
-2.592230206010277,2.6324058302426003
-2.591047966052459,2.6549424385939218
-2.5781437858995147,2.944622524129293
-2.5737822005882034,3.0420634075905344
-2.5675131931927204,3.1239085658375507
-2.56200194112804,3.2878988445423905
-2.55880819073822,3.3222030259173736
-2.551471194402804,3.470328706642963
-2.550369059921831,3.503389786525395
-2.5472280900854116,3.5238968185809507
-2.542561513961747,3.600605796753739
-2.5368511619723777,3.7286889306141897
-2.5311883278385663,3.881404842829926
-2.526105779810342,3.9265096814403395
-2.510878043021445,4.21587928984626
-2.5091994747369917,4.2500072337668655
-2.5012738238206396,4.361732490630223
-2.5002953417638336,4.398861336032369
-2.4986978676739664,4.478356403704456
-2.4870290526430385,4.617761491290585
-2.4838805067320227,4.673577367137881
-2.483279235759687,4.690639650888655
-2.481856970937864,4.740828495201399
-2.456212556981696,5.094912751979361
-2.4521630945033577,5.116462653959622
-2.4511688801178306,5.112306102292984
-2.448823161337998,5.147729896680775
-2.447955277249224,5.178783470156855
-2.427456611421743,5.311696646727185
-2.426281899153441,5.356271076396394
-2.4258273475359307,5.398260356781251
-2.422996322878884,5.423734723284667
-2.415386437137066,5.452084169964056
-2.4146335603832236,5.456476702715859
-2.413623402175568,5.488104849219534
-2.4020060603433953,5.552381466950346
-2.4002111765337677,5.54187019928847
-2.39098110795828,5.565218936042665
-2.381931495094669,5.57530410554448
-2.374204014411523,5.562777937485677
-2.371009502269883,5.585496870446633
-2.3701971290345423,5.58175544062732
-2.3511849361693806,5.506266655640425
-2.3373917711994183,5.382131515572953
-2.330104492326826,5.390798009648837
-2.327768296437527,5.311107607929903
-2.3223570491465995,5.276557923281947
-2.3081999886096174,5.103288496061583
-2.3007808673575814,4.990601965999143
-2.2988815166203986,4.925525147903099
-2.2944192059573503,4.854378359652287
-2.2855008625718307,4.7569582272539055
-2.2849864247824567,4.6926035103584836
-2.2808291167227344,4.6396965663133765
-2.2805082742419325,4.643004397910749
-2.2755221068408655,4.552282343832935
-2.2713866814009256,4.3967853099630005
-2.2652169773122797,4.309034754713752
-2.2551446575839504,4.175650021920186
-2.250947354337204,3.9845353640957595
-2.2469745287969776,3.9231337559872603
-2.234377385358284,3.600710878090639
-2.2164676141400994,3.0211908541640775
-2.2055481326796658,2.737781171319735
-2.1935996299008433,2.3574207424667217
-2.1910619953388055,2.2731566528127365
-2.189156780366656,2.251363266843038
-2.1879349929369742,2.175752066497108
-2.186260949496914,2.1556868593473513
-2.177986998515596,1.877898688248999
-2.1613456938735798,1.311461460206186
-2.159111803081995,1.2648932328177587
-2.1544456636279534,1.0916887727173483
-2.154217547905422,1.1233844086835505
-2.1478144525529657,0.8690064985765501
-2.1471939154436956,0.812769816396342
-2.1463237683907703,0.8170976993364135
-2.145838628412749,0.7835005950059182
-2.1393476985098445,0.5627833830046659
-2.131341225994247,0.33928405321304556
-2.1251035016479554,0.07764647424869137
-2.1179138557873887,-0.11159678425543193
-2.117341668118593,-0.17262490200634972
-2.1169036618902863,-0.1698161802512568
-2.1151882833054216,-0.27790305922529907
-2.1033245369594025,-0.6150528166335445
-2.09939974908148,-0.7272412047219778
-2.0933122601815453,-0.8747451103458103
-2.0733849633448598,-1.5230150448102302
