n_harmonics,base_freq,magnitudes,instruments
8,4.011714916767637,"[ 0.94283124 -1.54397469 -0.39359027  1.9587763   0.47940596 -0.93627983
 -0.75939436 -1.22562288]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9999433010099064,4.082208978703698
-2.994480023379144,4.110069133342589
-2.9940552242725627,4.11076592693122
-2.989719875290369,4.0739400266913295
-2.9508830100621006,2.8610599527546983
-2.947625834486441,2.716964166138265
-2.9470113662157265,2.669339290483035
-2.9361720944106784,2.0058954564751366
-2.930180698704093,1.6120698858120917
-2.92877243791175,1.5081075090756402
-2.9221352002521526,1.074376496654994
-2.915599458403659,0.6505589800517887
-2.9148924030527414,0.5962856791132618
-2.913873230305962,0.5179062666799472
-2.9104400636851633,0.28218950915716917
-2.904465504027197,-0.06265184337199867
-2.897310765280251,-0.4971266389060059
-2.886740874443318,-1.0634828659825424
-2.8793114563030415,-1.3398412101531598
-2.8783063442513317,-1.3643857289742822
-2.8740047113638925,-1.5481959224321264
-2.871859127314712,-1.5769505803608237
-2.867198359435297,-1.672699403394728
-2.859058900166702,-1.7696018784379788
-2.85649043700142,-1.7924606806393903
-2.8487889498795127,-1.7934362768184255
-2.848571179221666,-1.795249567571722
-2.8482278826922087,-1.791263803536445
-2.8465061383904864,-1.7548453374330149
-2.845667638532678,-1.769060874501335
-2.823523314815139,-1.2803088314216267
-2.8089114903576933,-0.7893650327918744
-2.8067360419696508,-0.6935084246162994
-2.7705848696375943,0.41133422612919474
-2.7591979619897256,0.5933576795447009
-2.752908767182082,0.6259517374434026
-2.7420746595376704,0.6151311354580667
-2.735955081307398,0.5939262974995843
-2.721456005276453,0.4171279270695897
-2.7150950943790773,0.3251232088420197
-2.713853483348579,0.31179990681199954
-2.7011814300523254,0.08113349860538795
-2.6949984038082686,-0.019842276320542362
-2.6914176291947953,-0.04761714292529108
-2.6884608767986142,-0.08262077310950645
-2.688095906266742,-0.09349875336410393
-2.6835972292599504,-0.14100352934250898
-2.6816101155364036,-0.1811173506741314
-2.681600276629603,-0.1931758718059311
-2.674080391525382,-0.23952523918416935
-2.66912637349548,-0.26271645073661476
-2.6679385103660724,-0.2634013998102067
-2.6674176051915826,-0.2591617961499318
-2.6665275201665084,-0.26685408859821746
-2.665609812441847,-0.2540585043042446
-2.6625877370233573,-0.26508663435705593
-2.6490199059756083,-0.21367225283889504
-2.6402840631944384,-0.16615167499485325
-2.6389412830484664,-0.15300921009935473
-2.6103119959590457,0.1084087047152319
-2.592302528544251,0.08333995815492919
-2.5874982473596426,0.051719239517718396
-2.587459631869096,0.03333639087251042
-2.584693129834668,0.04340759968169528
-2.5653355204380413,-0.348768972113712
-2.5640212707446146,-0.40224250161262776
