n_harmonics,base_freq,magnitudes,instruments
8,2.206181184593342,"[ 1.40541369  0.51788178  1.8414575  -0.43066749 -0.23453828 -2.87235177
  1.54211757 -0.93841321]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9989003036468427,-0.7260771065391725
-2.998238050459741,-0.667031909174333
-2.9912461248438014,-0.42590592486838746
-2.9811749054698433,0.006395871909809184
-2.9715114737683814,0.4875417975292975
-2.97112999096786,0.46472079332433147
-2.9689064982182862,0.5881831800868615
-2.9427015273611206,1.858337334210406
-2.929625250549834,2.4206129120671034
-2.9276712766380157,2.5707529612527242
-2.9249792609758547,2.6198521191423114
-2.9246738242341337,2.6277163685318636
-2.8954493121316407,3.8613564990820795
-2.8874122754043645,4.103306618698145
-2.881298258364582,4.243398777988427
-2.8676022480433287,4.514166415327477
-2.8671205788545926,4.549050485847308
-2.865712612231139,4.512241146528321
-2.8652958997408273,4.576144993197093
-2.8557440739427715,4.728803423880289
-2.8535135916379546,4.724413794134022
-2.851806840603474,4.742287820351441
-2.843445822427771,4.680205890196916
-2.842664499174318,4.634048205016724
-2.8301622418378405,4.62952570125045
-2.8200891741251666,4.467701497388472
-2.8155905372898915,4.407787975451823
-2.8147920661538643,4.3564983412001
-2.8098929704349604,4.249137477640945
-2.808358124271561,4.156444919182674
-2.798465348015526,3.822668573194846
-2.7965508625900473,3.8336592591242216
-2.7935778430920326,3.722448232936832
-2.79014503718985,3.5001641687733223
-2.7843254503115307,3.264859948062484
-2.781862936792359,3.197007108999761
-2.7769261175646736,2.961678511852102
-2.768080369981786,2.602141411554399
-2.731118673301804,0.47241726868992057
-2.7243406449947933,0.0764980081602733
-2.715279514686811,-0.43407354165599593
-2.7088336373727686,-0.8203177071960931
-2.699963607363205,-1.3241199545197555
-2.696778662190196,-1.461047476396493
-2.689227030920394,-1.8332435086418404
-2.687958997695585,-1.8787003402566491
-2.6825012890456295,-2.1864363360078265
-2.6737603238677536,-2.581931924707414
-2.6669604965293474,-2.8210014575077254
-2.6571054121343805,-3.0733557873715296
-2.644884316333486,-3.367636034113492
-2.644053721158814,-3.5001826330743064
-2.6365388461955477,-3.512830837058588
-2.6291493665721584,-3.614765428132254
-2.626377560209219,-3.6438020539061684
-2.625193623342387,-3.6590331890531598
-2.6071401817295845,-3.6905069013769
-2.593809513259236,-3.5383686808156294
-2.5918932100311762,-3.5249858248324903
-2.58194584651509,-3.284571514953856
-2.581462083908815,-3.2594868483157127
-2.5804820842553875,-3.2439562515115146
-2.571893559787756,-2.982880804403243
-2.5643796651430995,-2.738186418309303
-2.5638152996699777,-2.8088104269866045
-2.562419345622022,-2.743862639891089
-2.561962108938677,-2.7481139343042704
-2.560079754622031,-2.6866171821616662
-2.5561256571707327,-2.5566198418092383
-2.5494377604236638,-2.3665497535461024
