n_harmonics,base_freq,magnitudes,instruments
9,4.842084844218661,"[-2.50076278  0.50384895  0.07154857  1.15835369 -0.86325956 -0.14632424
  0.11334856 -0.40342739  0.03821952]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.991633062500798,0.8053493061670384
-2.9887724581468964,0.985972203851412
-2.981028298631758,1.3237951210433916
-2.9764093553486672,1.6873504348227994
-2.973745665261621,1.8188491230973785
-2.9724893741559413,1.8816300383712692
-2.9679604875254606,2.098571408909665
-2.9581732821859275,2.411809147287842
-2.9392821035870065,2.7472791323180483
-2.929604594216606,2.619138258979498
-2.917230024677939,2.402275668440059
-2.910621490471491,2.1940957446460567
-2.89603361471507,1.7739710802429072
-2.8896475492186426,1.523530489030597
-2.887549180311301,1.4825708166556488
-2.8782388861722072,1.117195830246409
-2.877887233931242,1.156891281947652
-2.8768530627244293,1.134044100666688
-2.8656577169885944,0.78351604425019
-2.864069977090188,0.6785238583170737
-2.856425536530715,0.4367245181831574
-2.8551934062646103,0.4524482338539113
-2.8490853906425597,0.22454579103416478
-2.837558298006213,-0.12189350037052457
-2.8345786289839334,-0.23393204207328586
-2.831332909987942,-0.3762439095575808
-2.8194993901049523,-0.7908458198829414
-2.8156320321608,-0.9431546846194668
-2.812467720999377,-1.040578630242532
-2.80626615922197,-1.2829338335105451
-2.8038364097452764,-1.3239536204709947
-2.80160164380153,-1.4223904816913109
-2.7984115439198036,-1.4870126554866316
-2.79132841369353,-1.6976900802347599
-2.7868869358336874,-1.759419845904732
-2.775085050997137,-1.8489733462016444
-2.7661803799855713,-1.7369310768659603
-2.7539762325101296,-1.4762473667360752
-2.7385307250969055,-0.7824511582270552
-2.7368044544236443,-0.6832922906137099
-2.7321749129941066,-0.4804617286244228
-2.7211065435611967,0.03482053222005087
-2.7161249856304215,0.17669392537664746
-2.714309054867516,0.1360314482376881
-2.713720863835237,0.14078239318475838
-2.712641731328092,0.2118022167738635
-2.6880864840110457,-0.16469037512778587
-2.687575342750182,-0.2217201737679725
-2.681492285338028,-0.580739078383701
-2.673083648698377,-1.2646550934392717
-2.6554344454091696,-2.9923333147911992
-2.654845357677538,-3.1026018460709284
-2.641840252621595,-4.378236835499759
-2.634732553747586,-5.009914681109584
-2.634522706258446,-5.052788254724104
-2.628709607556976,-5.396076031119918
-2.626599432664797,-5.507985442119924
-2.6191885625537106,-5.673220367344468
-2.6166051547895046,-5.6966637955997355
-2.614725375448626,-5.719887352128727
-2.607343850521029,-5.490535443544185
-2.606382563290979,-5.412489765154154
-2.604745603959297,-5.360853598700673
-2.6035848165641067,-5.366547226624537
-2.598237561560537,-4.899315767340672
-2.592928486144997,-4.431097648544823
-2.592032176764131,-4.327829689805724
-2.589579809983059,-4.068309848573955
-2.584330200174962,-3.4542875145767424
-2.5805309552476796,-2.944830306963038
-2.5763591478673087,-2.3391281107926996
-2.576175730812615,-2.2911228497454457
-2.5716629425952284,-1.72231290230551
-2.5596373864772812,0.027523620718831715
-2.5537053748576635,0.7036528336121445
-2.5512819092750427,0.9327986114397223
-2.5509379127927634,0.9274887745708768
-2.5415683471942687,1.72910805705193
-2.528452814052409,2.196654345869401
-2.525487128248884,2.204420435319445
-2.523658815459264,2.1765616324108232
-2.5201593062216903,2.097109564016567
-2.517910146323655,1.9987365479766328
-2.5168861679251457,1.8976756108720294
-2.5127826224850924,1.7479226269890087
-2.503288562382955,0.9575079069951333
-2.4991620875761438,0.5761518075032557
-2.4971539935915525,0.38565662366488884
-2.479225048049682,-1.5154158743154338
-2.4777040450886414,-1.7166801612625178
-2.47593833303732,-1.866511930284307
-2.4666596021034044,-2.6389130406415497
-2.443142230954243,-3.0910427765758794
-2.433772749253344,-2.5990994079211895
-2.4224745792389273,-1.752274717562148
-2.4222903810925995,-1.6552986316595215
-2.414757778539247,-0.9180234194208833
-2.4113088311015956,-0.5370509171866462
-2.411189438871892,-0.579842902139408
-2.4060165317416424,0.0009361941913354861
-2.400263183058012,0.6280444041732887
-2.3994359982477818,0.6902940066200947
-2.38223440666029,2.042817462339662
