n_harmonics,base_freq,magnitudes,instruments
9,3.038858197467564,"[ 0.235572    0.73118014  0.03264118 -0.827975    0.7729963  -1.27832996
 -0.70727699  1.95100819  1.74206956]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997350900019729,-1.7621347194754238
-2.9933966700266446,-1.6439064476452991
-2.9903129882169592,-1.5350152121803993
-2.9859169829709575,-1.3784724438087486
-2.9824662594632603,-1.2277582473623139
-2.98189934059788,-1.2043646065029152
-2.9814735596232267,-1.1824164411145077
-2.971363503408897,-0.7051233377911997
-2.954671189335221,0.16834370880374938
-2.9531316815230317,0.24702843548817505
-2.9528540852795606,0.280182325932509
-2.9526592535159777,0.2896244273654504
-2.952465905377967,0.30095860425496573
-2.95065292314408,0.3954565549003824
-2.9468591650494806,0.5960769777728142
-2.9293209210523115,1.493653681092892
-2.9234939337494295,1.7534135024989825
-2.916352380646851,2.0415638271627277
-2.899490864500063,2.5165078569027797
-2.8984310596744662,2.533512237543147
-2.8915855641321695,2.6475932195859495
-2.886592615576567,2.6935053531752984
-2.883024963569232,2.716026184804745
-2.876527180608546,2.72936214014339
-2.870071371701253,2.695096689723165
-2.865563228387704,2.6649489469932495
-2.8651704703256886,2.652224640375961
-2.863679043314736,2.630768178177424
-2.857670447612623,2.5501727989213694
-2.8464780168455066,2.3541723932876852
-2.844793217990624,2.3203628576383966
-2.8327974321190528,2.0802215243815647
-2.8280303591229563,2.0019821607139625
-2.8107667088031825,1.729922744039219
-2.8094781632491017,1.7293045501493207
-2.803851554806517,1.6980127015666628
-2.796609943868808,1.6815446358352018
-2.7868910296050067,1.7294719065763504
-2.7829561869339763,1.774769344470939
-2.781881540814047,1.7931428402481027
-2.7809946182673064,1.8077157539646225
-2.7800881019645916,1.8022192923748137
-2.776769946961905,1.866444425251349
-2.775485638878023,1.9073302566959416
-2.7538321095063774,2.5332684721847993
-2.7517983881664554,2.61479227350396
