n_harmonics,base_freq,magnitudes,instruments
7,4.707775715078668,"[-0.00376412  0.29559954 -0.93984192  0.87318857  0.59774248 -0.04185142
 -0.36232783]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9965132402435213,0.4992442351131683
-2.9896340634222502,0.8252793487653592
-2.9571874398404185,1.4095606423156846
-2.943390345446856,1.1726018592816627
-2.9385085295772413,1.0205486453384933
-2.912197749132592,-0.1278023697710739
-2.9056011430105935,-0.4427009166459997
-2.895998736139735,-0.8924219038974349
-2.8931112711250884,-0.9956388704155478
-2.8888351946719584,-1.1889301062526256
-2.8680654621294615,-1.720624591383588
-2.8630300506459494,-1.7810339692273802
-2.8602412911590127,-1.793616654436783
-2.856971192210646,-1.7848420912357124
-2.8533859330400855,-1.7569085462846026
-2.8473589426337265,-1.6863385291904363
-2.84447517824744,-1.6036940395175776
-2.842660407944485,-1.5833265124991087
-2.840498161045831,-1.508435436908201
-2.83250997557302,-1.2701173898099702
-2.8324838732760353,-1.290209860967514
-2.8272133096230267,-1.051547793286001
-2.8247793435960613,-0.9697663707617082
-2.8233823216660148,-0.9062954197227336
-2.8086441660743606,-0.1951779668704396
-2.803769949301163,0.07649914270516299
-2.8022919551161625,0.1539423904377428
-2.8018247711755677,0.1825420214939437
-2.8002756391017454,0.25913199449959307
-2.7978921928938796,0.39274692271337713
-2.7899530445683913,0.8237814381321104
-2.778938771684518,1.3742190799457108
-2.7752766942299765,1.5480396376088168
-2.7669540696033903,1.8928852443413646
-2.761150669498054,2.1240345044931517
-2.7596875010757875,2.1586629403039503
-2.7587190249336278,2.2040582545937726
-2.7543423472615487,2.334686934703055
-2.746209032375374,2.540976395587621
-2.7427375545892394,2.6009233989410308
-2.742717621081511,2.6178248970351956
-2.7410868609517287,2.643244926324313
-2.7285135653591475,2.768267077280383
-2.726257040315823,2.7864132145569434
-2.717671015606543,2.770872367530423
-2.7167642736621365,2.789225153901654
-2.7164387768039524,2.774005649473586
-2.715625362749096,2.7796715319764354
-2.7142918555017914,2.767330016172892
-2.714244733060165,2.76941176883777
-2.704372982897306,2.7033813516800835
-2.696670056920413,2.61868147913395
-2.693540389959792,2.5339982569154667
-2.691727448746585,2.5352691090292416
-2.6881492681740755,2.4739288910425827
-2.6742145053337247,2.18409706878024
-2.6731381676789736,2.15980358153981
-2.6610096198466033,1.8712974251850103
-2.6603778706338668,1.871997651035686
-2.659231210352811,1.8187906251487977
-2.6491897228935355,1.5723456579155362
-2.6487586779199033,1.5497671480971578
-2.622626510492717,0.8187243704674801
-2.6156956517079952,0.6342987184122683
-2.610041473025029,0.45564685358312595
-2.5968682894792137,0.1072675162232222
-2.5943750720631584,0.06457853258252877
-2.5824689247719173,-0.19100657203487958
-2.580008539129382,-0.23264090513339963
-2.56863327793907,-0.372147906725632
-2.564715915706745,-0.4037534334560239
-2.5569979915403493,-0.3946559243546665
-2.555709767533962,-0.4042790019774759
-2.5515946541689347,-0.3856045787207028
-2.5458440098938766,-0.30004599428274337
-2.53686436685286,-0.1433422391729948
-2.5355080689451137,-0.1125818750132771
-2.5353742281549136,-0.11931777792023476
-2.532364100379814,-0.015153639880796568
-2.5296655788324713,0.07076390555442164
-2.5286747513832846,0.08713589156964163
-2.5255148800952436,0.21596706713251007
-2.524494818200337,0.2432349776492816
-2.511717718412689,0.8031866730409013
-2.4875322582579287,2.1316351889367726
-2.486896209903339,2.183862361002875
-2.4862828431652177,2.20422984012697
-2.48316174557271,2.3765901336212374
-2.4758654819862604,2.764823133158334
-2.473856341042305,2.8801093018740436
-2.4470523978200625,3.8363052033174525
-2.4457503436204906,3.854380023111109
-2.4257025696749555,3.7664228077909847
-2.410721894067283,3.1703623075275535
-2.3981757509419825,2.3585055070600145
-2.397973470362474,2.3176224728644956
-2.3882607963397025,1.5480368259493902
-2.3857962210743047,1.323914422805864
-2.378303194496193,0.6593836149337153
-2.371337844891211,-0.003707852407926278
-2.363295960379933,-0.7354422703759258
-2.3601175680747257,-1.0356154179374346
-2.3575418906641556,-1.2718768033834889
-2.348699400287249,-1.9942463772581367
-2.341843711751361,-2.486424103156587
-2.3368554373286736,-2.8080085980686733
-2.336477267952752,-2.841458753825385
-2.3312768781723454,-3.1043375220222185
-2.3274899520360033,-3.3030129744440284
-2.32706480305712,-3.3214091051686525
-2.3270590019993778,-3.3053233265399564
-2.320314709433598,-3.530415079655866
-2.3146354004441445,-3.6587524626010293
-2.311785038705703,-3.681548017444374
-2.3001537853198464,-3.666894866537063
-2.2997985356915454,-3.6505801494168693
-2.2925197848624324,-3.4933998702890685
-2.2918796845675393,-3.487798160398169
-2.2898306047424306,-3.4306418110033907
-2.2713168583198193,-2.648886832493401
-2.2683718985540615,-2.5055482070385624
-2.2630921959861166,-2.2041709531480382
-2.255556905154215,-1.837996890013068
-2.2297251652303407,-0.6771532927033687
-2.22740515459233,-0.6043363340275961
-2.2265333830102394,-0.5797191241631305
-2.2251089883908484,-0.5369135422745078
-2.2091837116457542,-0.30184843196331573
-2.2084518144228875,-0.2839906392077186
-2.203035358134228,-0.29435582989668074
-2.199379252610868,-0.30703157355010485
-2.1861990498864166,-0.48817132744892294
-2.1857902275773338,-0.49317096795607385
