n_harmonics,base_freq,magnitudes,instruments
10,1.531567041349915,"[ 0.27189401 -0.95158425  0.10105032 -0.47309908 -1.73831633 -0.86170895
  0.75990414  1.46929712  0.88551264 -0.77233292]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997979168018731,-2.949831087903025
-2.9881733713977474,-2.501253430632637
-2.985654966375269,-2.3565297644079815
-2.9757989875354953,-1.921566389105419
-2.970521845610431,-1.655445076513683
-2.96813139520735,-1.5478685333270423
-2.9624348933345193,-1.2682009026692098
-2.960452904498627,-1.179048789271433
-2.953494775909607,-0.8487180145675277
-2.922404231643901,0.48633884514229325
-2.9058843243168675,1.1261747554568602
-2.9028109348303888,1.2012892072942176
-2.90260516302299,1.2042485653589015
-2.901616690624783,1.2322494463780675
-2.90036602600222,1.277360013844306
-2.8976178129577557,1.3809954570974765
-2.892792271695555,1.5135868899976646
-2.8916784895067034,1.5556212858683656
-2.8855736445613607,1.7028031533815258
-2.8778866097023386,1.873069582305295
-2.875690194018987,1.9121298270806466
-2.8737187180934964,1.9382174712628115
-2.870653257627902,1.9864998375261689
-2.8650813670531394,2.068898165992873
-2.8598712796219052,2.150827909717192
-2.85167806741293,2.230783835325798
-2.8497766856162676,2.225523020942491
-2.84193860539483,2.2713281591080072
-2.840346940593011,2.256980100433719
-2.8374927737823175,2.2679150983741483
-2.8342412529995036,2.2692770277369894
-2.82413248184365,2.2321463735287344
-2.8240268536365827,2.2183863427828534
-2.8119705569047806,2.129514774269164
-2.807000916881211,2.064051328158454
-2.8061269278718783,2.0533830004978317
-2.795101437434913,1.887188358118099
-2.7941814559775344,1.8550828237290826
-2.7909975993689344,1.8008911873164104
-2.7831740193063594,1.6538630190676336
-2.7810143846646915,1.6188429757724474
-2.7779806632093162,1.5356495332739095
-2.776606604801448,1.5084190762516425
-2.7755351691465817,1.4872511632925038
-2.7751165853540782,1.4759580441007087
-2.765769925790913,1.2555622364079446
-2.7560443373182997,1.0045420807783114
-2.7460014276706435,0.7188736525320669
-2.742401350193087,0.6426075550093938
-2.7291986508571924,0.2862629063935221
-2.7288464751671926,0.27988617286251694
-2.7186632178595858,0.013749863606313549
-2.7151432387135443,-0.05345659869837957
-2.714419080005796,-0.08763357064210323
-2.7135975478273817,-0.11356331216374976
-2.701389900416684,-0.4170984207385101
-2.6932407134502756,-0.5934337651840534
-2.68267975868337,-0.8155271431618719
-2.682670844914626,-0.8041932842190331
-2.6790101032681095,-0.8914441800786975
-2.676999238228254,-0.9352193360156227
-2.6750093316011867,-0.9599302941086365
-2.6587707326087724,-1.2262756816372655
-2.6525633017103862,-1.2972305953300594
-2.6466328015772804,-1.3567630298146993
-2.6354720797786495,-1.433659986106319
-2.6253186131915927,-1.4874834254519813
-2.6145586731692845,-1.5145451001146992
-2.6135752108143784,-1.519688706321629
-2.611086682910723,-1.5146643611909396
-2.594120906376077,-1.449914091398628
-2.5910672382976196,-1.4339564456475433
-2.585542757516631,-1.3848446173165248
-2.5838877823793327,-1.387876309964864
-2.572870305095106,-1.2912972509808915
-2.5680481979325975,-1.2196310335911964
-2.566872463362892,-1.2202083805423278
-2.5426384387475016,-0.8822156437461426
-2.539558745354118,-0.834774416676421
-2.522974597493473,-0.5659205605945588
-2.5201544699742526,-0.522660448539318
-2.518572464034337,-0.4925016798961073
-2.5129224829005503,-0.3919560124146205
-2.5090045002037824,-0.3427758060024833
-2.50886651781976,-0.3237251629780192
-2.5034138842488316,-0.22722678389909168
-2.5026777715437665,-0.23102461814020533
-2.5024034557672277,-0.22074209271497658
-2.5010647437294167,-0.21012561176355024
-2.498214661120934,-0.1476217858089986
-2.4928634750867893,-0.07367433172567239
-2.476516427599333,0.19908577656672855
-2.4649421739629593,0.36491324766191613
-2.4624041372047856,0.3794730183200142
-2.461603530546509,0.39721187427517457
-2.4568087047422207,0.48018848626013216
-2.4352842929244307,0.692791780688953
-2.4308328630740847,0.750683445923085
-2.4280487207658847,0.7774697104056844
-2.4260866886005106,0.8047114451093489
-2.4217041334550533,0.8307334599028238
-2.420655373342194,0.822946911491677
-2.417686618988266,0.8498906576376212
-2.414965117824338,0.8846710540977246
-2.4123194030107866,0.9134932453893823
-2.4010820603016274,0.9655585196168361
-2.4008623057756946,0.9670833082807748
-2.399626916923175,0.9847262412187714
-2.3745581582194033,1.0500990513400494
-2.362193187169048,1.0724184481412906
-2.361710275566341,1.0665856426913436
-2.352712533576363,1.0609074598118884
-2.3488559309687256,1.0778331996231107
-2.332375873772046,1.0404512349404753
-2.3294659305273964,1.0476744960932607
-2.31974997634257,1.0254180508073054
-2.312836607478997,1.0385250116832434
-2.3109519940594376,1.0315529184312426
-2.30715028027278,1.0360390972213522
-2.304246892194289,1.0043793264442455
-2.29690542561801,0.9997814633769118
-2.288373938659399,0.9947356436914151
-2.2849891956679667,0.9939513421650783
-2.271732345602679,0.987637433107765
-2.2559126336700768,0.9886208570926962
-2.249407889654737,0.9826034928107681
-2.2460843457368203,1.0074042460965875
-2.2447598378990756,1.0085800230909736
-2.244443105999478,1.0029557713211918
-2.2346977218428155,1.0411894168051505
-2.2304066198475008,1.0472055953571895
-2.230130771749029,1.0391402291879792
-2.2243670262944333,1.0503752130681692
-2.221780620022415,1.0535409844918475
-2.208162543085467,1.116040836815623
-2.2001742702209857,1.1513917006045442
-2.1978145291027773,1.1618452435505568
-2.196866255452156,1.1597864001994733
-2.1864922303253262,1.2353498407231553
-2.1847275137390216,1.2470915893490544
-2.170580160031591,1.314832742081433
-2.16895500434972,1.3327117963467692
-2.161825381812922,1.3622791663323996
-2.1540680440307733,1.4249452259686537
-2.153234249884476,1.4296360687010612
-2.1499987420506597,1.4502119572135195
-2.149614544842282,1.4432931848908575
-2.143647844145363,1.4987497734109376
-2.1421371184340687,1.5236506576101256
-2.1274682207166036,1.6130242996549147
-2.1246632195298387,1.6356023526248524
-2.119829573346693,1.6577114236155466
-2.1160577067502584,1.7055898253962678
-2.1040116999057243,1.802443692365422
-2.103633213684767,1.7729974634597983
-2.0978950745775515,1.8286320495304949
-2.092381024400807,1.8766732791961593
-2.0862951289508493,1.9015458400051988
-2.0852860980421397,1.9117850513244303
-2.0847066912459917,1.9283420115732677
-2.0823490662698143,1.9553161682155824
-2.0725068608298027,2.002340104041694
-2.0618806695522296,2.0681641194897935
-2.0572906822630306,2.099070960187303
-2.05105345877039,2.122785920653533
-2.0463167198588827,2.156612122354954
