n_harmonics,base_freq,magnitudes,instruments
9,1.3487222893610862,"[-0.28205726  0.93482298 -0.11271763  0.78120763  0.4038477   0.207601
  0.57614729  0.51498698 -2.33068475]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9933487886645005,0.20237649303223923
-2.9883245181191205,0.15093871643652712
-2.9854376138364156,0.11762911270726549
-2.9833931656903356,0.08881684873401618
-2.9658663859810788,-0.10917770329938983
-2.960715301378322,-0.15393209600100555
-2.959798254833834,-0.17797302234230417
-2.952072874892951,-0.25199004720754625
-2.946881767194439,-0.2992471393496446
-2.9460045686842795,-0.32390191038543503
-2.9285258574780055,-0.4660335039739274
-2.923960861695647,-0.5196119527054164
-2.918657152082928,-0.5496065972738395
-2.9087003120449655,-0.5996875745229359
-2.9057786047174994,-0.6102092014189947
-2.904291441706417,-0.5995432711938212
-2.8988965971109093,-0.6643317246749243
-2.8921760805023973,-0.6638188577659291
-2.88153444362713,-0.6840907899468894
-2.87196983811865,-0.6971175991883862
-2.8678446704886955,-0.6971904893082835
-2.8637859461313835,-0.6766205689873608
-2.8618679635712496,-0.6865506197413093
-2.856666865631028,-0.648223783372255
-2.853339068320008,-0.6718915384485704
-2.8494511767175803,-0.6361067534243597
-2.8404132430110494,-0.6067814994485696
-2.818835178382523,-0.49553583532906126
-2.8179688696086957,-0.4738428036572046
-2.809329684588677,-0.39296450419019385
-2.8006125452358694,-0.3203423322944442
-2.7907900247044855,-0.2276265880321417
-2.789391889869712,-0.21539807713689937
-2.7884242920402578,-0.19331969221691636
-2.7761870598542004,-0.07665119111029442
-2.764804127496747,0.03907656167080921
-2.7641985485009206,0.04265578052783813
-2.7625819026713954,0.07422835708598108
-2.7606488799218405,0.10106636387634907
-2.7575556438371116,0.1365571445278113
-2.7574568547941016,0.11655743512813864
-2.748505453170927,0.23050502404447662
-2.74804695878424,0.23418708634699986
-2.7458571563266077,0.2598877084209932
-2.7394443968560607,0.3339736387738903
-2.736689792164607,0.3662358399733103
-2.716560009865037,0.583697113715601
-2.713199830834791,0.6062410871133358
-2.6942513892567743,0.780915751392755
-2.6867790669341582,0.8576815515274693
-2.6847229456747943,0.868151700095858
-2.680692052788752,0.9145114869629997
-2.6622647613279753,1.031694740000173
-2.661703039802356,1.0234699724757255
-2.659098036470395,1.0396532510891605
-2.652212863924609,1.0657292398910123
-2.6494568457505467,1.0646487273406573
-2.6388528513577834,1.1005695024228255
-2.6371818092129544,1.1188824649149045
-2.626270223157289,1.1201987910874627
-2.6250043389454376,1.1216140858561026
-2.6195816461090335,1.121949374368342
-2.618871308198419,1.1140923630868218
-2.617891613511539,1.1313423434824235
-2.6174377156278776,1.11983845939593
-2.610570444894779,1.1053185830358185
-2.608434965700694,1.1285102105655636
-2.594303536010594,1.0732472925026195
-2.5937169291549713,1.0442761762601973
-2.5874926889810292,1.0481660996891864
-2.5831976348231667,1.0081025899100873
-2.583152388263406,1.0398866520300363
-2.580261244775777,1.0062420667498577
-2.576031185680984,0.9793110645812353
-2.570530740785955,0.9421348924434054
-2.566903193152841,0.9297212657548621
-2.556057585001932,0.8361569426466277
-2.5465985275838134,0.7696380428980324
-2.536435107049813,0.6810237661085959
-2.5223867959854607,0.53414810898488
-2.508912215796504,0.4303391255326254
-2.5037352758233586,0.34960085086449305
-2.4912445822111504,0.22367608949109685
-2.4647988043999236,-0.036922718325688345
-2.4620360255368654,-0.08361862265737548
-2.459638014314378,-0.07823885238915741
-2.4546895017352606,-0.12505172862745367
-2.4473392361335504,-0.21219306355008266
-2.4453200586538117,-0.2419631229121815
-2.444716144031842,-0.23195361616257656
-2.4432848407918906,-0.26381757678963663
-2.442376573567042,-0.2629525239404452
-2.4395068408049876,-0.2925571455017323
-2.4389078385822844,-0.2813421823790505
-2.4297261349330626,-0.3852695063341941
-2.4181536289880663,-0.4276386929293981
-2.415066277591542,-0.4519111020318587
-2.398825431119179,-0.5322986024307597
-2.3966781501228134,-0.5566274192410158
-2.39426546924061,-0.5870812112680408
-2.3840668931767084,-0.5920748246804896
-2.382715214049137,-0.6060293821294039
-2.377612199056736,-0.6210126072369712
-2.3772816068297438,-0.619969783846691
-2.3746412372434618,-0.6220885361537675
-2.371411401284849,-0.6383448259889023
-2.3620877191432954,-0.6215736677475481
-2.36010769103292,-0.6136415296483295
-2.3581559110191854,-0.65695061474996
-2.3532702675566246,-0.6332117217046239
-2.3529878145932885,-0.6426929295202184
-2.348171373827318,-0.6457427004663927
-2.3454213147276217,-0.6385338530527986
-2.3416076317378556,-0.6336898380957283
-2.3367628688717987,-0.6299666843393006
-2.3299690862680715,-0.6234666002147401
-2.3198529160183963,-0.6086660476165491
-2.3094074511654004,-0.5487587866748149
-2.2847979603164656,-0.45457079705350084
-2.2783616453651874,-0.4347847046159085
-2.2697687206744694,-0.39133880660168524
-2.26573083779953,-0.362758712206498
-2.2561661918786493,-0.329573886197922
-2.248053077129705,-0.27721907154530706
-2.2427272846004165,-0.28981124525639523
-2.240045090295668,-0.267159451506602
-2.234461547182295,-0.24326451264687088
-2.231823719918432,-0.2532390629712859
-2.2256040406601247,-0.210628853064467
-2.2007042468926326,-0.1784735127337968
-2.189104296444938,-0.17467641302734152
-2.184912307182022,-0.18564830360556375
-2.1797976009121944,-0.2244167289022857
-2.1790013023971975,-0.21451097412213493
-2.1754252147446733,-0.19823430426422758
-2.1724240935403216,-0.20780880315495412
-2.160811286849171,-0.23839796082507597
-2.160448745537691,-0.26063632107980617
-2.142816747032863,-0.3521516552615846
-2.142812354600389,-0.3583340946704521
-2.1411810293524245,-0.4052788800771162
-2.1394197108142956,-0.39188368692165587
-2.125927992468936,-0.5038226723197646
-2.1169337483510473,-0.5879157197452675
-2.1157437999166344,-0.5960233090990662
-2.1114386818541204,-0.6428386312077169
-2.106214285101201,-0.7263978269131062
-2.096194749950742,-0.84893126496291
-2.088586151900559,-0.9513825332004596
-2.067863993673294,-1.2948904354288
-2.0665684973101315,-1.3070765163082485
-2.066563891387107,-1.3042391797435433
-2.0609275256367416,-1.3989657406739289
-2.0605517209923283,-1.3956807481416809
-2.055469865667619,-1.489931526760193
-2.0497607701491076,-1.5862952038880462
-2.0480220531507127,-1.6206619525619184
-2.0420312148988646,-1.7331303243999947
-2.040346081499391,-1.759159305204673
-2.0397882043804527,-1.7712708298230013
-2.030218810263408,-1.9472317385702793
-2.02814498789575,-1.9813440186723266
-2.026806897874148,-2.0112794499428173
-2.0257941216916446,-2.034796557644079
-2.0244489291286047,-2.061876513365666
-2.0234192674877605,-2.0631777786585195
-2.0173493220131204,-2.1903490888105375
-2.0151541002455087,-2.2292065841757025
-2.007067431795317,-2.3749550307820995
-1.9872595915336546,-2.7455139147438787
-1.9845442975926566,-2.7951530506339677
-1.9815951896186283,-2.8448132802134363
-1.9814004479344158,-2.8229750005996004
-1.9806372342190703,-2.86743352461862
-1.9778378225692332,-2.9063642253351283
-1.9699904834251327,-3.058228988588742
-1.9668130394497658,-3.100524445707189
-1.9581313563483433,-3.2142085275127736
-1.956209568444627,-3.2567968310227746
-1.954553401386039,-3.2854143855365114
-1.9506945663964625,-3.3256313352818014
-1.9465857630757,-3.3809116650998488
-1.9452166913590339,-3.4081273432173886
-1.9438549861502747,-3.4301052813012722
-1.9386777237985782,-3.512586576556506
-1.9376275669294423,-3.503520616131252
-1.9147033312742567,-3.7369423965737867
-1.9131254262812862,-3.738837959379665
-1.8978506755831959,-3.8197175142861814
-1.892846637082362,-3.8597609836500824
-1.890508083708337,-3.8570663385529977
-1.8889510572059156,-3.8675387329796767
-1.8833370119963841,-3.8817676309610487
-1.878893127093469,-3.8840009394974984
-1.8769431425384775,-3.8733180439351593
-1.8692188979112425,-3.864278096673871
-1.8677381060598863,-3.874145003494908
-1.8623387004365854,-3.8476656162483636
-1.860060949927131,-3.8494783040466904
-1.85976349027888,-3.822557022746399
-1.8539433554859117,-3.792899615249677
-1.8516762496421355,-3.7929591403637155
-1.8454363068922965,-3.7596676128846434
-1.8369070904549594,-3.6721076362852454
-1.8358159726772025,-3.6491673094098465
-1.832587020330554,-3.6140036144979817
-1.8315071944783732,-3.5975618217528536
-1.8112392584960377,-3.357674764973187
-1.8033136187926009,-3.2209117402832192
-1.8018733872553068,-3.182121287527558
-1.797411574828387,-3.1089384556051236
-1.793362294921836,-3.0156738232157805
-1.7905941196317057,-2.9690053243819574
-1.7890556564004558,-2.9415925212891274
-1.7865069230894448,-2.889630747647202
-1.7846987711846085,-2.855139411090873
-1.7762748371518864,-2.6524154287703774
-1.7691626212236142,-2.50120542345139
-1.7678463348002331,-2.4691963904882623
-1.7380391261134216,-1.6926257222560166
