1	4.0
2	3.5
6	4.0
13	3.5
14	3.0
17	4.0
21	3.5
22	3.0
23	3.0
25	3.5
32	4.0
35	3.5
36	4.0
47	4.0
48	3.0
50	4.0
58	4.0
62	3.5
78	2.0
81	3.0
86	3.5
105	3.5
110	4.0
111	4.0
150	4.0
151	4.0
161	3.5
163	3.0
172	3.0
208	3.0
224	3.5
225	3.5
230	4.0
233	3.5
242	3.5
249	3.5
253	3.5
256	3.0
260	4.0
266	4.0
268	4.0
273	2.5
282	3.0
288	3.0
290	4.0
292	3.5
293	4.0
296	4.5
303	3.0
305	2.0
307	3.5
316	3.5
318	4.0
319	4.0
327	2.5
337	3.5
342	4.0
345	4.0
349	3.5
350	3.5
356	4.0
357	4.0
364	4.0
365	3.5
367	3.5
377	3.5
379	2.5
380	3.5
382	3.5
405	2.5
423	3.5
427	2.0
428	3.5
431	4.0
434	3.5
448	3.5
457	3.5
471	4.0
475	4.5
480	3.5
481	4.0
482	3.5
500	4.0
508	4.0
509	4.0
512	3.0
515	3.5
517	3.5
521	3.0
527	4.0
534	4.0
539	2.0
541	4.0
548	3.0
555	4.0
586	3.0
588	4.0
589	3.5
590	4.0
592	3.0
593	4.5
594	3.5
595	4.0
596	3.5
597	2.0
608	4.0
616	3.5
648	3.5
653	3.0
736	3.5
750	4.0
760	3.5
778	4.0
780	3.0
781	3.5
786	3.5
802	3.5
832	3.0
849	2.5
858	4.0
899	3.5
900	3.0
912	4.0
923	4.0
924	4.5
954	4.0
965	4.0
969	3.5
1028	3.5
1033	3.5
1036	3.5
1037	2.0
1061	4.0
1064	3.0
1079	4.0
1080	4.0
1082	3.5
1084	3.5
1088	1.0
1089	4.0
1090	3.5
1092	3.0
1094	4.0
1095	3.0
1096	4.0
1100	3.0
1101	3.0
1103	3.5
1124	3.5
1127	4.0
1129	3.0
1130	3.0
1176	3.5
1183	4.5
1185	4.0
1186	3.5
1188	4.0
1193	4.5
1196	4.0
1198	3.5
1199	3.5
1200	3.5
1204	4.0
1206	3.5
1207	3.5
1208	4.0
1210	3.5
1213	4.0
1214	4.0
1216	4.0
1220	3.0
1221	4.0
1222	3.0
1225	4.0
1227	4.0
1231	4.0
1233	4.0
1240	4.0
1245	4.0
1247	4.0
1249	3.5
1252	4.0
1258	4.0
1259	4.0
1263	4.0
1266	4.0
1270	3.5
1275	3.5
1281	4.0
1289	3.5
1291	3.5
1293	4.0
1295	3.5
1298	4.0
1299	4.0
1302	4.0
1304	4.0
1307	2.5
1320	3.5
1321	3.0
1332	3.0
1337	3.5
1339	3.5
1343	4.0
1345	3.5
1346	2.5
1350	3.5
1354	4.0
1357	4.0
1358	1.0
1366	2.0
1367	3.5
1370	3.5
1371	2.5
1377	3.0
1378	2.5
1380	2.0
1381	1.0
1387	3.5
1388	1.0
1389	1.0
1391	3.0
1393	3.0
1395	3.5
1396	3.5
1408	4.0
1417	3.5
1422	3.5
1464	3.0
1466	4.0
1488	3.5
1499	2.5
1515	2.5
1527	4.0
1542	4.0
1544	2.5
1554	3.0
1556	1.5
1562	2.5
1566	2.5
1573	3.5
1580	3.5
1584	4.0
1603	3.0
1610	2.0
1617	4.0
1619	4.0
1625	3.5
1635	3.0
1641	4.0
