epoch	lr	loss	val_loss
1	0.001	6.865533447265625	7.796023432413737
2	0.001	6.4462264696756995	7.114767869313558
3	0.001	5.780256938934326	6.439598560333252
4	0.001	5.30501667658488	6.233746560414632
5	0.001	5.335198593139649	6.139347330729167
6	0.001	5.258360894521077	6.149749628702799
7	0.001	5.229902648925782	6.099411996205648
8	0.001	5.082884661356608	6.035793495178223
9	0.001	5.168168449401856	6.04869909286499
10	0.001	5.113124942779541	6.072674942016602
11	0.001	5.002027130126953	6.1482196807861325
12	0.001	4.95208756128947	6.114739386240641
13	0.0005	4.986790879567464	6.111123689015707
