epoch	lr	loss	val_loss
1	0.001	6.53101552327474	5.971304639180501
2	0.001	5.413829263051351	5.5947004954020185
3	0.001	5.409419314066569	5.545060507456461
4	0.001	5.368499406178793	5.466457462310791
5	0.001	5.257872263590495	5.345793883005778
6	0.001	5.255239613850912	5.367510414123535
7	0.001	5.1535674095153805	5.434879811604818
8	0.001	5.079798857371013	5.47899554570516
9	0.001	5.13542947769165	5.413242689768473
10	0.0005	5.042877833048503	5.2085058212280275
11	0.0005	5.065732129414877	5.334909121195476
12	0.0005	4.977598571777344	5.346890195210775
13	0.0005	4.966232903798422	5.345731544494629
14	0.0005	5.012800216674805	5.2712857564290365
15	0.00025	4.989691829681396	5.146360842386882
16	0.00025	4.986045265197754	5.228650506337484
17	0.00025	4.881080277760824	5.174457581837972
18	0.00025	4.837878831227621	5.231348896026612
19	0.00025	4.918170388539632	5.204217974344889
20	0.000125	4.890762615203857	5.161308701833089
