epoch	lr	loss	val_loss
1	0.001	16.545708502492598	7.245899661894767
2	0.001	8.393055854305144	6.976299362797891
3	0.001	8.760156631469727	7.197869700770224
4	0.001	8.824078652166552	7.182301875083677
5	0.001	8.763691932924333	6.9838329130603425
6	0.001	8.758877538865612	6.625165862421835
7	0.001	8.732994141117219	6.410830267014042
8	0.001	8.622056099676318	6.300399134235997
9	0.001	8.481644799632411	6.462901161563012
10	0.001	8.33599139798072	6.866388874669229
11	0.001	8.195010985097577	7.344480345326085
12	0.001	8.071154317548197	8.013258518711213
13	0.0005	7.309005045121716	8.492787822600334
