epoch	lr	loss	val_loss
1	0.001	34.19749590555827	10.487115542093912
2	0.001	10.89293098449707	7.16004737218221
3	0.001	9.031192588806153	7.180680592854817
4	0.001	7.86885732014974	7.163160800933838
5	0.001	7.993311850229899	6.968608697255452
6	0.001	7.575115903218587	7.085549831390381
7	0.001	7.944237200419108	6.911513805389404
8	0.001	7.902815977732341	6.838009198506673
9	0.001	7.891058444976807	6.755932172139485
10	0.001	7.871885712941488	6.715887387593587
11	0.001	7.800606409708659	6.699775695800781
12	0.001	7.760266717274984	6.725397268931071
13	0.001	7.667765680948893	6.7715803782145185
14	0.001	7.701687049865723	6.7311601638793945
15	0.001	7.624338531494141	6.662124792734782
16	0.001	7.566051228841146	6.5374711354573565
17	0.001	7.592317899068196	6.408706506093343
18	0.001	7.458802668253581	6.205468813578288
19	0.001	7.194643910725912	6.109103520711263
20	0.001	7.106270217895508	6.134483814239502
21	0.001	6.999681568145752	6.2049587567647295
22	0.001	6.9607544581095375	6.173473517100017
23	0.001	7.0398891766866045	6.050300757090251
24	0.001	7.17074761390686	5.896841367085774
25	0.001	7.079427401224772	5.821216424306233
26	0.001	7.0640638669331866	5.81559960047404
27	0.001	7.017936197916667	5.8480790456136065
28	0.001	6.972408850987752	5.93927526473999
29	0.001	6.880764659245809	6.038385073343913
30	0.001	6.98981409072876	6.052507082621257
31	0.0005	6.7400657653808596	5.703780968983968
32	0.0005	6.532917642593384	5.734899202982585
33	0.0005	6.75521764755249	5.698332786560059
34	0.0005	6.516088072458903	5.661471843719482
35	0.0005	6.38115037282308	5.641139189402263
36	0.0005	6.34813494682312	5.638847351074219
37	0.0005	6.311016686757406	5.6399790445963545
38	0.0005	6.338559246063232	5.634077390034993
39	0.0005	6.433621104558309	5.617746035257976
40	0.0005	6.551067892710368	5.6062541007995605
41	0.0005	6.457570107777913	5.61185868581136
42	0.0005	6.49713986714681	5.620455423990886
43	0.0005	6.485874017079671	5.6323561668396
44	0.0005	6.476331186294556	5.657449563344319
45	0.00025	6.3345704237620035	5.618334770202637
