epoch	lr	loss	val_loss
1	0.001	17.96935950556109	7.100022885107225
2	0.001	7.990987577745991	7.172726923419583
3	0.001	8.38284049495574	7.299650992116621
4	0.001	8.30290989721975	7.364881746230587
5	0.001	8.132295439320226	6.924230975489462
6	0.001	7.967240641194005	6.728760534717191
7	0.001	7.793576855813304	6.273408782097601
8	0.001	7.584973366029801	6.076182549999606
9	0.001	7.4005580563699045	5.873232103163196
10	0.001	7.245139445027998	5.873971262285786
11	0.001	7.177365626058271	5.7786346866238505
12	0.001	7.120258885045206	6.20297961081228
13	0.001	7.045498601851925	6.469625426876929
14	0.001	7.038082861131238	7.432859374630835
15	0.001	7.0101008261403726	8.150370197911416
16	0.0005	7.167059729176183	8.47078251069592
